<X>, <Y>, <dY>
2.120677610000000e-04, 1.147976410000000e+05, 2.353169100000000e+02
2.271095760000000e-04, 1.139316720000000e+05, 1.530697170000000e+02
2.421513670000000e-04, 1.080145860000000e+05, 1.242902600000000e+02
2.571931570000000e-04, 1.021094690000000e+05, 1.075641560000000e+02
2.722349720000000e-04, 9.673634380000000e+04, 9.577603910000001e+01
2.872767630000000e-04, 9.113594530000001e+04, 8.650384520000000e+01
3.023185530000000e-04, 8.519803909999999e+04, 7.875741580000000e+01
3.173603680000000e-04, 8.021447659999999e+04, 7.256768800000000e+01
3.324021590000000e-04, 7.530910940000000e+04, 6.680950160000000e+01
3.474439490000000e-04, 7.061915620000000e+04, 6.220302200000000e+01
3.624857640000000e-04, 6.588080469999999e+04, 5.786227040000000e+01
3.775275550000001e-04, 6.144497660000000e+04, 5.383995060000000e+01
3.925693690000000e-04, 5.725529690000000e+04, 5.031803890000000e+01
4.076111600000000e-04, 5.307435550000000e+04, 4.681042860000000e+01
4.226529510000000e-04, 4.923237110000000e+04, 4.386625670000000e+01
4.376947410000000e-04, 4.542948050000000e+04, 4.107450490000000e+01
4.527365790000000e-04, 4.185666410000000e+04, 3.843183140000000e+01
4.677783700000001e-04, 3.873796880000000e+04, 3.614643100000000e+01
4.828201610000000e-04, 3.576216020000000e+04, 3.387842940000000e+01
4.978619520000000e-04, 3.286972660000000e+04, 3.178984260000000e+01
5.129037420000001e-04, 3.032699220000000e+04, 2.989577870000000e+01
5.279455330000001e-04, 2.781567970000000e+04, 2.800204660000000e+01
5.429873710000000e-04, 2.550181640000000e+04, 2.631920240000000e+01
5.580291620000000e-04, 2.335660740000000e+04, 2.469968220000000e+01
5.730709530000001e-04, 2.127617190000000e+04, 2.319707870000000e+01
5.881127440000001e-04, 1.937963280000000e+04, 2.176290320000000e+01
6.031545340000000e-04, 1.760338280000000e+04, 2.037487600000000e+01
6.181963720000000e-04, 1.602449320000000e+04, 1.901628680000000e+01
6.332381630000001e-04, 1.463618460000000e+04, 1.742384340000000e+01
6.482799540000000e-04, 1.332401170000000e+04, 1.612454410000000e+01
6.633217450000001e-04, 1.207632130000000e+04, 1.507058810000000e+01
6.783635360000000e-04, 1.090787890000000e+04, 1.414211940000000e+01
6.934053260000000e-04, 9.850088870000000e+03, 1.328802110000000e+01
7.084471640000001e-04, 8.899108399999999e+03, 1.248102860000000e+01
7.234889550000001e-04, 8.009663570000000e+03, 1.170860580000000e+01
7.385307460000000e-04, 7.214207520000000e+03, 1.097659780000000e+01
7.535725370000001e-04, 6.459331540000000e+03, 1.027331540000000e+01
7.686143280000000e-04, 5.771613770000000e+03, 9.622587200000000e+00
7.836561650000001e-04, 5.166089840000000e+03, 9.012722970000000e+00
7.986979560000000e-04, 4.605214840000000e+03, 8.437854770000000e+00
8.137397470000000e-04, 4.077906250000000e+03, 7.860411170000000e+00
8.287815380000001e-04, 3.634092530000000e+03, 7.359266760000000e+00
8.438233290000000e-04, 3.217758060000000e+03, 6.873765470000000e+00
8.588651200000001e-04, 2.851432860000000e+03, 6.420055870000000e+00
8.739069100000001e-04, 2.506530030000000e+03, 5.977427010000000e+00
8.889487010000001e-04, 2.212180660000000e+03, 5.578681950000000e+00
9.039905850000001e-04, 1.936402590000000e+03, 5.179655080000000e+00
9.190323760000001e-04, 1.705954590000000e+03, 4.835771560000000e+00
9.340741670000000e-04, 1.486161620000000e+03, 4.485501290000000e+00
9.491159580000000e-04, 1.289937130000000e+03, 4.159287450000000e+00
9.641577490000001e-04, 1.125077510000000e+03, 3.861950640000000e+00
9.791995400000001e-04, 9.847932130000000e+02, 3.604701760000000e+00
9.942413310000001e-04, 8.425981450000000e+02, 3.320276260000000e+00
1.009283120000000e-03, 7.326151120000000e+02, 3.091579680000000e+00
1.024324910000000e-03, 6.308052980000000e+02, 2.863326310000000e+00
1.039366700000000e-03, 5.506850590000000e+02, 2.672565940000000e+00
1.054408490000000e-03, 4.763972470000000e+02, 2.485982660000000e+00
1.069450380000000e-03, 4.112380070000000e+02, 2.311442380000000e+00
1.084492170000000e-03, 3.586552730000000e+02, 2.158705230000000e+00
1.099533960000000e-03, 3.117832950000000e+02, 2.014672280000000e+00
1.114575750000000e-03, 2.790180360000000e+02, 1.908562540000000e+00
1.129617540000000e-03, 2.489468690000000e+02, 1.803475740000000e+00
1.144659330000000e-03, 2.229997100000000e+02, 1.710363270000000e+00
1.159701120000000e-03, 2.005195160000000e+02, 1.623152260000000e+00
1.174742910000000e-03, 1.852656400000000e+02, 1.561107040000000e+00
1.189784710000000e-03, 1.728340000000000e+02, 1.502370120000000e+00
1.204826500000000e-03, 1.620031130000000e+02, 1.452364800000000e+00
1.219868290000000e-03, 1.570732880000000e+02, 1.421736120000000e+00
1.234910170000000e-03, 1.528880000000000e+02, 1.393170830000000e+00
1.249951960000000e-03, 1.503322140000000e+02, 1.371895310000000e+00
1.264993750000000e-03, 1.465373540000000e+02, 1.345268960000000e+00
1.280035540000000e-03, 1.430465090000000e+02, 1.315505980000000e+00
1.295077340000000e-03, 1.458400570000000e+02, 1.315110920000000e+00
1.310119130000000e-03, 1.426286470000000e+02, 1.291532990000000e+00
1.325160920000000e-03, 1.411822510000000e+02, 1.276537900000000e+00
1.340202710000000e-03, 1.408819580000000e+02, 1.260987400000000e+00
1.355244500000000e-03, 1.374707340000000e+02, 1.239522580000000e+00
1.370286290000000e-03, 1.380610810000000e+02, 1.228703140000000e+00
1.385328080000000e-03, 1.370217290000000e+02, 1.215803380000000e+00
1.400369960000000e-03, 1.325661620000000e+02, 1.187788840000000e+00
1.415411760000000e-03, 1.342670590000000e+02, 1.187389730000000e+00
1.430453550000000e-03, 1.283730160000000e+02, 1.154760480000000e+00
1.445495340000000e-03, 1.243958280000000e+02, 1.133928890000000e+00
1.460537130000000e-03, 1.206776050000000e+02, 1.111592530000000e+00
1.475578920000000e-03, 1.148313750000000e+02, 1.081187730000000e+00
1.490620710000000e-03, 1.117275540000000e+02, 1.062387350000000e+00
1.505662500000000e-03, 1.067491000000000e+02, 1.035779120000000e+00
1.520704290000000e-03, 1.016985170000000e+02, 1.009392260000000e+00
1.535746080000000e-03, 9.628250120000000e+01, 9.810467360000000e-01
1.550787870000000e-03, 9.065890500000000e+01, 9.509690400000000e-01
1.565829660000000e-03, 8.486940770000000e+01, 9.209783670000000e-01
1.580871460000000e-03, 7.854090880000000e+01, 8.895198110000000e-01
1.595913250000000e-03, 7.360453800000001e+01, 8.607558610000000e-01
1.610955040000000e-03, 6.688085169999999e+01, 8.242224450000000e-01
1.625996830000000e-03, 6.312789920000000e+01, 8.033451440000000e-01
1.641038620000000e-03, 6.039946370000000e+01, 7.829684020000000e-01
1.656080600000000e-03, 5.649866490000000e+01, 7.595134970000000e-01
1.671122390000000e-03, 5.387495420000000e+01, 7.428236600000000e-01
1.686164180000000e-03, 4.884284210000000e+01, 7.129146460000000e-01
1.701205970000000e-03, 4.581626890000000e+01, 6.942059400000000e-01
1.716247760000000e-03, 4.211696620000000e+01, 6.699451210000000e-01
1.731289550000000e-03, 4.028956220000000e+01, 6.549230220000000e-01
1.746331340000000e-03, 3.893562700000000e+01, 6.439434890000000e-01
1.761373130000000e-03, 3.755542370000000e+01, 6.314399840000000e-01
1.776414920000000e-03, 3.608095170000000e+01, 6.183865670000001e-01
1.791456710000000e-03, 3.643444820000000e+01, 6.168302300000000e-01
1.806498510000000e-03, 3.544194410000000e+01, 6.042289140000000e-01
1.821540300000000e-03, 3.586287310000000e+01, 6.021763090000000e-01
1.836582090000000e-03, 3.575131230000000e+01, 5.974460240000000e-01
1.851623880000000e-03, 3.652333830000000e+01, 5.996387000000000e-01
1.866665670000000e-03, 3.612248230000000e+01, 5.918401480000000e-01
1.881707460000000e-03, 3.667068480000000e+01, 5.973681810000000e-01
1.896749250000000e-03, 3.827209090000000e+01, 6.099475030000000e-01
