<X>, <Y>, <dY>
2.120677610000000e-04, 1.518945780000000e+05, 2.616531980000000e+02
2.271095760000000e-04, 1.340407030000000e+05, 1.623303380000000e+02
2.421513670000000e-04, 1.209184770000000e+05, 1.293545990000000e+02
2.571931570000000e-04, 1.103487500000000e+05, 1.100082170000000e+02
2.722349720000000e-04, 1.031698830000000e+05, 9.751669310000000e+01
2.872767630000000e-04, 9.682737500000000e+04, 8.798469540000001e+01
3.023185530000000e-04, 9.015872659999999e+04, 8.000421910000000e+01
3.173603680000000e-04, 8.345932810000000e+04, 7.302824400000000e+01
3.324021590000000e-04, 7.742179690000000e+04, 6.684431460000000e+01
3.474439490000000e-04, 7.169096090000001e+04, 6.182918550000000e+01
3.624857640000000e-04, 6.628900000000000e+04, 5.729170610000000e+01
3.775275550000001e-04, 6.126449220000000e+04, 5.306924440000000e+01
3.925693690000000e-04, 5.644143360000000e+04, 4.932238010000000e+01
4.076111600000000e-04, 5.167107030000000e+04, 4.560843660000000e+01
4.226529510000000e-04, 4.724545310000000e+04, 4.241585540000000e+01
4.376947410000000e-04, 4.312042580000000e+04, 3.951340480000000e+01
4.527365790000000e-04, 3.935738670000000e+04, 3.681563950000000e+01
4.677783700000001e-04, 3.582238280000000e+04, 3.431845860000000e+01
4.828201610000000e-04, 3.258605270000000e+04, 3.194303320000000e+01
4.978619520000000e-04, 2.942508010000000e+04, 2.971678160000000e+01
5.129037420000001e-04, 2.651176560000000e+04, 2.760190770000000e+01
5.279455330000001e-04, 2.389158790000000e+04, 2.565675350000000e+01
5.429873710000000e-04, 2.148118950000000e+04, 2.389583780000000e+01
5.580291620000000e-04, 1.920228320000000e+04, 2.214138220000000e+01
5.730709530000001e-04, 1.718031050000000e+04, 2.061413570000000e+01
5.881127440000001e-04, 1.535526270000000e+04, 1.916147800000000e+01
6.031545340000000e-04, 1.367351950000000e+04, 1.777341650000000e+01
6.181963720000000e-04, 1.210693650000000e+04, 1.636172100000000e+01
6.332381630000001e-04, 1.075478610000000e+04, 1.479804710000000e+01
6.482799540000000e-04, 9.527476559999999e+03, 1.350635050000000e+01
6.633217450000001e-04, 8.407846680000001e+03, 1.246715450000000e+01
6.783635360000000e-04, 7.363559080000000e+03, 1.152787020000000e+01
6.934053260000000e-04, 6.449461430000000e+03, 1.067947670000000e+01
7.084471640000001e-04, 5.618615230000000e+03, 9.860679630000000e+00
7.234889550000001e-04, 4.874900390000000e+03, 9.088127139999999e+00
7.385307460000000e-04, 4.223196780000000e+03, 8.362941740000000e+00
7.535725370000001e-04, 3.643400390000000e+03, 7.697155950000000e+00
7.686143280000000e-04, 3.136787840000000e+03, 7.088992120000000e+00
7.836561650000001e-04, 2.695043950000000e+03, 6.518219470000000e+00
7.986979560000000e-04, 2.314593510000000e+03, 5.998057370000000e+00
8.137397470000000e-04, 1.980587650000000e+03, 5.511288640000000e+00
8.287815380000001e-04, 1.692501590000000e+03, 5.062585350000000e+00
8.438233290000000e-04, 1.456301270000000e+03, 4.678215030000000e+00
8.588651200000001e-04, 1.246613530000000e+03, 4.305026530000000e+00
8.739069100000001e-04, 1.066653080000000e+03, 3.965831760000000e+00
8.889487010000001e-04, 9.310869750000001e+02, 3.694032670000000e+00
9.039905850000001e-04, 8.113310550000000e+02, 3.433896060000000e+00
