<X>, <Y>, <dY>
1.092504590000000e-04, 3.263322500000000e+05, 2.779998050000000e+03
1.243581760000000e-04, -1.305225000000000e+04, 1.128892820000000e+03
1.394658820000000e-04, -1.175718120000000e+05, 6.133560790000000e+02
1.545735980000000e-04, -3.295312500000000e+03, 3.611917420000000e+02
1.696813040000000e-04, 1.648907810000000e+04, 2.391383360000000e+02
1.847890210000000e-04, 1.969449220000000e+04, 1.752377780000000e+02
1.998967260000000e-04, 2.019310160000000e+04, 1.373461000000000e+02
2.150044310000000e-04, 1.834478120000000e+04, 1.111937100000000e+02
2.301121600000000e-04, 1.738058590000000e+04, 9.393228910000001e+01
2.452198650000000e-04, 1.617860940000000e+04, 8.050502010000000e+01
2.603275700000000e-04, 1.527552250000000e+04, 7.076216890000001e+01
2.754352750000000e-04, 1.401679490000000e+04, 6.256110380000000e+01
2.905429810000000e-04, 1.217541310000000e+04, 5.337035370000000e+01
3.056507090000000e-04, 1.129365820000000e+04, 4.683766560000000e+01
3.207584140000001e-04, 1.031393850000000e+04, 4.112157440000000e+01
3.358661200000000e-04, 9.639578120000000e+03, 3.758815770000000e+01
3.509738250000000e-04, 8.810017580000000e+03, 3.469584660000000e+01
3.660815540000000e-04, 8.002259770000000e+03, 3.191335110000000e+01
3.811892590000000e-04, 7.348772950000000e+03, 2.959180260000000e+01
3.962969870000000e-04, 6.770521480000000e+03, 2.761236570000000e+01
4.114046690000001e-04, 6.245793460000000e+03, 2.579581830000000e+01
4.265123980000001e-04, 5.749914060000000e+03, 2.412838360000000e+01
4.416200800000000e-04, 5.340223140000000e+03, 2.275545880000000e+01
4.567278080000000e-04, 4.903479980000000e+03, 2.132725330000000e+01
4.718355370000000e-04, 4.583095700000000e+03, 2.016422270000000e+01
4.869432190000000e-04, 4.223158200000000e+03, 1.901610370000000e+01
5.020509470000000e-04, 3.925680660000000e+03, 1.802930450000000e+01
5.171586760000000e-04, 3.704379880000000e+03, 1.714003370000000e+01
5.322663580000001e-04, 3.566855960000000e+03, 1.645743940000000e+01
5.473740860000001e-04, 3.335369140000000e+03, 1.559113690000000e+01
5.624817680000000e-04, 3.099934570000000e+03, 1.477251910000000e+01
5.775894970000000e-04, 2.904495610000000e+03, 1.411484910000000e+01
5.926972260000001e-04, 2.691559330000000e+03, 1.338015750000000e+01
6.078049070000000e-04, 2.562422610000000e+03, 1.283478160000000e+01
6.229126360000000e-04, 2.438370120000000e+03, 1.232263850000000e+01
6.380203180000000e-04, 2.272657960000000e+03, 1.170574280000000e+01
6.531280470000000e-04, 2.129116700000000e+03, 1.119310380000000e+01
6.682357750000000e-04, 2.008740970000000e+03, 1.073466680000000e+01
6.833434570000000e-04, 1.925334590000000e+03, 1.036950870000000e+01
6.984511860000000e-04, 1.803982790000000e+03, 9.911280630000000e+00
7.135589140000000e-04, 1.700942380000000e+03, 9.514663700000000e+00
7.286665960000000e-04, 1.628180790000000e+03, 9.199060440000000e+00
7.437743250000000e-04, 1.544490480000000e+03, 8.847943310000000e+00
7.588820070000001e-04, 1.461758060000000e+03, 8.514051439999999e+00
7.739897350000001e-04, 1.376802860000000e+03, 8.179063800000000e+00
7.890974170000001e-04, 1.300589110000000e+03, 7.875895020000000e+00
8.042051460000000e-04, 1.221041870000000e+03, 7.551877500000000e+00
8.193128740000000e-04, 1.155121460000000e+03, 7.268814560000000e+00
8.344206030000001e-04, 1.105713620000000e+03, 7.037600990000000e+00
8.495283310000001e-04, 1.062982670000000e+03, 6.842855450000000e+00
8.646359669999999e-04, 1.011148190000000e+03, 6.609875680000000e+00
8.797436949999999e-04, 9.509115600000000e+02, 6.348704340000000e+00
8.948514240000000e-04, 8.967379760000000e+02, 6.112637040000000e+00
9.099591520000000e-04, 8.509650270000000e+02, 5.912092690000000e+00
9.250668809999999e-04, 7.971239010000000e+02, 5.680879120000000e+00
9.401745160000001e-04, 7.613994750000001e+02, 5.516834260000000e+00
9.552822450000000e-04, 7.331613770000000e+02, 5.368441100000000e+00
9.703899730000000e-04, 7.003625489999999e+02, 5.183338170000000e+00
9.854977020000001e-04, 6.710725710000000e+02, 5.045530800000000e+00
1.000605430000000e-03, 6.257845460000000e+02, 4.845863340000000e+00
1.015713070000000e-03, 6.000796510000000e+02, 4.705359460000000e+00
1.030820790000000e-03, 5.735025630000000e+02, 4.570891380000000e+00
1.045928520000000e-03, 5.375245970000000e+02, 4.395559310000000e+00
1.061036250000000e-03, 5.150234380000001e+02, 4.271413330000000e+00
1.076143980000000e-03, 4.906498720000000e+02, 4.138608460000000e+00
1.091251710000000e-03, 4.660622560000000e+02, 4.008715630000000e+00
1.106359340000000e-03, 4.502514950000000e+02, 3.914814470000000e+00
1.121467070000000e-03, 4.289219360000000e+02, 3.786423210000000e+00
1.136574800000000e-03, 4.073837280000000e+02, 3.675868270000000e+00
1.151682530000000e-03, 3.840587460000000e+02, 3.549225330000000e+00
1.166790260000000e-03, 3.723506470000000e+02, 3.467366700000000e+00
1.181897890000000e-03, 3.561153870000000e+02, 3.373627420000000e+00
1.197005620000000e-03, 3.377979430000000e+02, 3.273021700000000e+00
1.212113350000000e-03, 3.239046630000000e+02, 3.184831380000000e+00
1.227221080000000e-03, 3.109446410000000e+02, 3.101197720000000e+00
1.242328810000000e-03, 3.015856930000000e+02, 3.036938910000000e+00
1.257436440000000e-03, 2.853438110000000e+02, 2.932549950000000e+00
1.272544170000000e-03, 2.753047490000000e+02, 2.870211360000000e+00
1.287651900000000e-03, 2.638621520000000e+02, 2.789479260000000e+00
1.302759630000000e-03, 2.525030820000000e+02, 2.721593380000000e+00
1.317867360000000e-03, 2.365703280000000e+02, 2.631878380000000e+00
1.332974990000000e-03, 2.252251130000000e+02, 2.555058480000000e+00
1.348082720000000e-03, 2.165199280000000e+02, 2.488531350000000e+00
1.363190450000000e-03, 2.111570130000000e+02, 2.450376030000000e+00
1.378298180000000e-03, 2.011687320000000e+02, 2.382135870000000e+00
1.393405910000000e-03, 1.900453490000000e+02, 2.299658300000000e+00
1.408513640000000e-03, 1.862735900000000e+02, 2.272118090000000e+00
1.423621270000000e-03, 1.806095280000000e+02, 2.223968510000000e+00
1.438729000000000e-03, 1.761820070000000e+02, 2.180682420000000e+00
1.453836730000000e-03, 1.699921420000000e+02, 2.133356090000000e+00
1.468944460000000e-03, 1.609888920000000e+02, 2.068046570000000e+00
1.484052180000000e-03, 1.559144290000000e+02, 2.031558990000000e+00
1.499159820000000e-03, 1.489044650000000e+02, 1.979514360000000e+00
1.514267550000000e-03, 1.468784180000000e+02, 1.956305150000000e+00
1.529375280000000e-03, 1.394654080000000e+02, 1.898281930000000e+00
1.544483010000000e-03, 1.334377440000000e+02, 1.856343270000000e+00
1.559590730000000e-03, 1.296341250000000e+02, 1.813577060000000e+00
1.574698460000000e-03, 1.284886170000000e+02, 1.806237100000000e+00
1.589806190000000e-03, 1.219419860000000e+02, 1.756433130000000e+00
1.604913920000000e-03, 1.144719920000000e+02, 1.693172340000000e+00
1.620021460000000e-03, 1.136645130000000e+02, 1.682271720000000e+00
1.635129190000000e-03, 1.102446210000000e+02, 1.653407810000000e+00
1.650236920000000e-03, 1.086953580000000e+02, 1.632948990000000e+00
1.665344650000000e-03, 1.050365600000000e+02, 1.600487950000000e+00
1.680452380000000e-03, 9.647113800000000e+01, 1.534728650000000e+00
1.695560110000000e-03, 9.852124019999999e+01, 1.549129840000000e+00
1.710667830000000e-03, 9.226977540000000e+01, 1.489429590000000e+00
1.725775560000000e-03, 9.086624910000000e+01, 1.475022550000000e+00
1.740883290000000e-03, 8.840691380000000e+01, 1.449112650000000e+00
1.755991020000000e-03, 8.645264430000000e+01, 1.430378440000000e+00
1.771098560000000e-03, 8.133744810000000e+01, 1.387128470000000e+00
1.786206290000000e-03, 7.797335820000001e+01, 1.353717570000000e+00
1.801314020000000e-03, 7.971371460000000e+01, 1.364730120000000e+00
1.816421750000000e-03, 7.386968990000000e+01, 1.312558170000000e+00
1.831529480000000e-03, 7.288813780000000e+01, 1.302943350000000e+00
1.846637200000000e-03, 6.943434910000001e+01, 1.261043310000000e+00
1.861744930000000e-03, 6.825143430000000e+01, 1.254990700000000e+00
1.876852660000000e-03, 6.598710629999999e+01, 1.247369290000000e+00
1.891960390000000e-03, 6.373667910000000e+01, 1.237678530000000e+00
1.907068120000000e-03, 6.215030290000000e+01, 1.228524800000000e+00
1.922175850000000e-03, 6.111324690000000e+01, 1.223856450000000e+00
1.937283390000000e-03, 5.977005770000000e+01, 1.211432810000000e+00
1.967498850000000e-03, 5.545060860000000e+01, 6.788964480000000e-01
2.012822030000000e-03, 5.180257030000000e+01, 6.605321420000000e-01
2.058145220000000e-03, 4.870225650000000e+01, 6.344163010000000e-01
2.103468220000000e-03, 4.390700150000000e+01, 5.935220280000000e-01
2.148791400000000e-03, 4.192807510000000e+01, 5.718915230000000e-01
2.194114590000000e-03, 3.843825530000000e+01, 5.447403890000000e-01
2.239437770000000e-03, 3.561529030000000e+01, 5.216408850000001e-01
2.284760770000000e-03, 3.397807190000000e+01, 5.066922350000000e-01
