<X>, <Y>
2.571931570000000e-04, 1.129191093750000e+05
2.722349720000000e-04, 1.055309062500000e+05
2.872767630000000e-04, 9.840439062500000e+04
3.023185530000000e-04, 9.155458593750000e+04
3.173603680000000e-04, 8.499242187500000e+04
3.324021590000000e-04, 7.872537500000000e+04
3.474439490000000e-04, 7.275810156250000e+04
3.624857640000000e-04, 6.709271875000000e+04
3.775275550000001e-04, 6.173005078125000e+04
3.925693690000000e-04, 5.666869140625000e+04
4.076111600000000e-04, 5.190557031250000e+04
4.226529510000000e-04, 4.743592968750000e+04
4.376947410000000e-04, 4.325349609375000e+04
4.527365790000000e-04, 3.935055078125000e+04
4.677783700000001e-04, 3.571823046875000e+04
4.828201610000000e-04, 3.234643164062500e+04
4.978619520000000e-04, 2.922459570312500e+04
5.129037420000001e-04, 2.634138671875000e+04
5.279455330000001e-04, 2.368527148437500e+04
5.429873710000000e-04, 2.124463281250000e+04
5.580291620000000e-04, 1.900781835937500e+04
5.730709530000001e-04, 1.696327343750000e+04
5.881127440000001e-04, 1.509960839843750e+04
6.031545340000000e-04, 1.340578613281250e+04
6.181963720000000e-04, 1.187091503906250e+04
6.332381630000001e-04, 1.048450097656250e+04
6.482799540000000e-04, 9.236319335937500e+03
6.633217450000001e-04, 8.116450195312500e+03
6.783635360000000e-04, 7.115398437500000e+03
6.934053260000000e-04, 6.224030273437500e+03
7.084471640000001e-04, 5.433602539062500e+03
7.234889550000001e-04, 4.735797851562500e+03
7.385307460000000e-04, 4.122691406250000e+03
7.535725370000001e-04, 3.586793457031250e+03
7.686143280000000e-04, 3.120997070312500e+03
7.836561650000001e-04, 2.718630615234375e+03
7.986979560000000e-04, 2.373407470703125e+03
8.137397470000000e-04, 2.079427001953125e+03
8.287815380000001e-04, 1.831175415039062e+03
8.438233290000000e-04, 1.623512451171875e+03
8.588651200000001e-04, 1.451658081054688e+03
8.739069100000001e-04, 1.311193115234375e+03
8.889487010000001e-04, 1.198037475585938e+03
9.039905850000001e-04, 1.108445434570312e+03
9.190323760000001e-04, 1.038990112304688e+03
9.340741670000000e-04, 9.865441284179688e+02
9.491159580000000e-04, 9.482669067382812e+02
9.641577490000001e-04, 9.215887451171875e+02
9.791995400000001e-04, 9.041956787109375e+02
9.942413310000001e-04, 8.940123291015625e+02
1.009283120000000e-03, 8.891918945312500e+02
1.024324910000000e-03, 8.881052856445312e+02
1.039366700000000e-03, 8.893240356445312e+02
1.054408490000000e-03, 8.916163940429688e+02
1.069450380000000e-03, 8.939328002929688e+02
1.084492170000000e-03, 8.953955688476562e+02
1.099533960000000e-03, 8.952879638671875e+02
1.114575750000000e-03, 8.930422973632812e+02
