<X>, <Y>, <dY>
2.120677610000000e-04, 1.354497190000000e+05, 2.470907750000000e+02
2.271095760000000e-04, 1.294688750000000e+05, 1.587808530000000e+02
2.421513670000000e-04, 1.224238360000000e+05, 1.292708440000000e+02
2.571931570000000e-04, 1.153879060000000e+05, 1.117858730000000e+02
2.722349720000000e-04, 1.080712890000000e+05, 9.900094600000000e+01
2.872767630000000e-04, 1.014580860000000e+05, 8.940382390000001e+01
3.023185530000000e-04, 9.505767969999999e+04, 8.153475190000000e+01
3.173603680000000e-04, 8.904866409999999e+04, 7.486900330000000e+01
3.324021590000000e-04, 8.314437500000000e+04, 6.879573060000000e+01
3.474439490000000e-04, 7.695862500000000e+04, 6.358439250000000e+01
3.624857640000000e-04, 7.173096090000001e+04, 5.918035890000000e+01
3.775275550000001e-04, 6.676348440000000e+04, 5.501006700000000e+01
3.925693690000000e-04, 6.184097660000000e+04, 5.121595760000000e+01
4.076111600000000e-04, 5.732407810000000e+04, 4.767906950000000e+01
4.226529510000000e-04, 5.291495700000000e+04, 4.456282810000000e+01
4.376947410000000e-04, 4.868444920000000e+04, 4.168138500000000e+01
4.527365790000000e-04, 4.467436720000000e+04, 3.891752620000000e+01
4.677783700000001e-04, 4.088297270000000e+04, 3.638281630000000e+01
4.828201610000000e-04, 3.750222660000000e+04, 3.400155640000000e+01
4.978619520000000e-04, 3.430631250000000e+04, 3.183602710000000e+01
5.129037420000001e-04, 3.141306840000000e+04, 2.982825280000000e+01
5.279455330000001e-04, 2.859697270000000e+04, 2.783066940000000e+01
5.429873710000000e-04, 2.602385350000000e+04, 2.607092860000000e+01
5.580291620000000e-04, 2.362603320000000e+04, 2.434335330000000e+01
5.730709530000001e-04, 2.157159570000000e+04, 2.291051670000000e+01
5.881127440000001e-04, 1.948841800000000e+04, 2.139761160000000e+01
6.031545340000000e-04, 1.752352540000000e+04, 1.993713950000000e+01
6.181963720000000e-04, 1.581616600000000e+04, 1.853303910000000e+01
6.332381630000001e-04, 1.430050000000000e+04, 1.689552310000000e+01
6.482799540000000e-04, 1.285448440000000e+04, 1.553119180000000e+01
6.633217450000001e-04, 1.156633890000000e+04, 1.446678260000000e+01
6.783635360000000e-04, 1.035891800000000e+04, 1.352346610000000e+01
6.934053260000000e-04, 9.258043949999999e+03, 1.264941220000000e+01
7.084471640000001e-04, 8.232076170000000e+03, 1.178526590000000e+01
7.234889550000001e-04, 7.283078610000000e+03, 1.095676900000000e+01
7.385307460000000e-04, 6.470690920000000e+03, 1.021284100000000e+01
7.535725370000001e-04, 5.705587890000000e+03, 9.491902350000000e+00
7.686143280000000e-04, 5.053874510000000e+03, 8.852471350000000e+00
