# file created by $Id: average_rebin_scans 145 2020-06-18 23:05:36Z dndadmin $
# using q from column 2, I from column 3 and sigma(I) from column 4.
# saxs scale = 1.000000
# saxs constant = 0.000000
# maxs scale = 1.000000
# maxs constant = 0.000000
# waxs scale = 1.000000
# waxs constant = 0.000000
# sigma cutoff from Chauvenet's criterion
# bubble rejection sigma cutoff from Chauvenet's criterion
# postscale value cutoff = -10.000000
# 0.001000 <= allowed saxs q <= 100.000000
# 0.001000 <= allowed maxs q <= 100.000000
# 0.001000 <= allowed waxs q <= 100.000000
# variance is smoothed over 1 bins
# a file will be rejected if more than 0.9 times its points are rejected
# use original bins
#   File list input:
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0000.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0001.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0002.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0003.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0004.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0005.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0006.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0007.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0008.txt 
#     3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0009.txt 
#
# *** read in points which are within q and value cutoffs ***
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0000.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0001.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0002.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0003.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0004.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0005.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0006.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0007.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0008.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0009.txt has 1071 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 10710 total points read in
# *** initial unbinned Chauvenet's criterion outlier file (ie bubble) rejection ***
# *** rebinning and final rejection cycles ***
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0000.txt has had 38 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0001.txt has had 57 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0002.txt has had 46 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0003.txt has had 32 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0004.txt has had 54 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0005.txt has had 37 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0006.txt has had 30 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0007.txt has had 36 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0008.txt has had 44 points rejected as outliers
# 3-17-3-try2-prm/plot_files/3-17-3-try2-prm_hs104_215_0009.txt has had 33 points rejected as outliers
# *** variance smoothing and output ***
0.0024956	33.013	0.475756
0.0026752	27.2343	0.408798
0.0028548	22.0928	0.222542
0.0030344	17.8124	0.120441
0.0032139	14.5508	0.31527
0.0033935	11.8887	0.225061
0.0035731	9.70977	0.182045
0.0037526	8.02881	0.205723
0.0039322	6.90489	0.248423
0.0041118	6.05493	0.0443735
0.0042913	5.13713	0.102838
0.0044709	4.46464	0.0281331
0.0046505	3.90352	0.0248146
0.00483	3.48469	0.027018
0.0050096	3.07128	0.0231609
0.0051892	2.85809	0.0205161
0.0053688	2.61596	0.0853556
0.0055483	2.42017	0.0705259
0.0057279	2.23992	0.0196355
0.0059075	2.06482	0.0647827
0.006087	1.9757	0.0587434
0.0062666	1.83182	0.124379
0.0064462	1.76285	0.0793311
0.0066257	1.68652	0.0156169
0.0068053	1.63509	0.0512899
0.0069849	1.58392	0.0518288
0.0071644	1.53148	0.0636225
0.007344	1.45622	0.0460536
0.0075236	1.43431	0.0647602
0.0077032	1.3789	0.0134734
0.0078827	1.365	0.0457189
0.0080623	1.3191	0.0572973
0.0082419	1.30729	0.0313893
0.0084214	1.27584	0.0134733
0.008601	1.2487	0.0367291
0.0087806	1.24104	0.0608352
0.0089601	1.22343	0.0120977
0.0091397	1.22427	0.0120569
0.0093193	1.20639	0.0556298
0.0094989	1.16598	0.0117021
0.0096784	1.1958	0.0422091
0.009858	1.21648	0.0110324
0.010038	1.19222	0.0365644
0.010217	1.17528	0.0502517
0.010397	1.15712	0.054545
0.010576	1.16169	0.0518118
0.010756	1.1687	0.010533
0.010935	1.16944	0.0385232
0.011115	1.14407	0.0103959
0.011295	1.13269	0.0103812
0.011474	1.1168	0.0483118
0.011654	1.12097	0.0506762
0.011833	1.11142	0.0399287
0.012013	1.13314	0.0513533
0.012192	1.14594	0.0337389
0.012372	1.16216	0.0512683
0.012552	1.13038	0.00960107
0.012731	1.1296	0.0421291
0.012911	1.13161	0.00992383
0.01309	1.11203	0.0450359
0.01327	1.11303	0.05128
0.013449	1.12099	0.00913969
0.013629	1.13532	0.0269021
0.013809	1.11034	0.0406863
0.013988	1.12114	0.00995523
0.014168	1.12799	0.039387
0.014347	1.14239	0.0328558
0.014527	1.13511	0.00943266
0.014706	1.09873	0.0361484
0.014886	1.10893	0.0441625
0.015065	1.10864	0.0405848
0.015245	1.12337	0.0350676
0.015425	1.12872	0.0333856
0.015604	1.10409	0.00902499
0.015784	1.11751	0.00860318
0.015963	1.12274	0.046171
0.016143	1.14782	0.034376
0.016322	1.1187	0.0333067
0.016502	1.127	0.0398428
0.016682	1.13386	0.00901931
0.016861	1.12727	0.0299932
0.017041	1.11803	0.0434626
0.01722	1.14859	0.0343151
0.0174	1.14215	0.0284052
0.017579	1.13117	0.00830625
0.017759	1.12485	0.0317966
0.017939	1.13797	0.0332646
0.018118	1.13132	0.0203436
0.018298	1.12309	0.0307218
0.018477	1.13091	0.0294082
0.018657	1.11889	0.00837506
0.018836	1.11555	0.0307178
0.019016	1.13247	0.0296296
0.019196	1.12381	0.0299724
0.019375	1.12501	0.0354802
0.019555	1.14639	0.0417284
0.019734	1.14378	0.0312567
0.019914	1.14113	0.0222625
0.020093	1.13116	0.0284302
0.020273	1.1409	0.00801889
0.020453	1.12647	0.00760046
0.020632	1.12566	0.0241228
0.020812	1.15206	0.0366068
0.020991	1.1351	0.0341982
0.021171	1.14255	0.00758942
0.02135	1.13548	0.0289814
0.02153	1.1458	0.0368813
0.02171	1.12106	0.00751208
0.021889	1.12419	0.0407713
0.022069	1.13104	0.0325462
0.022248	1.13687	0.0354925
0.022428	1.15749	0.0334459
0.022607	1.14399	0.00723599
0.022787	1.13934	0.0241209
0.022967	1.14439	0.0222869
0.023146	1.13843	0.00718158
0.023326	1.13304	0.0356096
0.023505	1.1423	0.0257517
0.023685	1.14991	0.038591
0.023864	1.1272	0.0343032
0.024044	1.12093	0.0227461
0.024224	1.1107	0.0364607
0.024403	1.12125	0.0361544
0.024583	1.12667	0.0247903
0.024762	1.14497	0.00783719
0.024942	1.15374	0.00693714
0.025121	1.14418	0.0209902
0.025301	1.13891	0.0233942
0.025481	1.1243	0.037207
0.02566	1.11666	0.0356111
0.02584	1.12312	0.029321
0.026019	1.12755	0.0223892
0.026199	1.12246	0.0249569
0.026378	1.11879	0.0249617
0.026558	1.13042	0.0273622
0.026737	1.12094	0.0303415
0.026917	1.11886	0.0239455
0.027097	1.13346	0.0264074
0.027276	1.13627	0.0272612
0.027456	1.15716	0.00694421
0.027635	1.13923	0.0358907
0.027815	1.12787	0.0361182
0.027994	1.12985	0.0291916
0.028174	1.12528	0.00646988
0.028354	1.11867	0.0324405
0.028533	1.12943	0.00680039
0.028713	1.14495	0.0160259
0.028892	1.13855	0.0141492
0.029072	1.12708	0.0245944
0.029251	1.11904	0.0280193
0.029431	1.13236	0.0154143
0.029611	1.13163	0.0189117
0.02979	1.14341	0.00690784
0.02997	1.13118	0.0337731
0.030149	1.13064	0.020946
0.030329	1.13191	0.0208514
0.030508	1.12328	0.0199259
0.030688	1.11221	0.0213639
0.030868	1.13024	0.0181235
0.031047	1.13269	0.0197511
0.031227	1.12567	0.00619071
0.031406	1.11599	0.0249102
0.031586	1.10973	0.0322589
0.031765	1.12162	0.00643756
0.031945	1.12839	0.0194565
0.032125	1.12256	0.0213803
0.032304	1.1073	0.0260383
0.032484	1.10427	0.0256105
0.032663	1.1133	0.0174904
0.032843	1.12037	0.00600072
0.033022	1.11863	0.0183162
0.033202	1.09738	0.00635776
0.033382	1.10726	0.0209956
0.033561	1.10739	0.00618942
0.033741	1.11268	0.0275279
0.03392	1.12433	0.0060784
0.0341	1.10728	0.0191086
0.034279	1.10819	0.0222494
0.034459	1.11617	0.0168994
0.034639	1.11169	0.0224304
0.034818	1.11867	0.017676
0.034998	1.10726	0.0182032
0.035177	1.10968	0.0231256
0.035357	1.1103	0.0271838
0.035536	1.10806	0.0349652
0.035716	1.11994	0.0336223
0.035896	1.12286	0.0315382
0.036075	1.1225	0.0287353
0.036255	1.10077	0.0214506
0.036434	1.10251	0.02284
0.036614	1.12682	0.00600573
0.036793	1.10774	0.00594124
0.036973	1.11231	0.0207982
0.037152	1.10266	0.0253502
0.037332	1.09325	0.0246719
0.037512	1.09576	0.0268206
0.037691	1.09856	0.0241689
0.037871	1.10321	0.0371917
0.03805	1.10705	0.0324515
0.03823	1.10067	0.00591995
0.038409	1.10448	0.0257253
0.038589	1.09569	0.00590193
0.038769	1.09977	0.0245706
0.038948	1.09777	0.00626869
0.039128	1.09826	0.0281691
0.039307	1.10152	0.0127218
0.039487	1.09657	0.0191577
0.039666	1.08864	0.0186684
0.039846	1.09718	0.00590911
0.040026	1.09518	0.0242175
0.040205	1.08926	0.0155168
0.040385	1.08843	0.0268327
0.040564	1.09417	0.0307474
0.040744	1.07875	0.00584935
0.040923	1.06993	0.00659441
0.041103	1.09272	0.00589122
0.041283	1.0883	0.0268922
0.041462	1.10538	0.00593403
0.041642	1.0962	0.0185863
0.041821	1.0879	0.0157621
0.042001	1.08392	0.0182767
0.04218	1.07866	0.0216689
0.04236	1.09589	0.0233419
0.04254	1.09765	0.0259485
0.042719	1.08004	0.0315136
0.042899	1.07873	0.0259065
0.043078	1.08527	0.0198767
0.043258	1.07666	0.0246476
0.043437	1.07106	0.00581984
0.043617	1.06558	0.0254526
0.043797	1.06886	0.00581154
0.043976	1.06829	0.00580973
0.044156	1.08069	0.0331954
0.044335	1.07889	0.00584617
0.044515	1.07807	0.0185951
0.044694	1.07893	0.00584612
0.044874	1.07238	0.0107587
0.045054	1.06967	0.0061637
0.045233	1.06878	0.017958
0.045413	1.07328	0.0163768
0.045592	1.07642	0.0182944
