<X>, <Y>, <dY>
2.120677610000000e-04, 1.108680620000000e+05, 2.320251160000000e+02
2.271095760000000e-04, 1.114778360000000e+05, 1.517905880000000e+02
2.421513670000000e-04, 1.062792030000000e+05, 1.234922490000000e+02
2.571931570000000e-04, 1.015666330000000e+05, 1.074761050000000e+02
2.722349720000000e-04, 9.601230469999999e+04, 9.556658940000000e+01
2.872767630000000e-04, 9.057316409999999e+04, 8.642349240000000e+01
3.023185530000000e-04, 8.491328120000000e+04, 7.877971650000001e+01
3.173603680000000e-04, 7.979369530000001e+04, 7.249344640000000e+01
3.324021590000000e-04, 7.448777340000001e+04, 6.656545260000000e+01
3.474439490000000e-04, 6.951688280000001e+04, 6.182434840000000e+01
3.624857640000000e-04, 6.479882420000000e+04, 5.751227570000000e+01
3.775275550000001e-04, 6.030496880000000e+04, 5.345204540000000e+01
3.925693690000000e-04, 5.619217580000000e+04, 4.994372180000000e+01
4.076111600000000e-04, 5.221111720000000e+04, 4.651038740000000e+01
4.226529510000000e-04, 4.844410940000000e+04, 4.357779310000000e+01
4.376947410000000e-04, 4.485374220000000e+04, 4.088755800000000e+01
4.527365790000000e-04, 4.128915620000000e+04, 3.824084470000000e+01
4.677783700000001e-04, 3.805469140000000e+04, 3.589143370000000e+01
4.828201610000000e-04, 3.511692580000000e+04, 3.363055420000000e+01
4.978619520000000e-04, 3.233243550000000e+04, 3.159932140000000e+01
5.129037420000001e-04, 2.954346880000000e+04, 2.955244060000000e+01
5.279455330000001e-04, 2.697503910000000e+04, 2.762894820000000e+01
5.429873710000000e-04, 2.470577730000000e+04, 2.596250530000000e+01
5.580291620000000e-04, 2.253175980000000e+04, 2.430098150000000e+01
5.730709530000001e-04, 2.052016800000000e+04, 2.282483290000000e+01
5.881127440000001e-04, 1.863934380000000e+04, 2.137990190000000e+01
6.031545340000000e-04, 1.692339260000000e+04, 2.002320290000000e+01
6.181963720000000e-04, 1.537002150000000e+04, 1.866576960000000e+01
6.332381630000001e-04, 1.395699510000000e+04, 1.704195790000000e+01
6.482799540000000e-04, 1.264938280000000e+04, 1.573829170000000e+01
6.633217450000001e-04, 1.140347950000000e+04, 1.466754440000000e+01
6.783635360000000e-04, 1.029797360000000e+04, 1.377304740000000e+01
6.934053260000000e-04, 9.270010740000000e+03, 1.292691710000000e+01
7.084471640000001e-04, 8.289950199999999e+03, 1.207673360000000e+01
7.234889550000001e-04, 7.417273930000000e+03, 1.129948900000000e+01
7.385307460000000e-04, 6.624100590000000e+03, 1.054346660000000e+01
7.535725370000001e-04, 5.921479490000000e+03, 9.867806430000000e+00
7.686143280000000e-04, 5.260108400000000e+03, 9.216291430000000e+00
7.836561650000001e-04, 4.685390620000000e+03, 8.616057400000001e+00
7.986979560000000e-04, 4.142311520000000e+03, 8.029504780000000e+00
8.137397470000000e-04, 3.646329590000000e+03, 7.466426850000000e+00
8.287815380000001e-04, 3.230876460000000e+03, 6.968482490000000e+00
8.438233290000000e-04, 2.841036130000000e+03, 6.489147660000000e+00
8.588651200000001e-04, 2.487680660000000e+03, 6.022205830000000e+00
8.739069100000001e-04, 2.187379390000000e+03, 5.615305900000000e+00
8.889487010000001e-04, 1.901018920000000e+03, 5.194230560000000e+00
9.039905850000001e-04, 1.665454830000000e+03, 4.839027880000000e+00
9.190323760000001e-04, 1.441621950000000e+03, 4.477784160000000e+00
9.340741670000000e-04, 1.253873540000000e+03, 4.154406550000000e+00
9.491159580000000e-04, 1.087718140000000e+03, 3.852970120000000e+00
9.641577490000001e-04, 9.350103760000000e+02, 3.556977990000000e+00
9.791995400000001e-04, 7.954705810000000e+02, 3.273375510000000e+00
9.942413310000001e-04, 6.828553470000001e+02, 3.029447080000000e+00
1.009283120000000e-03, 5.885859380000001e+02, 2.809993740000000e+00
1.024324910000000e-03, 5.096838380000000e+02, 2.619016170000000e+00
1.039366700000000e-03, 4.383100590000000e+02, 2.426875830000000e+00
1.054408490000000e-03, 3.792532650000000e+02, 2.261468410000000e+00
1.069450380000000e-03, 3.310891110000000e+02, 2.114319560000000e+00
1.084492170000000e-03, 2.921976010000000e+02, 1.985447760000000e+00
1.099533960000000e-03, 2.554936220000000e+02, 1.865014200000000e+00
1.114575750000000e-03, 2.270593870000000e+02, 1.762822750000000e+00
1.129617540000000e-03, 2.067456670000000e+02, 1.682923200000000e+00
1.144659330000000e-03, 1.902816770000000e+02, 1.612109420000000e+00
1.159701120000000e-03, 1.798776090000000e+02, 1.561666730000000e+00
1.174742910000000e-03, 1.695336000000000e+02, 1.511207460000000e+00
1.189784710000000e-03, 1.633473660000000e+02, 1.473344330000000e+00
1.204826500000000e-03, 1.589138490000000e+02, 1.443765040000000e+00
1.219868290000000e-03, 1.576287840000000e+02, 1.425649170000000e+00
1.234910170000000e-03, 1.536352540000000e+02, 1.397423740000000e+00
