<X>, <Y>
2.421513670000000e-04, 1.114937024391373e+05
2.571931570000000e-04, 1.055648802624557e+05
2.722349720000000e-04, 9.968398996365341e+04
2.872767630000000e-04, 9.388854148419434e+04
3.023185530000000e-04, 8.821176374128679e+04
3.173603680000000e-04, 8.268247367889325e+04
3.324021590000000e-04, 7.732505726513569e+04
3.474439490000000e-04, 7.215947106603275e+04
3.624857640000000e-04, 6.720141578505762e+04
3.775275550000001e-04, 6.246258483654416e+04
3.925693690000000e-04, 5.795089578501945e+04
4.076111600000000e-04, 5.367088485184646e+04
4.226529510000000e-04, 4.962402532823429e+04
4.376947410000000e-04, 4.580914244164462e+04
4.527365790000000e-04, 4.222278677269899e+04
4.677783700000001e-04, 3.885966627330666e+04
4.828201610000000e-04, 3.571294855709242e+04
4.978619520000000e-04, 3.277465330196109e+04
5.129037420000001e-04, 3.003595743978015e+04
5.279455330000001e-04, 2.748747672148698e+04
5.429873710000000e-04, 2.511950519140979e+04
5.580291620000000e-04, 2.292225134798012e+04
5.730709530000001e-04, 2.088596475968774e+04
5.881127440000001e-04, 1.900110156570592e+04
6.031545340000000e-04, 1.725841950583689e+04
6.181963720000000e-04, 1.564904573528432e+04
6.332381630000001e-04, 1.416454453160208e+04
6.482799540000000e-04, 1.279691216046640e+04
6.633217450000001e-04, 1.153860507785161e+04
6.783635360000000e-04, 1.038252822039308e+04
6.934053260000000e-04, 9.322018110166075e+03
7.084471640000001e-04, 8.350815456485279e+03
7.234889550000001e-04, 7.463048774896753e+03
7.385307460000000e-04, 6.653185198008320e+03
7.535725370000001e-04, 5.916012093532782e+03
7.686143280000000e-04, 5.246604405776634e+03
7.836561650000001e-04, 4.640295853632359e+03
7.986979560000000e-04, 4.092662274612478e+03
8.137397470000000e-04, 3.599490194675732e+03
8.287815380000001e-04, 3.156767766738428e+03
8.438233290000000e-04, 2.760669735306119e+03
8.588651200000001e-04, 2.407547644954439e+03
8.739069100000001e-04, 2.093922969666497e+03
8.889487010000001e-04, 1.816482570440191e+03
9.039905850000001e-04, 1.572074859153165e+03
9.190323760000001e-04, 1.357714400784422e+03
9.340741670000000e-04, 1.170572641884652e+03
9.491159580000000e-04, 1.007984316708200e+03
9.641577490000001e-04, 8.674460459486410e+02
9.791995400000001e-04, 7.466162348697975e+02
9.942413310000001e-04, 6.433143918276195e+02
1.009283120000000e-03, 5.555196811061595e+02
1.024324910000000e-03, 4.813685216587149e+02
1.039366700000000e-03, 4.191513153694433e+02
1.054408490000000e-03, 3.673081196483722e+02
1.069450380000000e-03, 3.244231753956151e+02
1.084492170000000e-03, 2.892199271306443e+02
1.099533960000000e-03, 2.605525398435436e+02
1.114575750000000e-03, 2.373997125857327e+02
1.129617540000000e-03, 2.188565445101947e+02
1.144659330000000e-03, 2.041264187971042e+02
1.159701120000000e-03, 1.925127366845887e+02
1.174742910000000e-03, 1.834106381322848e+02
1.189784710000000e-03, 1.762988282527555e+02
1.204826500000000e-03, 1.707316426880085e+02
1.219868290000000e-03, 1.663313743339113e+02
1.234910170000000e-03, 1.627810069350801e+02
1.249951960000000e-03, 1.598174545837555e+02
1.264993750000000e-03, 1.572250705612875e+02
1.280035540000000e-03, 1.548298599453599e+02
1.295077340000000e-03, 1.524940780041027e+02
1.310119130000000e-03, 1.501113554203210e+02
1.325160920000000e-03, 1.476022909616242e+02
1.340202710000000e-03, 1.449105219664317e+02
1.355244500000000e-03, 1.419992233307306e+02
1.370286290000000e-03, 1.388480137939052e+02
1.385328080000000e-03, 1.354502346754329e+02
1.400369960000000e-03, 1.318105437415217e+02
1.415411760000000e-03, 1.279429198175919e+02
1.430453550000000e-03, 1.238687285958103e+02
1.445495340000000e-03, 1.196152131055392e+02
1.460537130000000e-03, 1.152141055561712e+02
1.475578920000000e-03, 1.107004212747604e+02
1.490620710000000e-03, 1.061114029453683e+02
1.505662500000000e-03, 1.014855901015446e+02
1.520704290000000e-03, 9.686199480723467e+01
1.535746080000000e-03, 9.227936797386796e+01
1.550787870000000e-03, 8.777554416391263e+01
1.565829660000000e-03, 8.338685589814912e+01
1.580871460000000e-03, 7.914760854585076e+01
1.595913250000000e-03, 7.508962873313580e+01
1.610955040000000e-03, 7.124184236254899e+01
1.625996830000000e-03, 6.762993825595660e+01
1.641038620000000e-03, 6.427607526906647e+01
1.656080600000000e-03, 6.119861385644621e+01
1.671122390000000e-03, 5.841209626390333e+01
1.686164180000000e-03, 5.592690142159360e+01
1.701205970000000e-03, 5.374935286381819e+01
1.716247760000000e-03, 5.188168642864738e+01
1.731289550000000e-03, 5.032211684432752e+01
1.746331340000000e-03, 4.906496030376147e+01
1.761373130000000e-03, 4.810080999488469e+01
1.776414920000000e-03, 4.741676083656780e+01
1.791456710000000e-03, 4.699667904015617e+01
1.806498510000000e-03, 4.682151154350066e+01
1.821540300000000e-03, 4.686963034309063e+01
1.836582090000000e-03, 4.711720470087823e+01
1.851623880000000e-03, 4.753859750639206e+01
1.866665670000000e-03, 4.810677749976136e+01
1.881707460000000e-03, 4.879374201814679e+01
1.896749250000000e-03, 4.957094364820434e+01
1.911791040000000e-03, 5.040971435474261e+01
1.926832830000000e-03, 5.128168072988426e+01
1.956916410000000e-03, 5.301556010386206e+01
2.002041970000000e-03, 5.521547605042098e+01
2.047167350000000e-03, 5.643832937503723e+01
2.092292720000000e-03, 5.630926508565268e+01
2.137418090000000e-03, 5.467691405414693e+01
2.182543460000000e-03, 5.160860695882246e+01
2.227668840000000e-03, 4.735764161657223e+01
2.272794210000000e-03, 4.231018636248142e+01
2.317919770000000e-03, 3.692112144852091e+01
2.363045140000000e-03, 3.164863337062715e+01
2.408170510000000e-03, 2.689599233300730e+01
2.453295890000000e-03, 2.296784045697094e+01
2.498421260000000e-03, 2.004470530644332e+01
2.543546630000000e-03, 1.817672150746752e+01
2.588672000000000e-03, 1.729452098200172e+01
2.648839350000000e-03, 1.735688023228332e+01
2.724048310000000e-03, 1.863101359466286e+01
2.799257260000000e-03, 2.014826143903173e+01
2.874466220000000e-03, 2.097438929587553e+01
2.949675170000000e-03, 2.061266895983188e+01
3.024884310000000e-03, 1.903442166210289e+01
3.100093270000000e-03, 1.656999235832834e+01
3.175302220000000e-03, 1.372818287923771e+01
3.250511360000000e-03, 1.101349993661945e+01
3.325720130000000e-03, 8.793335385184772e+00
3.400929270000000e-03, 7.238227010347631e+00
3.476138410000000e-03, 6.330890525551618e+00
3.551347180000000e-03, 5.921833961491985e+00
3.626556320000000e-03, 5.803102256710545e+00
3.701765090000000e-03, 5.774634195543628e+00
3.776974230000000e-03, 5.688411780522054e+00
3.852183370000000e-03, 5.466773659970280e+00
3.942434120000000e-03, 5.009799730655544e+00
4.047726470000000e-03, 4.304684817855725e+00
4.153019190000000e-03, 3.574790373997845e+00
4.258311910000000e-03, 2.957757002179493e+00
4.363604260000000e-03, 2.514209945596648e+00
4.468896990000000e-03, 2.234080174875010e+00
4.574189710000000e-03, 2.069240518804153e+00
4.679482060000000e-03, 1.965848212761632e+00
4.784774780000001e-03, 1.882774279923396e+00
4.890067500000000e-03, 1.796103979509800e+00
4.995359850000001e-03, 1.695511207336623e+00
5.100652580000000e-03, 1.579264740019533e+00
5.205945300000001e-03, 1.452073259259552e+00
5.326279630000000e-03, 1.306815562292802e+00
5.461655930000000e-03, 1.167227558367784e+00
5.597031860000001e-03, 1.070711005467367e+00
5.732408170000001e-03, 1.013257413609281e+00
5.867784470000001e-03, 9.721631673056367e-01
6.003160400000001e-03, 9.244330285747636e-01
6.138536710000000e-03, 8.624172482274450e-01
6.273912640000000e-03, 7.941589171882161e-01
6.409288940000001e-03, 7.314672031594291e-01
6.559707220000000e-03, 6.751931205949193e-01
6.725166740000001e-03, 6.280750730688840e-01
6.890627000000001e-03, 5.903253761971827e-01
7.056086510000000e-03, 5.552621996676316e-01
7.221546020000000e-03, 5.185689667496320e-01
7.387006280000000e-03, 4.816029772566504e-01
7.552465800000000e-03, 4.497499806210606e-01
7.717925310000000e-03, 4.250156130599425e-01
7.898427550000002e-03, 4.021981465887021e-01
8.093971010000001e-03, 3.786403267052741e-01
8.289513740000001e-03, 3.571595301595191e-01
8.485057200000000e-03, 3.381534234657640e-01
8.680600670000000e-03, 3.208883406395757e-01
8.876144140000000e-03, 3.062396045603335e-01
9.071687610000000e-03, 2.938856528524642e-01
9.282273050000001e-03, 2.812101486566512e-01
9.507899730000000e-03, 2.688061153338463e-01
9.733527150000001e-03, 2.583885895645532e-01
9.959153830000001e-03, 2.488202930852101e-01
1.018478050000000e-02, 2.403487855165353e-01
1.041040790000000e-02, 2.330178356594209e-01
1.065107660000000e-02, 2.255847388196918e-01
1.090678720000000e-02, 2.187829952189357e-01
1.116249780000000e-02, 2.127978496650123e-01
1.141820850000000e-02, 2.072075790063080e-01
1.167391910000000e-02, 2.024963090001484e-01
1.194467100000000e-02, 1.978028555864836e-01
1.223046560000000e-02, 1.935286917356718e-01
