<X>, <Y>
2.421513670000000e-04, 3.244185136956995e+00
2.571931570000000e-04, 9.194738411599769e-01
2.722349720000000e-04, 1.522473472958235e-01
2.872767630000000e-04, 6.514178673241154e-01
3.023185530000000e-04, 6.095616135802455e-01
3.173603680000000e-04, -3.574803271720825e-01
3.324021590000000e-04, -8.542876620064870e-01
3.474439490000000e-04, -9.555419638460179e-01
3.624857640000000e-04, -2.025359262466074e+00
3.775275550000001e-04, -1.771058997667822e+00
3.925693690000000e-04, -3.427911754763576e-01
4.076111600000000e-04, -3.204255559045788e-01
4.226529510000000e-04, -6.506807637693782e-01
4.376947410000000e-04, -5.188231360648631e-01
4.527365790000000e-04, -4.589623535224493e-01
4.677783700000001e-04, -5.485350220803483e-01
4.828201610000000e-04, -5.665804571006045e-01
4.978619520000000e-04, -1.062626682456182e+00
5.129037420000001e-04, -1.040934446730345e+00
5.279455330000001e-04, -1.665804352727220e+00
5.429873710000000e-04, -1.401189310706392e+00
5.580291620000000e-04, -1.601030640102143e+00
5.730709530000001e-04, -1.825075543401901e+00
5.881127440000001e-04, -2.096375896292221e+00
6.031545340000000e-04, -2.722478977364376e+00
6.181963720000000e-04, -2.753662555667108e+00
6.332381630000001e-04, -2.171737717018181e+00
6.482799540000000e-04, -2.115494130566379e+00
6.633217450000001e-04, -1.693649638188094e+00
6.783635360000000e-04, -1.752156816269888e+00
6.934053260000000e-04, -1.732434265335780e+00
7.084471640000001e-04, -2.092876289152122e+00
7.234889550000001e-04, -2.364078178932818e+00
7.385307460000000e-04, -1.823390293310010e+00
7.535725370000001e-04, -1.622978074070412e+00
7.686143280000000e-04, -1.283665499166114e+00
7.836561650000001e-04, -1.182286001484816e+00
7.986979560000000e-04, -8.964003151276271e-01
8.137397470000000e-04, -9.863295774372488e-01
8.287815380000001e-04, -6.299650688998119e-01
8.438233290000000e-04, -2.522149789950517e-01
8.588651200000001e-04, -6.456978554884707e-02
8.739069100000001e-04, 3.408820521294399e-01
8.889487010000001e-04, 5.750720338479643e-01
9.039905850000001e-04, 6.992519016895145e-01
9.190323760000001e-04, 7.331615954174288e-01
9.340741670000000e-04, 8.843803603132085e-01
9.491159580000000e-04, 8.732380894162178e-01
9.641577490000001e-04, 9.464120997720044e-01
9.791995400000001e-04, 8.595527674482506e-01
9.942413310000001e-04, 5.562566289391944e-01
1.009283120000000e-03, 3.000847073392064e-01
1.024324910000000e-03, 2.122903961936365e-01
1.039366700000000e-03, 6.220000729597625e-02
1.054408490000000e-03, 1.201134392798840e-01
1.069450380000000e-03, -1.828043914928096e-01
1.084492170000000e-03, -4.306274744727555e-01
1.099533960000000e-03, -5.625882999688391e-01
1.114575750000000e-03, -3.933769680129814e-01
1.129617540000000e-03, -4.800729850472252e-01
1.144659330000000e-03, -6.310418709622512e-01
1.159701120000000e-03, -6.199852506805134e-01
1.174742910000000e-03, -3.313741513454157e-01
1.189784710000000e-03, -2.215401242619852e-01
