<X>, <Y>
1.847890210000000e-04, 2.174866226992846e+00
1.998967260000000e-04, -1.940717990993851e+00
2.150044310000000e-04, -1.243744914533278e+00
2.301121600000000e-04, -2.584027416526360e-01
2.452198650000000e-04, 8.763158430461275e-01
2.603275700000000e-04, 1.457029812397476e+00
2.754352750000000e-04, 9.947602382195705e-01
2.905429810000000e-04, -2.489335036248187e+00
3.056507090000000e-04, -3.165470869330195e+00
3.207584140000001e-04, 9.653607720665854e-01
3.358661200000000e-04, 1.929228588951651e+00
3.509738250000000e-04, 1.833813529922893e+00
3.660815540000000e-04, 1.950128395510067e+00
3.811892590000000e-04, 2.299917720665829e+00
3.962969870000000e-04, -4.505410547442559e-01
4.114046690000001e-04, -1.335292550819630e+00
4.265123980000001e-04, -1.130004840391280e+00
4.416200800000000e-04, -6.000429875247060e-02
4.567278080000000e-04, -1.280917677599464e+00
4.718355370000000e-04, -1.369618493499163e+00
4.869432190000000e-04, -5.946680889506928e-01
5.020509470000000e-04, -9.364488361156583e-01
5.171586760000000e-04, -8.748596371896166e-01
5.322663580000001e-04, -1.334861450828291e+00
5.473740860000001e-04, -8.708259663669998e-01
5.624817680000000e-04, 3.649844413211072e-01
5.775894970000000e-04, -1.009671426871442e-01
5.926972260000001e-04, 6.031748528711703e-01
6.078049070000000e-04, 1.269132907246255e+00
6.229126360000000e-04, 9.094928752770436e-01
6.380203180000000e-04, 1.323407745147685e-01
6.531280470000000e-04, 3.607524701359913e-01
6.682357750000000e-04, 1.896412839824785e-01
6.833434570000000e-04, 7.248442972590726e-01
6.984511860000000e-04, 1.449949044571743e-01
7.135589140000000e-04, 1.208900515195674e-01
7.286665960000000e-04, 1.189785795882719e-01
7.437743250000000e-04, 6.937302021704974e-01
7.588820070000001e-04, 2.019270083512687e-01
7.739897350000001e-04, 3.586072573374692e-01
7.890974170000001e-04, -1.136418548147122e-01
8.042051460000000e-04, 9.749142595996256e-02
8.193128740000000e-04, 1.883195792460493e-01
8.344206030000001e-04, 4.725095232651709e-01
8.495283310000001e-04, 3.256189134239429e-01
8.646359669999999e-04, 1.801789894698189e-01
8.797436949999999e-04, 2.776403211642778e-01
8.948514240000000e-04, -8.328884715317269e-03
9.099591520000000e-04, 4.292862042552727e-02
9.250668809999999e-04, -8.841302694775875e-03
9.401745160000001e-04, -3.152813050280131e-01
9.552822450000000e-04, -2.934343397709802e-01
9.703899730000000e-04, -9.391744658852413e-02
9.854977020000001e-04, -1.134448520010833e-01
1.000605430000000e-03, -3.973035723805239e-01
1.015713070000000e-03, 1.802945676231023e-01
1.030820790000000e-03, 9.540250560054916e-02
1.045928520000000e-03, -5.692777955808291e-01
1.061036250000000e-03, -3.078101284890951e-01
1.076143980000000e-03, -5.941642599391656e-02
1.091251710000000e-03, -2.272317965424468e-01
1.106359340000000e-03, -3.102374699234277e-01
1.121467070000000e-03, -2.417706919755720e-01
1.136574800000000e-03, 1.144106414027022e-01
1.151682530000000e-03, 1.512950605267068e-01
1.166790260000000e-03, -3.665720748643046e-01
1.181897890000000e-03, -3.345352864450818e-01
1.197005620000000e-03, -1.365700523216187e-01
1.212113350000000e-03, -1.805460883487778e-01
1.227221080000000e-03, 4.423128897493384e-02
1.242328810000000e-03, -1.895145781913125e-01
1.257436440000000e-03, -3.538473033391802e-01
1.272544170000000e-03, -1.250469139092853e-02
1.287651900000000e-03, -9.335921198684884e-02
1.302759630000000e-03, -1.546902964336189e-01
1.317867360000000e-03, -1.188767662138707e-01
1.332974990000000e-03, 1.014969077229554e-01
1.348082720000000e-03, -2.830827488605615e-02
1.363190450000000e-03, 1.979654000856594e-01
1.378298180000000e-03, 2.715953909111784e-01
1.393405910000000e-03, 1.747919027166996e-01
1.408513640000000e-03, 7.559826644951162e-02
1.423621270000000e-03, 6.606911500219194e-02
1.438729000000000e-03, 2.121404282168412e-01
1.453836730000000e-03, 3.393241955609392e-01
