<X>, <Y>, <dY>
1.092504590000000e-04, -5.963127500000000e+05, 2.235340330000000e+03
1.243581760000000e-04, -2.069450000000000e+04, 1.079689450000000e+03
1.394658820000000e-04, 1.077601250000000e+05, 6.838052370000000e+02
1.545735980000000e-04, 6.552703120000000e+04, 3.848981320000000e+02
1.696813040000000e-04, 4.616593750000000e+04, 2.522898250000000e+02
1.847890210000000e-04, 3.793865620000000e+04, 1.838902130000000e+02
1.998967260000000e-04, 3.334789060000000e+04, 1.444239200000000e+02
2.150044310000000e-04, 2.995077730000000e+04, 1.188191380000000e+02
2.301121600000000e-04, 2.688720310000000e+04, 1.005995100000000e+02
2.452198650000000e-04, 2.413816410000000e+04, 8.663284299999999e+01
2.603275700000000e-04, 2.159445700000000e+04, 7.581172940000000e+01
2.754352750000000e-04, 1.919017580000000e+04, 6.679184720000001e+01
2.905429810000000e-04, 1.667773830000000e+04, 5.729356380000000e+01
3.056507090000000e-04, 1.481243160000000e+04, 4.975919340000000e+01
3.207584140000001e-04, 1.373567770000000e+04, 4.424251170000000e+01
3.358661200000000e-04, 1.246335940000000e+04, 4.006665040000000e+01
3.509738250000000e-04, 1.124351170000000e+04, 3.686481090000000e+01
3.660815540000000e-04, 1.019937600000000e+04, 3.400851060000000e+01
3.811892590000000e-04, 9.308753909999999e+03, 3.152491380000000e+01
3.962969870000000e-04, 8.242691409999999e+03, 2.893279840000000e+01
4.114046690000001e-04, 7.460962400000000e+03, 2.691288950000000e+01
4.265123980000001e-04, 6.857350100000000e+03, 2.520105360000000e+01
4.416200800000000e-04, 6.390763180000000e+03, 2.382687000000000e+01
4.567278080000000e-04, 5.802609380000000e+03, 2.222584530000000e+01
4.718355370000000e-04, 5.356129880000000e+03, 2.093363380000000e+01
4.869432190000000e-04, 5.014974610000000e+03, 1.990312000000000e+01
5.020509470000000e-04, 4.632683590000000e+03, 1.877812770000000e+01
5.171586760000000e-04, 4.311979980000000e+03, 1.780113790000000e+01
5.322663580000001e-04, 3.987634280000000e+03, 1.680809970000000e+01
5.473740860000001e-04, 3.747071530000000e+03, 1.596553990000000e+01
5.624817680000000e-04, 3.573592770000000e+03, 1.530715750000000e+01
5.775894970000000e-04, 3.317727290000000e+03, 1.452767370000000e+01
5.926972260000001e-04, 3.147305910000000e+03, 1.394438650000000e+01
6.078049070000000e-04, 2.989044680000000e+03, 1.338303760000000e+01
6.229126360000000e-04, 2.788493650000000e+03, 1.273738380000000e+01
6.380203180000000e-04, 2.581197270000000e+03, 1.206047250000000e+01
6.531280470000000e-04, 2.438253910000000e+03, 1.158937070000000e+01
6.682357750000000e-04, 2.286359860000000e+03, 1.107277300000000e+01
6.833434570000000e-04, 2.177916500000000e+03, 1.067955210000000e+01
6.984511860000000e-04, 2.026522340000000e+03, 1.016212460000000e+01
7.135589140000000e-04, 1.909557370000000e+03, 9.762070659999999e+00
7.286665960000000e-04, 1.801320070000000e+03, 9.378522869999999e+00
7.437743250000000e-04, 1.724192140000000e+03, 9.068791389999999e+00
7.588820070000001e-04, 1.609182500000000e+03, 8.655463220000000e+00
7.739897350000001e-04, 1.526880000000000e+03, 8.358457570000001e+00
