<X>, <Y>
1.696813040000000e-04, 4.414435045066649e+00
1.847890210000000e-04, -3.325025972498467e+00
1.998967260000000e-04, -4.583185210501247e+00
2.150044310000000e-04, 1.263400117172208e+00
2.301121600000000e-04, 1.338967191769629e+00
2.452198650000000e-04, -6.930131503228365e-01
2.603275700000000e-04, -5.922757681366763e-01
2.754352750000000e-04, 2.762449895616746e+00
2.905429810000000e-04, 1.135238380568362e+00
3.056507090000000e-04, -3.353129961942962e-01
3.207584140000001e-04, 3.521339593959411e-01
3.358661200000000e-04, 5.004795712879976e-01
3.509738250000000e-04, 4.295657943282008e-01
3.660815540000000e-04, 2.246181697975234e-01
3.811892590000000e-04, 3.397895719406708e-01
3.962969870000000e-04, -1.234482074807191e-01
4.114046690000001e-04, -1.203387465661672e+00
4.265123980000001e-04, -1.758486309211188e+00
4.416200800000000e-04, -5.594960544643899e-01
4.567278080000000e-04, -1.122243910720223e-01
4.718355370000000e-04, 2.900991719541710e-01
4.869432190000000e-04, -5.936296084459042e-01
5.020509470000000e-04, -1.064235282264768e+00
5.171586760000000e-04, -9.589586734342494e-02
5.322663580000001e-04, 1.544953583051992e-01
5.473740860000001e-04, 1.615511889111222e-02
5.624817680000000e-04, 3.248134240658742e-01
5.775894970000000e-04, 3.904070024636311e-02
5.926972260000001e-04, -4.568188096041927e-01
6.078049070000000e-04, -7.340337818508369e-01
6.229126360000000e-04, -3.341546983605480e-01
6.380203180000000e-04, 4.035548386774405e-01
6.531280470000000e-04, 2.908388053853158e-01
6.682357750000000e-04, 6.216812401865095e-01
6.833434570000000e-04, 9.404905720229836e-01
6.984511860000000e-04, 7.297987147605416e-01
7.135589140000000e-04, 2.332106591380023e-01
7.286665960000000e-04, -1.657790012219310e-01
7.437743250000000e-04, 1.076450828779873e-01
7.588820070000001e-04, 1.536956151924110e-01
7.739897350000001e-04, 2.959353478451381e-01
7.890974170000001e-04, 1.975544666116357e-01
8.042051460000000e-04, 1.983563536445142e-01
8.193128740000000e-04, 3.979197698629539e-01
8.344206030000001e-04, 2.124280656273065e-01
8.495283310000001e-04, 4.932212259229048e-01
8.646359669999999e-04, 3.597310855554141e-01
8.797436949999999e-04, 1.290177674078522e-01
8.948514240000000e-04, -4.685276355966383e-02
9.099591520000000e-04, -1.516197159518726e-01
9.250668809999999e-04, 1.390696559443944e-03
9.401745160000001e-04, -2.561832020890797e-01
9.552822450000000e-04, -2.440714404052704e-01
9.703899730000000e-04, 1.858385240444617e-03
9.854977020000001e-04, 2.723511367419064e-02
1.000605430000000e-03, -1.539186700144693e-01
1.015713070000000e-03, -2.401378646968796e-01
1.030820790000000e-03, -3.373201944506029e-01
1.045928520000000e-03, -4.450322840517155e-01
1.061036250000000e-03, -2.771482804863906e-01
1.076143980000000e-03, -5.414331087711714e-02
1.091251710000000e-03, -1.842386325043719e-01
1.106359340000000e-03, 9.315618388159884e-03
1.121467070000000e-03, 1.412920376278763e-01
1.136574800000000e-03, -2.121315608259458e-01
1.151682530000000e-03, -1.693305836245209e-01
1.166790260000000e-03, -2.051597378010548e-01
1.181897890000000e-03, -5.876062885637233e-02
1.197005620000000e-03, -2.243345564278192e-02
1.212113350000000e-03, -1.639216088093828e-01
1.227221080000000e-03, -2.334783270443130e-01
1.242328810000000e-03, 1.488785108413376e-02
1.257436440000000e-03, -1.994989190535671e-01
1.272544170000000e-03, 1.627448918806241e-01
1.287651900000000e-03, 1.949359296300802e-01
1.302759630000000e-03, -2.705409719490977e-01
1.317867360000000e-03, 8.899272427751535e-03
1.332974990000000e-03, -1.049265377789455e-01
1.348082720000000e-03, -4.308036318295376e-02
1.363190450000000e-03, 2.610425433348042e-01
1.378298180000000e-03, 2.349782229986780e-01
1.393405910000000e-03, -6.919622606472288e-02
1.408513640000000e-03, 3.628005525585370e-02
1.423621270000000e-03, 6.932390798106614e-02
1.438729000000000e-03, -6.606904647903054e-02
1.453836730000000e-03, -2.854698077758649e-01
1.468944460000000e-03, 2.455027944036867e-01
1.484052180000000e-03, -9.454773910080035e-03
1.499159820000000e-03, -1.201418527625190e-01
1.514267550000000e-03, 1.676237929354995e-01
1.529375280000000e-03, 3.584480037352346e-01
1.544483010000000e-03, 5.614533192995904e-02
1.559590730000000e-03, 3.772572070717368e-01
1.574698460000000e-03, 1.524218488966790e-01
1.589806190000000e-03, 1.463896939506551e-01
1.604913920000000e-03, 5.931937043146211e-02
1.620021460000000e-03, 2.726160405390492e-01
1.635129190000000e-03, 3.037885004536703e-01
1.650236920000000e-03, 2.838979622328994e-01
1.665344650000000e-03, 1.176055957951539e-01
1.680452380000000e-03, -4.787251650507999e-02
1.695560110000000e-03, -3.142012060465118e-02
1.710667830000000e-03, -1.296831446818029e-01
1.725775560000000e-03, -6.102206520311636e-02
1.740883290000000e-03, -1.300992063497964e-01
1.755991020000000e-03, -4.394062539807133e-01
1.771098560000000e-03, -2.343934724312768e-01
1.786206290000000e-03, 1.013232645166827e-02
1.801314020000000e-03, -1.124095248091074e-01
1.816421750000000e-03, -1.779650349714572e-01
1.831529480000000e-03, 1.118553628795847e-01
1.846637200000000e-03, 1.227830100097961e-02
1.861744930000000e-03, 7.945444684884766e-02
1.876852660000000e-03, 9.325380909178727e-02
1.891960390000000e-03, -3.421528910277317e-02
1.907068120000000e-03, -2.361431228170269e-01
1.922175850000000e-03, -2.984748929580376e-01
1.937283390000000e-03, -2.178145492464510e-01
1.967498850000000e-03, -1.185278200387881e-01
2.012822030000000e-03, -2.974740459576939e-01
2.058145220000000e-03, -2.163372398658023e-01
2.103468220000000e-03, -3.681142115353766e-01
2.148791400000000e-03, -2.673745198267978e-01
2.194114590000000e-03, -2.343200100163506e-01
2.239437770000000e-03, -1.776015080392169e-01
2.284760770000000e-03, -2.348945535319166e-01
2.330083960000000e-03, -2.618976795220627e-01
2.375407140000000e-03, -1.051201307264004e-01
2.420730140000000e-03, -1.467171613143322e-01
2.466053330000000e-03, -1.859714786499842e-01
2.511376520000000e-03, -1.637892454144545e-01
2.556699700000000e-03, 3.992035261002876e-02
2.602022700000000e-03, 6.951451082771160e-02
2.662453610000000e-03, 1.621465411281400e-02
2.737992070000000e-03, 4.213963679494057e-02
2.813530710000000e-03, 3.693903976803342e-02
2.889069170000000e-03, 1.571652309953695e-01
2.964607810000000e-03, 1.401953063547940e-01
3.040146270000000e-03, 1.896951397664230e-01
3.115684910000000e-03, 2.473503557966200e-01
3.191223370000000e-03, 2.844966205775359e-01
3.266762200000000e-03, 2.306929119766905e-01
3.342300650000000e-03, 2.260012701553444e-01
3.417839110000000e-03, 2.995154267718305e-01
3.493377570000001e-03, 3.746695447579798e-01
3.568916400000000e-03, 3.915640056191204e-01
3.644454850000000e-03, 2.284434754011055e-01
3.719993310000000e-03, 2.953923188812360e-01
3.795531760000000e-03, 2.591291752913702e-01
3.871070590000001e-03, 3.585449486030168e-01
3.961716590000000e-03, 3.512960594827601e-01
4.067470880000000e-03, 3.293377920818335e-01
4.173224790000000e-03, 2.424146978239228e-01
4.278978710000000e-03, 3.283581175424578e-01
4.384732620000001e-03, 2.840366696282173e-01
4.490486530000000e-03, 2.432329748476093e-01
4.596240450000000e-03, 2.776154134777674e-01
4.701994730000001e-03, 2.653958142218112e-01
4.807748650000001e-03, 1.306319295151797e-01
4.913502560000001e-03, 1.787259818387496e-01
5.019256470000000e-03, 1.913658407846428e-01
5.125010390000000e-03, 9.890312042252775e-02
5.230764300000000e-03, 1.719350405049174e-01
5.351626130000000e-03, 7.471626620727222e-03
5.487595500000000e-03, 1.093504749081040e-01
5.623564870000000e-03, 8.239009770741434e-02
5.759534240000000e-03, 3.485666547950003e-02
5.895503610000000e-03, 4.158451788432947e-02
6.031472980000001e-03, -1.869618473469380e-02
6.167442350000000e-03, 2.312118510386834e-02
6.303411720000001e-03, 8.444503711340821e-02
6.439381090000001e-03, 1.589000630297544e-01
6.590458750000000e-03, 7.451936179872233e-02
6.756643210000001e-03, 1.138927484715343e-01
6.922828410000000e-03, 5.410267658781873e-02
7.089012860000000e-03, 1.537503215939751e-01
7.255197320000000e-03, 1.261049168055682e-01
7.421382520000000e-03, 1.292285616075040e-01
7.587566970000000e-03, 1.348566168607442e-01
7.753752170000000e-03, 7.214667050575027e-02
7.935044909999999e-03, 8.261469022476985e-02
8.131445200000000e-03, 1.220224134111041e-01
8.327845480000000e-03, 1.116879599770833e-01
8.524245020000000e-03, 4.637625823870742e-02
8.720645310000000e-03, 5.796676202701397e-02
8.917045590000000e-03, 5.234324038403212e-02
9.113445879999999e-03, 4.282011099254580e-02
9.324953710000000e-03, 1.095878466927287e-02
9.551569820000001e-03, 6.073870324972276e-02
9.778185190000000e-03, 4.638921481067405e-02
1.000480130000000e-02, -2.111819521405699e-02
1.023141670000000e-02, -5.279060976034054e-02
1.045803200000000e-02, -3.013109434527593e-02
1.069975570000000e-02, -1.567498122618536e-02
1.095658690000000e-02, -5.464376653758250e-02
1.121341810000000e-02, -7.969435503525584e-03
