<X>, <Y>, <dY>
1.092504590000000e-04, 3.442640000000000e+05, 2.783133060000000e+03
1.243581760000000e-04, -3.334000000000000e+03, 1.131198490000000e+03
1.394658820000000e-04, -1.173518750000000e+05, 6.127323610000000e+02
1.545735980000000e-04, -3.153250000000000e+03, 3.609765320000000e+02
1.696813040000000e-04, 1.644964060000000e+04, 2.391923680000000e+02
1.847890210000000e-04, 1.719478120000000e+04, 1.729207460000000e+02
1.998967260000000e-04, 1.770266410000000e+04, 1.348226780000000e+02
2.150044310000000e-04, 1.765462110000000e+04, 1.106120450000000e+02
2.301121600000000e-04, 1.616629690000000e+04, 9.243909450000000e+01
2.452198650000000e-04, 1.517578320000000e+04, 7.925395970000000e+01
2.603275700000000e-04, 1.445469630000000e+04, 6.965892789999999e+01
2.754352750000000e-04, 1.345079690000000e+04, 6.179941180000000e+01
2.905429810000000e-04, 1.199849900000000e+04, 5.310176090000000e+01
3.056507090000000e-04, 1.132562300000000e+04, 4.682250980000000e+01
3.207584140000001e-04, 1.028175390000000e+04, 4.105301670000000e+01
3.358661200000000e-04, 9.410509770000001e+03, 3.727619550000000e+01
3.509738250000000e-04, 8.491365229999999e+03, 3.422459790000000e+01
3.660815540000000e-04, 7.878689450000000e+03, 3.176981930000000e+01
3.811892590000000e-04, 7.135640140000000e+03, 2.924200630000000e+01
3.962969870000000e-04, 6.529474610000000e+03, 2.717856980000000e+01
4.114046690000001e-04, 6.150442870000000e+03, 2.561428450000000e+01
4.265123980000001e-04, 5.643377440000000e+03, 2.392309760000000e+01
4.416200800000000e-04, 5.233946780000000e+03, 2.256922910000000e+01
4.567278080000000e-04, 4.870617190000000e+03, 2.126038550000000e+01
4.718355370000000e-04, 4.545023440000000e+03, 2.006443600000000e+01
4.869432190000000e-04, 4.236497070000000e+03, 1.901967620000000e+01
5.020509470000000e-04, 3.942081050000000e+03, 1.804665370000000e+01
5.171586760000000e-04, 3.647581050000000e+03, 1.701686860000000e+01
5.322663580000001e-04, 3.464417480000000e+03, 1.625541880000000e+01
5.473740860000001e-04, 3.257148440000000e+03, 1.545666120000000e+01
5.624817680000000e-04, 3.039349610000000e+03, 1.463118550000000e+01
5.775894970000000e-04, 2.873026120000000e+03, 1.403171060000000e+01
5.926972260000001e-04, 2.688739750000000e+03, 1.337030320000000e+01
6.078049070000000e-04, 2.542834230000000e+03, 1.277973460000000e+01
6.229126360000000e-04, 2.419288570000000e+03, 1.227523140000000e+01
6.380203180000000e-04, 2.275246580000000e+03, 1.170232870000000e+01
6.531280470000000e-04, 2.130965580000000e+03, 1.118385120000000e+01
6.682357750000000e-04, 2.018476810000000e+03, 1.074036790000000e+01
6.833434570000000e-04, 1.926687870000000e+03, 1.035102750000000e+01
6.984511860000000e-04, 1.822623660000000e+03, 9.954230310000000e+00
7.135589140000000e-04, 1.728947880000000e+03, 9.575852390000000e+00
7.286665960000000e-04, 1.633116090000000e+03, 9.196732519999999e+00
7.437743250000000e-04, 1.522132320000000e+03, 8.775506020000000e+00
7.588820070000001e-04, 1.449773320000000e+03, 8.485902790000001e+00
7.739897350000001e-04, 1.381816160000000e+03, 8.184215549999999e+00
7.890974170000001e-04, 1.303904420000000e+03, 7.867071150000000e+00
8.042051460000000e-04, 1.234167240000000e+03, 7.590547560000000e+00
8.193128740000000e-04, 1.161744510000000e+03, 7.281401630000000e+00
8.344206030000001e-04, 1.116627080000000e+03, 7.063236710000000e+00
8.495283310000001e-04, 1.060326660000000e+03, 6.819750310000000e+00
8.646359669999999e-04, 1.008192260000000e+03, 6.595785620000000e+00
8.797436949999999e-04, 9.570982060000000e+02, 6.367269520000000e+00
8.948514240000000e-04, 8.965093990000000e+02, 6.104825500000000e+00
9.099591520000000e-04, 8.578069460000000e+02, 5.930216310000000e+00
9.250668809999999e-04, 8.140140380000000e+02, 5.731668470000000e+00
9.401745160000001e-04, 7.632390140000000e+02, 5.507757660000000e+00
9.552822450000000e-04, 7.271315310000000e+02, 5.332299710000000e+00
9.703899730000000e-04, 6.992443240000000e+02, 5.185384270000000e+00
9.854977020000001e-04, 6.563913570000000e+02, 4.988575940000000e+00
1.000605430000000e-03, 6.180778810000000e+02, 4.817964550000000e+00
1.015713070000000e-03, 5.936802980000000e+02, 4.687445640000000e+00
1.030820790000000e-03, 5.675208740000000e+02, 4.541867260000000e+00
1.045928520000000e-03, 5.369558110000000e+02, 4.387212280000000e+00
1.061036250000000e-03, 5.149630740000000e+02, 4.270271300000000e+00
1.076143980000000e-03, 4.888185120000000e+02, 4.120614530000000e+00
1.091251710000000e-03, 4.656436770000000e+02, 3.993587970000000e+00
1.106359340000000e-03, 4.483270570000000e+02, 3.896055460000000e+00
1.121467070000000e-03, 4.253757320000000e+02, 3.769697430000000e+00
1.136574800000000e-03, 4.067262570000000e+02, 3.667653080000000e+00
