<X>, <Y>, <dY>
1.092504590000000e-04, -2.252360000000000e+05, 2.416363280000000e+03
1.243581760000000e-04, 2.426375000000000e+03, 1.092561280000000e+03
1.394658820000000e-04, 7.533700000000000e+04, 6.772098999999999e+02
1.545735980000000e-04, 8.336143750000000e+04, 3.957794490000000e+02
1.696813040000000e-04, 5.115465620000000e+04, 2.557596890000000e+02
1.847890210000000e-04, 3.829821880000000e+04, 1.846560520000000e+02
1.998967260000000e-04, 3.405439840000000e+04, 1.456445470000000e+02
2.150044310000000e-04, 2.917248050000000e+04, 1.185072250000000e+02
2.301121600000000e-04, 2.571433980000000e+04, 9.973572540000001e+01
2.452198650000000e-04, 2.351629690000000e+04, 8.621034240000000e+01
2.603275700000000e-04, 2.129999610000000e+04, 7.552716830000000e+01
2.754352750000000e-04, 1.942367580000000e+04, 6.727127840000000e+01
2.905429810000000e-04, 1.653320310000000e+04, 5.717186360000000e+01
3.056507090000000e-04, 1.499324020000000e+04, 5.001267620000000e+01
3.207584140000001e-04, 1.386093160000000e+04, 4.438983920000000e+01
3.358661200000000e-04, 1.245871880000000e+04, 4.010175700000000e+01
3.509738250000000e-04, 1.107909960000000e+04, 3.670671840000000e+01
3.660815540000000e-04, 9.981823240000000e+03, 3.370456310000000e+01
3.811892590000000e-04, 9.264474609999999e+03, 3.146086310000000e+01
3.962969870000000e-04, 8.402668949999999e+03, 2.916682820000000e+01
4.114046690000001e-04, 7.741626460000000e+03, 2.734238620000000e+01
4.265123980000001e-04, 7.026963380000000e+03, 2.545156480000000e+01
4.416200800000000e-04, 6.380842290000000e+03, 2.373196220000000e+01
4.567278080000000e-04, 5.899318850000000e+03, 2.236895750000000e+01
4.718355370000000e-04, 5.338374020000000e+03, 2.088167570000000e+01
4.869432190000000e-04, 4.933280270000000e+03, 1.972103120000000e+01
5.020509470000000e-04, 4.665447270000000e+03, 1.884845730000000e+01
5.171586760000000e-04, 4.308301270000000e+03, 1.777877430000000e+01
5.322663580000001e-04, 4.006088870000000e+03, 1.680948830000000e+01
5.473740860000001e-04, 3.772880620000000e+03, 1.601920510000000e+01
5.624817680000000e-04, 3.503817870000000e+03, 1.515578940000000e+01
5.775894970000000e-04, 3.290096680000000e+03, 1.449660870000000e+01
5.926972260000001e-04, 3.053612060000000e+03, 1.375978760000000e+01
6.078049070000000e-04, 2.870255860000000e+03, 1.312325860000000e+01
6.229126360000000e-04, 2.720520510000000e+03, 1.257570930000000e+01
6.380203180000000e-04, 2.588279050000000e+03, 1.208720210000000e+01
6.531280470000000e-04, 2.426652100000000e+03, 1.155679610000000e+01
6.682357750000000e-04, 2.277599370000000e+03, 1.105301090000000e+01
6.833434570000000e-04, 2.128618650000000e+03, 1.055692670000000e+01
6.984511860000000e-04, 2.003364870000000e+03, 1.012118910000000e+01
7.135589140000000e-04, 1.885683350000000e+03, 9.695383070000000e+00
7.286665960000000e-04, 1.779946530000000e+03, 9.316107750000000e+00
7.437743250000000e-04, 1.670366210000000e+03, 8.924605370000000e+00
7.588820070000001e-04, 1.578402220000000e+03, 8.590210910000000e+00
7.739897350000001e-04, 1.490963130000000e+03, 8.252716059999999e+00
7.890974170000001e-04, 1.407927980000000e+03, 7.950663090000000e+00
8.042051460000000e-04, 1.320237920000000e+03, 7.620621200000000e+00
8.193128740000000e-04, 1.269642210000000e+03, 7.397959710000000e+00
8.344206030000001e-04, 1.194392580000000e+03, 7.112715720000000e+00
8.495283310000001e-04, 1.116981450000000e+03, 6.814734460000000e+00
8.646359669999999e-04, 1.068348020000000e+03, 6.603412630000000e+00
8.797436949999999e-04, 1.013224430000000e+03, 6.372942920000000e+00
