<X>, <Y>
2.421513670000000e-04, 1.177686953125000e+05
2.571931570000000e-04, 1.103822109375000e+05
2.722349720000000e-04, 1.032149609375000e+05
2.872767630000000e-04, 9.629008593750000e+04
3.023185530000000e-04, 8.962544531250000e+04
3.173603680000000e-04, 8.323335156250000e+04
3.324021590000000e-04, 7.712252343750000e+04
3.474439490000000e-04, 7.129917187500000e+04
3.624857640000000e-04, 6.576689843750000e+04
3.775275550000001e-04, 6.052675000000000e+04
3.925693690000000e-04, 5.557844140625000e+04
4.076111600000000e-04, 5.091955468750000e+04
4.226529510000000e-04, 4.654595312500000e+04
4.376947410000000e-04, 4.245199218750000e+04
4.527365790000000e-04, 3.863043359375000e+04
4.677783700000001e-04, 3.507315234375000e+04
4.828201610000000e-04, 3.177038671875000e+04
4.978619520000000e-04, 2.871206835937500e+04
5.129037420000001e-04, 2.588730078125000e+04
5.279455330000001e-04, 2.328492382812500e+04
5.429873710000000e-04, 2.089356054687500e+04
5.580291620000000e-04, 1.870171484375000e+04
5.730709530000001e-04, 1.669812890625000e+04
5.881127440000001e-04, 1.487160058593750e+04
6.031545340000000e-04, 1.321120800781250e+04
6.181963720000000e-04, 1.170626757812500e+04
6.332381630000001e-04, 1.034647851562500e+04
6.482799540000000e-04, 9.121771484375000e+03
6.633217450000001e-04, 8.022475097656250e+03
6.783635360000000e-04, 7.039287597656250e+03
6.934053260000000e-04, 6.163261230468750e+03
7.084471640000001e-04, 5.385873046875000e+03
7.234889550000001e-04, 4.698993652343750e+03
7.385307460000000e-04, 4.094901611328125e+03
7.535725370000001e-04, 3.566292968750000e+03
7.686143280000000e-04, 3.106258056640625e+03
7.836561650000001e-04, 2.708302734375000e+03
7.986979560000000e-04, 2.366318115234375e+03
8.137397470000000e-04, 2.074572265625000e+03
8.287815380000001e-04, 1.827712280273438e+03
8.438233290000000e-04, 1.620743408203125e+03
8.588651200000001e-04, 1.449023193359375e+03
8.739069100000001e-04, 1.308250366210938e+03
8.889487010000001e-04, 1.194454223632812e+03
9.039905850000001e-04, 1.103981811523438e+03
9.190323760000001e-04, 1.033485351562500e+03
9.340741670000000e-04, 9.799094238281250e+02
9.491159580000000e-04, 9.404743652343750e+02
9.641577490000001e-04, 9.126615600585938e+02
9.791995400000001e-04, 8.942011108398438e+02
9.942413310000001e-04, 8.830550537109375e+02
1.009283120000000e-03, 8.774055786132812e+02
1.024324910000000e-03, 8.756447753906250e+02
1.039366700000000e-03, 8.763596191406250e+02
1.054408490000000e-03, 8.783256225585938e+02
1.069450380000000e-03, 8.804932250976562e+02
1.084492170000000e-03, 8.819807739257812e+02
1.099533960000000e-03, 8.820612792968750e+02
1.114575750000000e-03, 8.801561279296875e+02
1.129617540000000e-03, 8.758192138671875e+02
1.144659330000000e-03, 8.687307128906250e+02
1.159701120000000e-03, 8.586821289062500e+02
1.174742910000000e-03, 8.455684204101562e+02
1.189784710000000e-03, 8.293750000000000e+02
1.204826500000000e-03, 8.101659545898438e+02
1.219868290000000e-03, 7.880772094726562e+02
1.234910170000000e-03, 7.633014526367188e+02
1.249951960000000e-03, 7.360823364257812e+02
1.264993750000000e-03, 7.067005615234375e+02
1.280035540000000e-03, 6.754678955078125e+02
1.295077340000000e-03, 6.427161865234375e+02
1.310119130000000e-03, 6.087893676757812e+02
1.325160920000000e-03, 5.740364379882812e+02
1.340202710000000e-03, 5.388029174804688e+02
1.355244500000000e-03, 5.034273376464844e+02
1.370286290000000e-03, 4.682316589355469e+02
1.385328080000000e-03, 4.335215759277344e+02
1.400369960000000e-03, 3.995785217285156e+02
1.415411760000000e-03, 3.666608581542969e+02
1.430453550000000e-03, 3.349967346191406e+02
1.445495340000000e-03, 3.047867736816406e+02
1.460537130000000e-03, 2.761990966796875e+02
1.475578920000000e-03, 2.493719787597656e+02
1.490620710000000e-03, 2.244114532470703e+02
1.505662500000000e-03, 2.013918609619141e+02
1.520704290000000e-03, 1.803575592041016e+02
1.535746080000000e-03, 1.613239746093750e+02
1.550787870000000e-03, 1.442792816162109e+02
1.565829660000000e-03, 1.291862792968750e+02
1.580871460000000e-03, 1.159856414794922e+02
1.595913250000000e-03, 1.045971527099609e+02
1.610955040000000e-03, 9.492417907714844e+01
1.625996830000000e-03, 8.685548400878906e+01
1.641038620000000e-03, 8.026821899414062e+01
1.656080600000000e-03, 7.503103637695312e+01
1.671122390000000e-03, 7.100714111328125e+01
1.686164180000000e-03, 6.805596923828125e+01
1.701205970000000e-03, 6.603668975830078e+01
1.716247760000000e-03, 6.481013488769531e+01
1.731289550000000e-03, 6.424078369140625e+01
1.746331340000000e-03, 6.419908142089844e+01
1.761373130000000e-03, 6.456266021728516e+01
1.776414920000000e-03, 6.521788024902344e+01
1.791456710000000e-03, 6.606079101562500e+01
1.806498510000000e-03, 6.699799346923828e+01
1.821540300000000e-03, 6.794692230224609e+01
1.836582090000000e-03, 6.883658599853516e+01
1.851623880000000e-03, 6.960720062255859e+01
1.866665670000000e-03, 7.021016693115234e+01
1.881707460000000e-03, 7.060768127441406e+01
1.896749250000000e-03, 7.077223205566406e+01
1.911791040000000e-03, 7.068670654296875e+01
1.926832830000000e-03, 7.034221649169922e+01
1.956916410000000e-03, 6.888452148437500e+01
2.002041970000000e-03, 6.497721862792969e+01
2.047167350000000e-03, 5.958074569702148e+01
2.092292720000000e-03, 5.351506042480469e+01
2.137418090000000e-03, 4.759285736083984e+01
2.182543460000000e-03, 4.246467971801758e+01
2.227668840000000e-03, 3.853036880493164e+01
2.272794210000000e-03, 3.591639328002930e+01
2.317919770000000e-03, 3.450802612304688e+01
2.363045140000000e-03, 3.401686096191406e+01
2.408170510000000e-03, 3.406021118164062e+01
2.453295890000000e-03, 3.423927307128906e+01
2.498421260000000e-03, 3.420570373535156e+01
2.543546630000000e-03, 3.370843887329102e+01
2.588672000000000e-03, 3.261562728881836e+01
2.648839350000000e-03, 3.022226524353027e+01
2.724048310000000e-03, 2.608049964904785e+01
2.799257260000000e-03, 2.140480804443359e+01
2.874466220000000e-03, 1.699781227111816e+01
2.949675170000000e-03, 1.340868854522705e+01
3.024884310000000e-03, 1.083391952514648e+01
3.100093270000000e-03, 9.174768447875977e+00
3.175302220000000e-03, 8.179293632507324e+00
3.250511360000000e-03, 7.582834720611572e+00
3.325720130000000e-03, 7.191333293914795e+00
3.400929270000000e-03, 6.902682304382324e+00
3.476138410000000e-03, 6.684627532958984e+00
3.551347180000000e-03, 6.532088756561279e+00
3.626556320000000e-03, 6.431375503540039e+00
3.701765090000000e-03, 6.346845626831055e+00
3.776974230000000e-03, 6.229350566864014e+00
3.852183370000000e-03, 6.032423496246338e+00
3.942434120000000e-03, 5.652935504913330e+00
4.047726470000000e-03, 5.021642208099365e+00
4.153019190000000e-03, 4.272228240966797e+00
4.258311910000000e-03, 3.526499032974243e+00
4.363604260000000e-03, 2.889060974121094e+00
4.468896990000000e-03, 2.417709589004517e+00
4.574189710000000e-03, 2.121026277542114e+00
4.679482060000000e-03, 1.972591280937195e+00
4.784774780000001e-03, 1.926666736602783e+00
4.890067500000000e-03, 1.932709336280823e+00
4.995359850000001e-03, 1.944958209991455e+00
5.100652580000000e-03, 1.928512096405029e+00
5.205945300000001e-03, 1.863665699958801e+00
5.326279630000000e-03, 1.725956082344055e+00
5.461655930000000e-03, 1.511748909950256e+00
5.597031860000001e-03, 1.279723882675171e+00
5.732408170000001e-03, 1.077667355537415e+00
5.867784470000001e-03, 9.364414215087891e-01
