<X>, <Y>
2.571931570000000e-04, 1.076572390658760e+05
2.722349720000000e-04, 1.004055004098087e+05
2.872767630000000e-04, 9.344863835548423e+04
3.023185530000000e-04, 8.679951893817066e+04
3.173603680000000e-04, 8.046523592332205e+04
3.324021590000000e-04, 7.444847991442421e+04
3.474439490000000e-04, 6.874855795368679e+04
3.624857640000000e-04, 6.336225735403578e+04
3.775275550000001e-04, 5.828448552050923e+04
3.925693690000000e-04, 5.350864933018634e+04
4.076111600000000e-04, 4.902703077477866e+04
4.226529510000000e-04, 4.483096019042787e+04
4.376947410000000e-04, 4.091101965169021e+04
4.527365790000000e-04, 3.725716761772802e+04
4.677783700000001e-04, 3.385891384582054e+04
4.828201610000000e-04, 3.070536887001444e+04
4.978619520000000e-04, 2.778540162503969e+04
5.129037420000001e-04, 2.508772982008687e+04
5.279455330000001e-04, 2.260101133682647e+04
5.429873710000000e-04, 2.031392033447585e+04
5.580291620000000e-04, 1.821524687509368e+04
5.730709530000001e-04, 1.629391870204494e+04
5.881127440000001e-04, 1.453908848759505e+04
6.031545340000000e-04, 1.294017943748016e+04
6.181963720000000e-04, 1.148692877727943e+04
6.332381630000001e-04, 1.016944907987139e+04
6.482799540000000e-04, 8.978237182649882e+03
6.633217450000001e-04, 7.904221513699357e+03
6.783635360000000e-04, 6.938776749775470e+03
6.934053260000000e-04, 6.073733372074445e+03
7.084471640000001e-04, 5.301374861697553e+03
7.234889550000001e-04, 4.614438257197199e+03
7.385307460000000e-04, 4.006083140040859e+03
7.535725370000001e-04, 3.469880162320214e+03
7.686143280000000e-04, 2.999784083075110e+03
7.836561650000001e-04, 2.590107184435674e+03
7.986979560000000e-04, 2.235499223805255e+03
8.137397470000000e-04, 1.930916690697223e+03
8.287815380000001e-04, 1.671606981611267e+03
8.438233290000000e-04, 1.453088585930856e+03
8.588651200000001e-04, 1.271135209760467e+03
8.739069100000001e-04, 1.121762472181500e+03
8.889487010000001e-04, 1.001217063262279e+03
9.039905850000001e-04, 9.059679320434255e+02
9.190323760000001e-04, 8.327024554972060e+02
9.340741670000000e-04, 7.783191702369140e+02
9.491159580000000e-04, 7.399284127721835e+02
9.641577490000001e-04, 7.148513119256442e+02
9.791995400000001e-04, 7.006203846087276e+02
9.942413310000001e-04, 6.949804170567195e+02
1.009283120000000e-03, 6.958889556558886e+02
1.024324910000000e-03, 7.015157905734254e+02
1.039366700000000e-03, 7.102409358309468e+02
1.054408490000000e-03, 7.206507795634243e+02
1.069450380000000e-03, 7.315323319157806e+02
1.084492170000000e-03, 7.418651523823947e+02
1.099533960000000e-03, 7.508122040348738e+02
1.114575750000000e-03, 7.577083861963989e+02
1.129617540000000e-03, 7.620481187817626e+02
1.144659330000000e-03, 7.634718152342073e+02
1.159701120000000e-03, 7.617515857971082e+02
1.174742910000000e-03, 7.567764332245628e+02
1.189784710000000e-03, 7.485371955442450e+02
1.204826500000000e-03, 7.371115409774109e+02
1.219868290000000e-03, 7.226492042726680e+02
1.234910170000000e-03, 7.053577425727483e+02
