<X>, <Y>
2.120677610000000e-04, 6.413508522702296e+00
2.271095760000000e-04, -5.611970499479599e-01
2.421513670000000e-04, -5.226625045034353e+00
2.571931570000000e-04, -4.918914704495512e+00
2.722349720000000e-04, -9.928787042729440e-01
2.872767630000000e-04, 2.313467818635085e-01
3.023185530000000e-04, 1.011614116522340e+00
3.173603680000000e-04, -1.850017590564962e-01
3.324021590000000e-04, 1.377597684001065e+00
3.474439490000000e-04, 1.607943381926337e+00
3.624857640000000e-04, 4.006654066627867e-01
3.775275550000001e-04, 8.074909411229618e-01
3.925693690000000e-04, 1.386376499153279e+00
4.076111600000000e-04, 4.202274439059531e-01
4.226529510000000e-04, 3.923758654946824e-01
4.376947410000000e-04, 1.386128156168854e+00
4.527365790000000e-04, 1.247681644291593e+00
4.677783700000001e-04, -3.024246190831634e-02
4.828201610000000e-04, -4.891530909765205e-02
4.978619520000000e-04, -2.905088636953757e-01
5.129037420000001e-04, -8.702825098607709e-01
5.279455330000001e-04, -3.602573722609629e-01
5.429873710000000e-04, -4.320790283046794e-01
5.580291620000000e-04, -1.204524232613549e+00
5.730709530000001e-04, -1.098552756391541e+00
5.881127440000001e-04, -8.791733304098484e-01
6.031545340000000e-04, -1.173092774159607e+00
6.181963720000000e-04, -8.979685184682902e-01
6.332381630000001e-04, -9.888399560199326e-02
6.482799540000000e-04, 2.259444508690083e-01
6.633217450000001e-04, 1.581648104487402e-01
6.783635360000000e-04, 1.741207387162741e-01
6.934053260000000e-04, 3.990452749423786e-01
7.084471640000001e-04, 2.751863570777144e-01
7.234889550000001e-04, 2.492669257730084e-01
7.385307460000000e-04, 3.825867179780698e-01
7.535725370000001e-04, 4.493324580236593e-01
7.686143280000000e-04, 7.558980094362414e-01
7.836561650000001e-04, 5.079399715920067e-01
7.986979560000000e-04, 5.625880467450454e-01
8.137397470000000e-04, 4.745601138892153e-01
8.287815380000001e-04, 6.580272923622664e-01
8.438233290000000e-04, 5.922723039912923e-01
8.588651200000001e-04, 2.453120357536531e-01
8.739069100000001e-04, 1.716809205119132e-01
8.889487010000001e-04, 1.791694316873952e-01
9.039905850000001e-04, 2.118681842243100e-01
9.190323760000001e-04, 8.001104212881488e-02
9.340741670000000e-04, 2.272371945112086e-01
9.491159580000000e-04, -5.129050759366849e-02
9.641577490000001e-04, -4.454835413446552e-01
9.791995400000001e-04, -4.010600959357502e-01
9.942413310000001e-04, -1.323727453453540e-01
1.009283120000000e-03, -6.199389189406317e-02
1.024324910000000e-03, -3.891917749765641e-01
1.039366700000000e-03, -2.437251773870636e-01
1.054408490000000e-03, -5.374127269248818e-01
1.069450380000000e-03, -4.478056411245205e-01
1.084492170000000e-03, -3.735532153568025e-01
1.099533960000000e-03, -2.085699276375764e-01
1.114575750000000e-03, -3.582572260970090e-01
1.129617540000000e-03, -2.339057841527851e-01
1.144659330000000e-03, -1.730749975643773e-01
1.159701120000000e-03, 8.859754368673829e-02
1.174742910000000e-03, -7.285447187658227e-02
1.189784710000000e-03, -3.663204614862054e-02
1.204826500000000e-03, 1.766845402207165e-01
1.219868290000000e-03, 2.264477476124879e-01
1.234910170000000e-03, 1.647699661427198e-01
1.249951960000000e-03, 3.660092365636061e-01
1.264993750000000e-03, 4.337067618554176e-01
1.280035540000000e-03, 4.092918972965325e-01
1.295077340000000e-03, 1.746477781982014e-01
1.310119130000000e-03, 2.232158676238409e-01
1.325160920000000e-03, 1.745660756091317e-01
1.340202710000000e-03, 2.588638443475379e-01
1.355244500000000e-03, 1.980543772497064e-01
1.370286290000000e-03, 1.567562444186824e-01
1.385328080000000e-03, -1.046410533402557e-01
1.400369960000000e-03, -2.186814183291818e-01
1.415411760000000e-03, -2.430708334695468e-01
1.430453550000000e-03, -2.116403443330651e-01
1.445495340000000e-03, -3.649009340234096e-01
1.460537130000000e-03, -2.885949071767325e-01
1.475578920000000e-03, -4.897750210629921e-01
1.490620710000000e-03, -5.047596944006659e-01
1.505662500000000e-03, -5.100624093514138e-01
1.520704290000000e-03, -5.909883490488447e-01
1.535746080000000e-03, -4.744492505820906e-01
1.550787870000000e-03, -6.120625669657068e-01
1.565829660000000e-03, -6.295177606289690e-01
1.580871460000000e-03, -6.178523149897240e-01
1.595913250000000e-03, -5.180796139110203e-01
1.610955040000000e-03, -3.495202222914183e-01
1.625996830000000e-03, -2.604928615752395e-01
1.641038620000000e-03, -1.102494792019759e-01
1.656080600000000e-03, -2.902209993250828e-01
1.671122390000000e-03, 2.486297413636748e-02
1.686164180000000e-03, 1.862438688942579e-01
1.701205970000000e-03, 1.853542075792742e-01
1.716247760000000e-03, 2.783099330718322e-01
1.731289550000000e-03, 2.867129869544635e-01
1.746331340000000e-03, 3.957803857543645e-01
1.761373130000000e-03, 4.161110485802992e-01
1.776414920000000e-03, 3.702844446710386e-01
1.791456710000000e-03, 3.118798622097064e-01
1.806498510000000e-03, 3.863239378777111e-01
1.821540300000000e-03, 2.447542828771226e-01
1.836582090000000e-03, 1.213311670265665e-01
1.851623880000000e-03, -8.573382260908573e-02
1.866665670000000e-03, -8.976573783989326e-02
1.881707460000000e-03, -1.572150562093109e-01
1.896749250000000e-03, -3.702244549931273e-01
1.911791040000000e-03, -5.397885993739319e-01
1.926832830000000e-03, -6.314331803399613e-01
1.956916410000000e-03, -8.737396353121084e-01
2.002041970000000e-03, -1.150004990687156e+00
2.047167350000000e-03, -1.474228261397357e+00
2.092292720000000e-03, -1.723035471349692e+00
2.137418090000000e-03, -1.823493600325668e+00
2.182543460000000e-03, -1.675104853159324e+00
2.227668840000000e-03, -1.465426417582905e+00
2.272794210000000e-03, -1.249252547264496e+00
2.317919770000000e-03, -7.692005535547399e-01
2.363045140000000e-03, -3.839629585021764e-01
2.408170510000000e-03, -2.227602915043767e-01
2.453295890000000e-03, 1.295521678707834e-01
2.498421260000000e-03, 1.757600841643127e-01
2.543546630000000e-03, 1.287085886397305e-01
2.588672000000000e-03, 2.083309065976347e-01
2.648839350000000e-03, 2.677306458941889e-01
2.724048310000000e-03, 2.805814676819012e-01
2.799257260000000e-03, 1.575565318920668e-01
2.874466220000000e-03, 2.946337950719088e-01
2.949675170000000e-03, 3.832147541872310e-01
3.024884310000000e-03, 6.700868690484049e-01
3.100093270000000e-03, 7.974492298195934e-01
3.175302220000000e-03, 9.379684973344048e-01
3.250511360000000e-03, 9.179741637752398e-01
3.325720130000000e-03, 7.998051346886135e-01
3.400929270000000e-03, 5.506436472622528e-01
3.476138410000000e-03, 2.711028978371059e-01
3.551347180000000e-03, -9.919856619840893e-02
3.626556320000000e-03, -3.891385096534096e-01
3.701765090000000e-03, -4.101329662725260e-01
3.776974230000000e-03, -4.110670763220838e-01
3.852183370000000e-03, -3.076087908727448e-01
3.942434120000000e-03, -1.728806316881742e-01
4.047726470000000e-03, 1.334498735503561e-02
4.153019190000000e-03, 1.971785079157357e-01
4.258311910000000e-03, 3.638503612127290e-01
4.363604260000000e-03, 6.018326285790395e-01
4.468896990000000e-03, 7.590311015976586e-01
4.574189710000000e-03, 7.596302944193997e-01
4.679482060000000e-03, 7.498620507438218e-01
4.784774780000001e-03, 5.686259498534969e-01
4.890067500000000e-03, 3.353683694188932e-01
4.995359850000001e-03, 1.340034325342068e-01
5.100652580000000e-03, -1.745703855807893e-02
5.205945300000001e-03, -1.630706300353896e-01
5.326279630000000e-03, -1.311827886585915e-01
5.461655930000000e-03, -1.152612631576743e-01
5.597031860000001e-03, 9.429866679757037e-04
5.732408170000001e-03, 1.943325429533697e-01
5.867784470000001e-03, 2.790358482110054e-01
6.003160400000001e-03, 2.969044566973169e-01
6.138536710000000e-03, 3.329794248467025e-01
6.273912640000000e-03, 2.677115789918036e-01
6.409288940000001e-03, 2.209766003804882e-01
6.559707220000000e-03, 1.974251919072865e-01
6.725166740000001e-03, 2.327436114157611e-01
6.890627000000001e-03, 3.012173819572359e-01
7.056086510000000e-03, 3.838875913142734e-01
7.221546020000000e-03, 4.184835727316038e-01
7.387006280000000e-03, 4.489865039868834e-01
7.552465800000000e-03, 4.549183135794762e-01
7.717925310000000e-03, 4.525756093354652e-01
7.898427550000002e-03, 3.836504320783760e-01
