<X>, <Y>
2.120677610000000e-04, 1.379660312500000e+05
2.271095760000000e-04, 1.292411406250000e+05
2.421513670000000e-04, 1.208388750000000e+05
2.571931570000000e-04, 1.127788359375000e+05
2.722349720000000e-04, 1.050695625000000e+05
2.872767630000000e-04, 9.771333593750000e+04
3.023185530000000e-04, 9.070784375000000e+04
3.173603680000000e-04, 8.404917968750000e+04
3.324021590000000e-04, 7.773226562500000e+04
3.474439490000000e-04, 7.175211718750000e+04
3.624857640000000e-04, 6.610350781250000e+04
3.775275550000001e-04, 6.078031640625000e+04
3.925693690000000e-04, 5.577620312500000e+04
4.076111600000000e-04, 5.108321875000000e+04
4.226529510000000e-04, 4.669244140625000e+04
4.376947410000000e-04, 4.259380468750000e+04
4.527365790000000e-04, 3.877613671875000e+04
4.677783700000001e-04, 3.522753125000000e+04
4.828201610000000e-04, 3.193564843750000e+04
4.978619520000000e-04, 2.888789648437500e+04
5.129037420000001e-04, 2.607189062500000e+04
5.279455330000001e-04, 2.347552148437500e+04
5.429873710000000e-04, 2.108691015625000e+04
5.580291620000000e-04, 1.889471289062500e+04
5.730709530000001e-04, 1.688780468750000e+04
5.881127440000001e-04, 1.505542968750000e+04
6.031545340000000e-04, 1.338717578125000e+04
6.181963720000000e-04, 1.187279492187500e+04
6.332381630000001e-04, 1.050242187500000e+04
6.482799540000000e-04, 9.266361328125000e+03
6.633217450000001e-04, 8.155345214843750e+03
6.783635360000000e-04, 7.160310546875000e+03
6.934053260000000e-04, 6.272631835937500e+03
7.084471640000001e-04, 5.483969238281250e+03
7.234889550000001e-04, 4.786419433593750e+03
7.385307460000000e-04, 4.172396484375000e+03
7.535725370000001e-04, 3.634691406250000e+03
7.686143280000000e-04, 3.166459960937500e+03
7.836561650000001e-04, 2.761194091796875e+03
7.986979560000000e-04, 2.412763183593750e+03
8.137397470000000e-04, 2.115377929687500e+03
8.287815380000001e-04, 1.863620483398438e+03
8.438233290000000e-04, 1.652430053710938e+03
8.588651200000001e-04, 1.477105712890625e+03
8.739069100000001e-04, 1.333298706054688e+03
8.889487010000001e-04, 1.216996337890625e+03
9.039905850000001e-04, 1.124507202148438e+03
9.190323760000001e-04, 1.052444946289062e+03
9.340741670000000e-04, 9.977053833007812e+02
9.491159580000000e-04, 9.574531250000000e+02
9.641577490000001e-04, 9.291081542968750e+02
9.791995400000001e-04, 9.103315429687500e+02
9.942413310000001e-04, 8.990190429687500e+02
1.009283120000000e-03, 8.932918701171875e+02
1.024324910000000e-03, 8.914882812500000e+02
1.039366700000000e-03, 8.921561889648438e+02
1.054408490000000e-03, 8.940420532226562e+02
1.069450380000000e-03, 8.960802001953125e+02
1.084492170000000e-03, 8.973813476562500e+02
1.099533960000000e-03, 8.972182617187500e+02
1.114575750000000e-03, 8.950154418945312e+02
1.129617540000000e-03, 8.903340454101562e+02
1.144659330000000e-03, 8.828632202148438e+02
1.159701120000000e-03, 8.724042358398438e+02
1.174742910000000e-03, 8.588624267578125e+02
1.189784710000000e-03, 8.422357177734375e+02
1.204826500000000e-03, 8.226023559570312e+02
1.219868290000000e-03, 8.001074218750000e+02
1.234910170000000e-03, 7.749552001953125e+02
1.249951960000000e-03, 7.473958129882812e+02
1.264993750000000e-03, 7.177121582031250e+02
1.280035540000000e-03, 6.862161865234375e+02
1.295077340000000e-03, 6.532344970703125e+02
1.310119130000000e-03, 6.191035766601562e+02
1.325160920000000e-03, 5.841638183593750e+02
1.340202710000000e-03, 5.487509155273438e+02
1.355244500000000e-03, 5.131964721679688e+02
1.370286290000000e-03, 4.778157653808594e+02
1.385328080000000e-03, 4.429095153808594e+02
1.400369960000000e-03, 4.087574462890625e+02
1.415411760000000e-03, 3.756152954101562e+02
1.430453550000000e-03, 3.437118835449219e+02
