<X>, <Y>, <dY>
1.092504590000000e-04, 3.764237500000000e+05, 2.805424320000000e+03
1.243581760000000e-04, 2.292400000000000e+04, 1.145282590000000e+03
1.394658820000000e-04, -1.080021880000000e+05, 6.189562989999999e+02
1.545735980000000e-04, 3.842500000000000e+03, 3.662781680000000e+02
1.696813040000000e-04, 2.201931250000000e+04, 2.441384430000000e+02
1.847890210000000e-04, 2.164046880000000e+04, 1.774043270000000e+02
1.998967260000000e-04, 2.068655470000000e+04, 1.381436920000000e+02
2.150044310000000e-04, 2.014201560000000e+04, 1.135527950000000e+02
2.301121600000000e-04, 1.921731640000000e+04, 9.611634830000000e+01
2.452198650000000e-04, 1.850192970000000e+04, 8.355167390000000e+01
2.603275700000000e-04, 1.668528520000000e+04, 7.259980770000000e+01
2.754352750000000e-04, 1.487156450000000e+04, 6.369448090000000e+01
2.905429810000000e-04, 1.334064940000000e+04, 5.509581760000000e+01
3.056507090000000e-04, 1.225672660000000e+04, 4.813092420000000e+01
3.207584140000001e-04, 1.141931050000000e+04, 4.274319080000000e+01
3.358661200000000e-04, 1.034930080000000e+04, 3.863411710000000e+01
3.509738250000000e-04, 9.465166990000000e+03, 3.564342120000000e+01
3.660815540000000e-04, 8.726160159999999e+03, 3.301971820000000e+01
3.811892590000000e-04, 8.059791500000000e+03, 3.067899700000000e+01
3.962969870000000e-04, 7.557695310000000e+03, 2.885676000000000e+01
4.114046690000001e-04, 6.781560060000000e+03, 2.665403750000000e+01
4.265123980000001e-04, 6.249558110000000e+03, 2.503295140000000e+01
4.416200800000000e-04, 5.724328610000000e+03, 2.344355580000000e+01
4.567278080000000e-04, 5.177929200000000e+03, 2.185835840000000e+01
4.718355370000000e-04, 4.789291990000000e+03, 2.058237840000000e+01
4.869432190000000e-04, 4.500337890000000e+03, 1.955800060000000e+01
5.020509470000000e-04, 4.181623050000000e+03, 1.853182220000000e+01
5.171586760000000e-04, 3.900201660000000e+03, 1.757088280000000e+01
5.322663580000001e-04, 3.594210940000000e+03, 1.652835460000000e+01
5.473740860000001e-04, 3.368213620000000e+03, 1.572047900000000e+01
5.624817680000000e-04, 3.139088870000000e+03, 1.489745430000000e+01
5.775894970000000e-04, 2.965458250000000e+03, 1.428001310000000e+01
