# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-4-prerxnmix/plot_files/an-3-17-4-prerxnmix_hs103_212_0003.txt
# **WARNING**	SPEC time and image save time are more than 2 sec apart
# SPEC date/time stamp	Thu Mar 03 00:19:34 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646288374.318
# Rayonix Save date/time stamp	03/03 00:19:31.000000 2022
# Rayonix Detector Name	LX170HS S/N:103
# Rayonix Detector Type	LX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722871 139919 0 -0.9271 -38.3311 0 0 -0.36 0 107.067 186.863 44.1007 138.816 154.005 121.953 626.856 1527.58 151.654 151.557 150.531 23.7886 1417.61 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs103/an-3-17-4-prerxnmix/an-3-17-4-prerxnmix_hs103_212_0003.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36143.55000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	699595.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Ag Behenate
# Sample to detector distance (mm)	1012.4
# X-coordinate location of direct beam (mm)	84.88900
# Y-coordinate location of direct beam (mm)	86.12900
# X-coordinate location of direct beam (pix)	479.06
# Y-coordinate location of direct beam (pix)	486.06
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	225.000
# Mask used for integration (GSASII immask file)	hs103_20190206.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	19.033
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.890
# Highest integrated 2-theta	5.750
# Number of integrated 2-theta bins	484
# Width of 2-theta integrated bins (degrees)	0.01004
# Width on detector at 2-theta=0 (mm)	0.17743
# Center of Azimuth range (degrees)	135.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 8.9502066E-01	 1.3457973E-01	 1.6721318E-01	 1.6993494E-03	 1.8111705E-02	 3.2803386E-04	 1.5911582E-05	 1.6170578E-07	 2.8818588E-07	 2.9287674E-09	 1.3457973E-01	 1.3457973E+00	 4.6687455E+01	 4.6687455E+00	 2.1419030E-02	 2.1419030E-01	 6.1435591E+02	 6.2435591E+00	 1.7000176E-02	 1.7276891E-04	 8.7852481E-04	 8.9282474E-06	 1.7900000E+02
 9.0506198E-01	 1.3608957E-01	 1.6725358E-01	 1.6997534E-03	 1.8520370E-02	 3.4300411E-04	 1.6274536E-05	 1.6539376E-07	 3.0141043E-07	 3.0631536E-09	 1.3608957E-01	 1.3608957E+00	 4.6169486E+01	 4.6169486E+00	 2.1659327E-02	 2.1659327E-01	 6.1450436E+02	 6.2450436E+00	 1.7004283E-02	 1.7280999E-04	 8.7873708E-04	 8.9303702E-06	 1.9600000E+02
 9.1510331E-01	 1.3759940E-01	 1.6895654E-01	 1.7167831E-03	 1.8933594E-02	 3.5848098E-04	 1.6807055E-05	 1.7077804E-07	 3.1821795E-07	 3.2334420E-09	 1.3759940E-01	 1.3759940E+00	 4.5662884E+01	 4.5662884E+00	 2.1899624E-02	 2.1899624E-01	 6.2076119E+02	 6.3076119E+00	 1.7177420E-02	 1.7454135E-04	 8.8768432E-04	 9.0198425E-06	 1.8800000E+02
 9.2514463E-01	 1.3910923E-01	 1.6821361E-01	 1.7093538E-03	 1.9351377E-02	 3.7447579E-04	 1.7102380E-05	 1.7379103E-07	 3.3095460E-07	 3.3630957E-09	 1.3910923E-01	 1.3910923E+00	 4.5167279E+01	 4.5167279E+00	 2.2139921E-02	 2.2139921E-01	 6.1803161E+02	 6.2803161E+00	 1.7101888E-02	 1.7378603E-04	 8.8378103E-04	 8.9808096E-06	 1.9200000E+02
 9.3518595E-01	 1.4061906E-01	 1.6785182E-01	 1.7057358E-03	 1.9773719E-02	 3.9099995E-04	 1.7438051E-05	 1.7720813E-07	 3.4481511E-07	 3.5040638E-09	 1.4061906E-01	 1.4061906E+00	 4.4682318E+01	 4.4682318E+00	 2.2380218E-02	 2.2380218E-01	 6.1670234E+02	 6.2670234E+00	 1.7065105E-02	 1.7341820E-04	 8.8188018E-04	 8.9618011E-06	 1.9800000E+02
 9.4522727E-01	 1.4212888E-01	 1.6794579E-01	 1.7066755E-03	 2.0200619E-02	 4.0806502E-04	 1.7824499E-05	 1.8113367E-07	 3.6006593E-07	 3.6590123E-09	 1.4212888E-01	 1.4212888E+00	 4.4207660E+01	 4.4207660E+00	 2.2620514E-02	 2.2620514E-01	 6.1704761E+02	 6.2704761E+00	 1.7074659E-02	 1.7351374E-04	 8.8237391E-04	 8.9667385E-06	 1.9400000E+02
 9.5526860E-01	 1.4363871E-01	 1.6677168E-01	 1.6949345E-03	 2.0632079E-02	 4.2568267E-04	 1.8077936E-05	 1.8372973E-07	 3.7298539E-07	 3.7907262E-09	 1.4363871E-01	 1.4363871E+00	 4.3742981E+01	 4.3742981E+00	 2.2860811E-02	 2.2860811E-01	 6.1273383E+02	 6.2273383E+00	 1.6955290E-02	 1.7232005E-04	 8.7620525E-04	 8.9050518E-06	 2.0400000E+02
 9.6530992E-01	 1.4514853E-01	 1.6766810E-01	 1.7038986E-03	 2.1068097E-02	 4.4386471E-04	 1.8559201E-05	 1.8860474E-07	 3.9100706E-07	 3.9735429E-09	 1.4514853E-01	 1.4514853E+00	 4.3287969E+01	 4.3287969E+00	 2.3101107E-02	 2.3101107E-01	 6.1602734E+02	 6.2602734E+00	 1.7046427E-02	 1.7323142E-04	 8.8091494E-04	 8.9521488E-06	 1.9800000E+02
 9.7535124E-01	 1.4665836E-01	 1.6847438E-01	 1.7119614E-03	 2.1508674E-02	 4.6262306E-04	 1.9038426E-05	 1.9345998E-07	 4.0949130E-07	 4.1610677E-09	 1.4665836E-01	 1.4665836E+00	 4.2842327E+01	 4.2842327E+00	 2.3341403E-02	 2.3341403E-01	 6.1898968E+02	 6.2898968E+00	 1.7128399E-02	 1.7405115E-04	 8.8515107E-04	 8.9945100E-06	 2.0300000E+02
 9.8539256E-01	 1.4816818E-01	 1.6785431E-01	 1.7057607E-03	 2.1953810E-02	 4.8196977E-04	 1.9360917E-05	 1.9674855E-07	 4.2504590E-07	 4.3193803E-09	 1.4816818E-01	 1.4816818E+00	 4.2405767E+01	 4.2405767E+00	 2.3581698E-02	 2.3581698E-01	 6.1671149E+02	 6.2671149E+00	 1.7065358E-02	 1.7342073E-04	 8.8189327E-04	 8.9619320E-06	 2.1100000E+02
