# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-4-prerxnmix/plot_files/an-3-17-4-prerxnmix_hs104_212_0008.txt
# SPEC date/time stamp	Thu Mar 03 00:19:57 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646288397.441
# Rayonix Save date/time stamp	03/03 00:19:56.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722867 140334 0 -0.9271 -38.3311 0 0 -0.36 0 108.605 184.391 43.9381 138.892 153.594 121.955 626.854 1527.58 153.233 153.012 152.154 23.7571 1417.59 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/an-3-17-4-prerxnmix/an-3-17-4-prerxnmix_hs104_212_0008.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36143.35000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	701670.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	32.45400
# Y-coordinate location of direct beam (mm)	137.08000
# X-coordinate location of direct beam (pix)	183.15
# Y-coordinate location of direct beam (pix)	773.59
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20210921.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1508.110
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.300
# Number of integrated 2-theta bins	1075
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17730
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597209E-02	 2.4956639E-03	 5.8001019E+01	 2.0458358E+00	 6.2283381E-06	 3.8792196E-11	 2.3953820E-08	 8.4490900E-10	 1.4919249E-13	 5.2623790E-15	 2.4956639E-03	 2.4956639E-02	 2.5176409E+03	 2.5176409E+02	 3.9719724E-04	 3.9719724E-03	 2.6974622E+03	 9.5145995E+01	 7.4643351E-02	 2.6328510E-03	 3.8459409E-03	 1.3565561E-04	 2.6000000E+01
 1.7791628E-02	 2.6752644E-03	 4.6762309E+01	 1.2105921E+00	 7.1570395E-06	 5.1223215E-11	 2.2191995E-08	 5.7451086E-10	 1.5882899E-13	 4.1117969E-15	 2.6752644E-03	 2.6752644E-02	 2.3486222E+03	 2.3486222E+02	 4.2578155E-04	 4.2578155E-03	 2.1747818E+03	 5.6301191E+01	 6.0179899E-02	 1.5579494E-03	 3.1007227E-03	 8.0272137E-05	 3.2000000E+01
 1.8986047E-02	 2.8548649E-03	 3.7198589E+01	 9.2331096E-01	 8.1502536E-06	 6.6426634E-11	 2.0103171E-08	 4.9898339E-10	 1.6384594E-13	 4.0668412E-15	 2.8548649E-03	 2.8548649E-02	 2.2008696E+03	 2.2008696E+02	 4.5436586E-04	 4.5436586E-03	 1.7300004E+03	 4.2940563E+01	 4.7872044E-02	 1.1882382E-03	 2.4665700E-03	 6.1223051E-05	 3.3000000E+01
 2.0180465E-02	 3.0344654E-03	 3.0522195E+01	 7.5876649E-01	 9.2079803E-06	 8.4786902E-11	 1.8635761E-08	 4.6327568E-10	 1.7159772E-13	 4.2658334E-15	 3.0344654E-03	 3.0344654E-02	 2.0706070E+03	 2.0706070E+02	 4.8295017E-04	 4.8295017E-03	 1.4195004E+03	 3.5288068E+01	 3.9279981E-02	 9.7648066E-04	 2.0238706E-03	 5.0312410E-05	 3.6000000E+01
 2.1374884E-02	 3.2140659E-03	 2.5628211E+01	 5.7920901E-01	 1.0330220E-05	 1.0671344E-10	 1.7554757E-08	 3.9674535E-10	 1.8134450E-13	 4.0984667E-15	 3.2140659E-03	 3.2140659E-02	 1.9549024E+03	 1.9549024E+02	 5.1153448E-04	 5.1153448E-03	 1.1918951E+03	 2.6937361E+01	 3.2981757E-02	 7.4540244E-04	 1.6993595E-03	 3.8406284E-05	 3.8000000E+01
 2.2569302E-02	 3.3936664E-03	 2.1557866E+01	 5.0802409E-01	 1.1516972E-05	 1.3264064E-10	 1.6463079E-08	 3.8796236E-10	 1.8960481E-13	 4.4681516E-15	 3.3936664E-03	 3.3936664E-02	 1.8514446E+03	 1.8514446E+02	 5.4011879E-04	 5.4011879E-03	 1.0025949E+03	 2.3626753E+01	 2.7743501E-02	 6.5379232E-04	 1.4294624E-03	 3.3686143E-05	 3.7000000E+01
 2.3763721E-02	 3.5732670E-03	 1.7638056E+01	 3.2424106E-01	 1.2768237E-05	 1.6302787E-10	 1.4933054E-08	 2.7451490E-10	 1.9066876E-13	 3.5050712E-15	 3.5732670E-03	 3.5732670E-02	 1.7583868E+03	 1.7583868E+02	 5.6870310E-04	 5.6870310E-03	 8.2029575E+02	 1.5079528E+01	 2.2698974E-02	 4.1727610E-04	 1.1695471E-03	 2.1499828E-05	 4.4000000E+01
 2.4958140E-02	 3.7528675E-03	 1.4904849E+01	 2.6378939E-01	 1.4084014E-05	 1.9835946E-10	 1.3919416E-08	 2.4634897E-10	 1.9604125E-13	 3.4695824E-15	 3.7528675E-03	 3.7528675E-02	 1.6742359E+03	 1.6742359E+02	 5.9728741E-04	 5.9728741E-03	 6.9318205E+02	 1.2268093E+01	 1.9181523E-02	 3.3947893E-04	 9.8831310E-04	 1.7491389E-05	 4.4000000E+01
 2.6152558E-02	 3.9324680E-03	 1.2586035E+01	 1.9368655E-01	 1.5464304E-05	 2.3914471E-10	 1.2905841E-08	 1.9860804E-10	 1.9957985E-13	 3.0713352E-15	 3.9324680E-03	 3.9324680E-02	 1.5977715E+03	 1.5977715E+02	 6.2587172E-04	 6.2587172E-03	 5.8534064E+02	 9.0078097E+00	 1.6197368E-02	 2.4926136E-04	 8.3455684E-04	 1.2842999E-05	 4.7000000E+01
 2.7346977E-02	 4.1120685E-03	 1.1005404E+01	 1.6795800E-01	 1.6909107E-05	 2.8591791E-10	 1.2339389E-08	 1.8831649E-10	 2.0864805E-13	 3.1842637E-15	 4.1120685E-03	 4.1120685E-02	 1.5279865E+03	 1.5279865E+02	 6.5445603E-04	 6.5445603E-03	 5.1183000E+02	 7.8112479E+00	 1.4163204E-02	 2.1615047E-04	 7.2974811E-04	 1.1136986E-05	 4.7000000E+01
