<X>, <Y>
1.998967260000000e-04, 2.813485546875000e+04
2.150044310000000e-04, 2.545750585937500e+04
2.301121600000000e-04, 2.298317578125000e+04
2.452198650000000e-04, 2.072035937500000e+04
2.603275700000000e-04, 1.866932226562500e+04
2.754352750000000e-04, 1.682393359375000e+04
2.905429810000000e-04, 1.517335253906250e+04
3.056507090000000e-04, 1.370359570312500e+04
3.207584140000001e-04, 1.239892089843750e+04
3.358661200000000e-04, 1.124296679687500e+04
3.509738250000000e-04, 1.021949218750000e+04
3.660815540000000e-04, 9.313079101562500e+03
3.811892590000000e-04, 8.509423828125000e+03
3.962969870000000e-04, 7.795566406250000e+03
4.114046690000001e-04, 7.159961914062500e+03
4.265123980000001e-04, 6.592453613281250e+03
4.416200800000000e-04, 6.084237304687500e+03
4.567278080000000e-04, 5.627669433593750e+03
4.718355370000000e-04, 5.216191894531250e+03
4.869432190000000e-04, 4.844181152343750e+03
5.020509470000000e-04, 4.506818359375000e+03
5.171586760000000e-04, 4.199984863281250e+03
5.322663580000001e-04, 3.920112060546875e+03
5.473740860000001e-04, 3.664156250000000e+03
5.624817680000000e-04, 3.429461914062500e+03
5.775894970000000e-04, 3.213729003906250e+03
5.926972260000001e-04, 3.014964111328125e+03
6.078049070000000e-04, 2.831414550781250e+03
6.229126360000000e-04, 2.661545654296875e+03
6.380203180000000e-04, 2.504030517578125e+03
6.531280470000000e-04, 2.357685058593750e+03
6.682357750000000e-04, 2.221486816406250e+03
6.833434570000000e-04, 2.094521972656250e+03
6.984511860000000e-04, 1.976001953125000e+03
7.135589140000000e-04, 1.865218994140625e+03
7.286665960000000e-04, 1.761554321289062e+03
7.437743250000000e-04, 1.664455566406250e+03
7.588820070000001e-04, 1.573425781250000e+03
7.739897350000001e-04, 1.488020996093750e+03
7.890974170000001e-04, 1.407843017578125e+03
8.042051460000000e-04, 1.332520141601562e+03
8.193128740000000e-04, 1.261723266601562e+03
8.344206030000001e-04, 1.195143310546875e+03
8.495283310000001e-04, 1.132495727539062e+03
8.646359669999999e-04, 1.073523071289062e+03
8.797436949999999e-04, 1.017981628417969e+03
8.948514240000000e-04, 9.656469726562500e+02
9.099591520000000e-04, 9.163120727539062e+02
9.250668809999999e-04, 8.697873535156250e+02
9.401745160000001e-04, 8.258961791992188e+02
9.552822450000000e-04, 7.844757080078125e+02
9.703899730000000e-04, 7.453735351562500e+02
9.854977020000001e-04, 7.084506835937500e+02
1.000605430000000e-03, 6.735776367187500e+02
1.015713070000000e-03, 6.406333618164062e+02
1.030820790000000e-03, 6.095053100585938e+02
1.045928520000000e-03, 5.800867919921875e+02
1.061036250000000e-03, 5.522796020507812e+02
1.076143980000000e-03, 5.259910888671875e+02
1.091251710000000e-03, 5.011323852539062e+02
1.106359340000000e-03, 4.776223754882812e+02
1.121467070000000e-03, 4.553812561035156e+02
1.136574800000000e-03, 4.343361511230469e+02
1.151682530000000e-03, 4.144182739257812e+02
1.166790260000000e-03, 3.955624694824219e+02
1.181897890000000e-03, 3.777075500488281e+02
1.197005620000000e-03, 3.607962951660156e+02
1.212113350000000e-03, 3.447760009765625e+02
1.227221080000000e-03, 3.295957336425781e+02
1.242328810000000e-03, 3.152090454101562e+02
1.257436440000000e-03, 3.015715637207031e+02
1.272544170000000e-03, 2.886405944824219e+02
1.287651900000000e-03, 2.763786621093750e+02
1.302759630000000e-03, 2.647479248046875e+02
1.317867360000000e-03, 2.537133178710938e+02
1.332974990000000e-03, 2.432422485351562e+02
1.348082720000000e-03, 2.333031616210938e+02
1.363190450000000e-03, 2.238662719726562e+02
1.378298180000000e-03, 2.149046630859375e+02
1.393405910000000e-03, 2.063909301757812e+02
1.408513640000000e-03, 1.983007659912109e+02
