<X>, <Y>, <dY>
1.092504590000000e-04, -1.302505000000000e+05, 2.467536870000000e+03
1.243581760000000e-04, 6.221712500000000e+04, 1.108384640000000e+03
1.394658820000000e-04, 1.001908120000000e+05, 6.849066769999999e+02
1.545735980000000e-04, 3.979806250000000e+04, 3.708223270000000e+02
1.696813040000000e-04, 3.753271880000000e+04, 2.471786500000000e+02
1.847890210000000e-04, 3.342843750000000e+04, 1.811034550000000e+02
1.998967260000000e-04, 2.849065620000000e+04, 1.407927090000000e+02
2.150044310000000e-04, 2.480319530000000e+04, 1.144351040000000e+02
2.301121600000000e-04, 2.292607030000000e+04, 9.685878750000001e+01
2.452198650000000e-04, 2.113559770000000e+04, 8.365448760000000e+01
2.603275700000000e-04, 1.897335160000000e+04, 7.302865600000000e+01
2.754352750000000e-04, 1.669620510000000e+04, 6.388350300000000e+01
2.905429810000000e-04, 1.498651660000000e+04, 5.531064220000000e+01
3.056507090000000e-04, 1.357571880000000e+04, 4.826923750000000e+01
3.207584140000001e-04, 1.238943550000000e+04, 4.256245800000000e+01
3.358661200000000e-04, 1.146409570000000e+04, 3.884912490000000e+01
3.509738250000000e-04, 1.022342970000000e+04, 3.553954700000000e+01
3.660815540000000e-04, 9.198388670000000e+03, 3.263920210000000e+01
3.811892590000000e-04, 8.568156250000000e+03, 3.049295040000000e+01
3.962969870000000e-04, 7.781186520000000e+03, 2.827143290000000e+01
4.114046690000001e-04, 7.056960450000000e+03, 2.624399190000000e+01
4.265123980000001e-04, 6.575836430000000e+03, 2.471943470000000e+01
4.416200800000000e-04, 6.112560550000000e+03, 2.328829000000000e+01
4.567278080000000e-04, 5.692194820000000e+03, 2.202892490000000e+01
4.718355370000000e-04, 5.238695310000000e+03, 2.068875310000000e+01
4.869432190000000e-04, 4.896323240000000e+03, 1.962465290000000e+01
5.020509470000000e-04, 4.560594730000000e+03, 1.863103680000000e+01
5.171586760000000e-04, 4.197676270000000e+03, 1.756699370000000e+01
5.322663580000001e-04, 3.846038570000000e+03, 1.650287440000000e+01
5.473740860000001e-04, 3.632173580000000e+03, 1.572768780000000e+01
5.624817680000000e-04, 3.420353030000000e+03, 1.498256870000000e+01
5.775894970000000e-04, 3.197981450000000e+03, 1.427705670000000e+01
5.926972260000001e-04, 3.015815190000000e+03, 1.366523930000000e+01
6.078049070000000e-04, 2.821003420000000e+03, 1.299825480000000e+01
6.229126360000000e-04, 2.677220210000000e+03, 1.246874430000000e+01
6.380203180000000e-04, 2.498184810000000e+03, 1.187054820000000e+01
6.531280470000000e-04, 2.330517330000000e+03, 1.131909850000000e+01
6.682357750000000e-04, 2.214833740000000e+03, 1.088109020000000e+01
6.833434570000000e-04, 2.109509280000000e+03, 1.049480250000000e+01
6.984511860000000e-04, 1.979516480000000e+03, 1.004253200000000e+01
7.135589140000000e-04, 1.879370850000000e+03, 9.667434690000000e+00
7.286665960000000e-04, 1.789967410000000e+03, 9.335369110000000e+00
7.437743250000000e-04, 1.661670170000000e+03, 8.887579920000000e+00
7.588820070000001e-04, 1.555258060000000e+03, 8.510882380000000e+00
7.739897350000001e-04, 1.496419190000000e+03, 8.262591360000000e+00
7.890974170000001e-04, 1.409413570000000e+03, 7.930418490000000e+00
8.042051460000000e-04, 1.340110840000000e+03, 7.660669800000000e+00
8.193128740000000e-04, 1.272202150000000e+03, 7.381209370000000e+00
8.344206030000001e-04, 1.200676150000000e+03, 7.094618320000000e+00
8.495283310000001e-04, 1.142601070000000e+03, 6.871976850000000e+00
8.646359669999999e-04, 1.072399410000000e+03, 6.601008420000000e+00
8.797436949999999e-04, 1.007573550000000e+03, 6.341033460000000e+00
8.948514240000000e-04, 9.548930050000000e+02, 6.122730730000000e+00
9.099591520000000e-04, 9.183283690000000e+02, 5.957643510000000e+00
9.250668809999999e-04, 8.666240230000000e+02, 5.735796450000000e+00
9.401745160000001e-04, 8.316611329999999e+02, 5.579284670000000e+00
9.552822450000000e-04, 7.864970090000000e+02, 5.375394340000000e+00
9.703899730000000e-04, 7.448479610000001e+02, 5.181621550000000e+00
9.854977020000001e-04, 7.116259160000000e+02, 5.035767560000000e+00
1.000605430000000e-03, 6.757779540000000e+02, 4.879940990000000e+00
1.015713070000000e-03, 6.446337280000000e+02, 4.729989050000000e+00
1.030820790000000e-03, 6.072608640000000e+02, 4.557119370000000e+00
1.045928520000000e-03, 5.783212280000000e+02, 4.419543270000000e+00
1.061036250000000e-03, 5.450646970000000e+02, 4.254819870000000e+00
1.076143980000000e-03, 5.233539430000000e+02, 4.136981960000000e+00
1.091251710000000e-03, 4.966505130000000e+02, 3.998623370000000e+00
1.106359340000000e-03, 4.749166560000000e+02, 3.887044910000000e+00
1.121467070000000e-03, 4.557940060000000e+02, 3.783354760000000e+00
1.136574800000000e-03, 4.375716550000000e+02, 3.691235070000000e+00
1.151682530000000e-03, 4.076054690000000e+02, 3.537882330000000e+00
1.166790260000000e-03, 3.894172670000000e+02, 3.437284710000000e+00
1.181897890000000e-03, 3.774369200000000e+02, 3.365058420000000e+00
1.197005620000000e-03, 3.650640560000000e+02, 3.291082380000000e+00
1.212113350000000e-03, 3.462279360000000e+02, 3.186388490000000e+00
1.227221080000000e-03, 3.278375240000000e+02, 3.086256500000000e+00
1.242328810000000e-03, 3.144311520000000e+02, 3.006645680000000e+00
1.257436440000000e-03, 3.043924560000000e+02, 2.938139200000000e+00
1.272544170000000e-03, 2.893629760000000e+02, 2.852557180000000e+00
1.287651900000000e-03, 2.744270020000000e+02, 2.764758590000000e+00
1.302759630000000e-03, 2.632633670000000e+02, 2.693089250000000e+00
1.317867360000000e-03, 2.509871980000000e+02, 2.621784450000000e+00
1.332974990000000e-03, 2.423323820000000e+02, 2.558178660000000e+00
1.348082720000000e-03, 2.366344300000000e+02, 2.512366060000000e+00
1.363190450000000e-03, 2.254512940000000e+02, 2.442301510000000e+00
1.378298180000000e-03, 2.195945130000000e+02, 2.404238220000000e+00
1.393405910000000e-03, 2.098012700000000e+02, 2.334069250000000e+00
1.408513640000000e-03, 1.961875150000000e+02, 2.248265740000000e+00
1.423621270000000e-03, 1.892301940000000e+02, 2.201280590000000e+00
1.438729000000000e-03, 1.858553620000000e+02, 2.171416520000000e+00
1.453836730000000e-03, 1.767599490000000e+02, 2.106541160000000e+00
