<X>, <Y>, <dY>
1.092504590000000e-04, 2.792790000000000e+05, 2.744802000000000e+03
1.243581760000000e-04, 8.389000000000000e+03, 1.135463260000000e+03
1.394658820000000e-04, -1.235831880000000e+05, 6.082767330000000e+02
1.545735980000000e-04, -1.319053120000000e+04, 3.548848270000000e+02
1.696813040000000e-04, -1.955656250000000e+03, 2.246643220000000e+02
1.847890210000000e-04, 2.571773440000000e+03, 1.601570130000000e+02
1.998967260000000e-04, 4.448183590000000e+03, 1.217563860000000e+02
2.150044310000000e-04, 4.682832030000000e+03, 9.645893860000000e+01
2.301121600000000e-04, 4.442322270000000e+03, 7.867234040000000e+01
2.452198650000000e-04, 4.214832030000000e+03, 6.537097170000000e+01
2.603275700000000e-04, 4.394764650000000e+03, 5.632108690000000e+01
2.754352750000000e-04, 4.219016600000000e+03, 4.885758970000000e+01
2.905429810000000e-04, 3.838760740000000e+03, 4.166981510000000e+01
3.056507090000000e-04, 3.794089360000000e+03, 3.615719600000000e+01
3.207584140000001e-04, 3.679811520000000e+03, 3.167568020000000e+01
3.358661200000000e-04, 3.672746090000000e+03, 2.892629240000000e+01
3.509738250000000e-04, 3.549875730000000e+03, 2.673741340000000e+01
3.660815540000000e-04, 3.501180180000000e+03, 2.489433290000000e+01
3.811892590000000e-04, 3.406349120000000e+03, 2.322238920000000e+01
3.962969870000000e-04, 3.378289310000000e+03, 2.197695350000000e+01
4.114046690000001e-04, 3.305488280000000e+03, 2.079389380000000e+01
4.265123980000001e-04, 3.210839840000000e+03, 1.973226170000000e+01
4.416200800000000e-04, 3.120717770000000e+03, 1.880430790000000e+01
4.567278080000000e-04, 3.057651370000000e+03, 1.800676160000000e+01
4.718355370000000e-04, 2.963412840000000e+03, 1.715640830000000e+01
4.869432190000000e-04, 2.899702390000000e+03, 1.651480290000000e+01
5.020509470000000e-04, 2.830279300000000e+03, 1.592418860000000e+01
5.171586760000000e-04, 2.744104000000000e+03, 1.525626660000000e+01
5.322663580000001e-04, 2.675213380000000e+03, 1.467297650000000e+01
5.473740860000001e-04, 2.605889650000000e+03, 1.414419840000000e+01
5.624817680000000e-04, 2.497535640000000e+03, 1.350672820000000e+01
5.775894970000000e-04, 2.432411620000000e+03, 1.309669400000000e+01
5.926972260000001e-04, 2.327338620000000e+03, 1.256755730000000e+01
6.078049070000000e-04, 2.276682130000000e+03, 1.218006520000000e+01
6.229126360000000e-04, 2.196866700000000e+03, 1.175109960000000e+01
6.380203180000000e-04, 2.103328610000000e+03, 1.130331330000000e+01
6.531280470000000e-04, 2.027654300000000e+03, 1.093780420000000e+01
6.682357750000000e-04, 1.963040280000000e+03, 1.058378700000000e+01
6.833434570000000e-04, 1.915783080000000e+03, 1.030022530000000e+01
6.984511860000000e-04, 1.826133180000000e+03, 9.911730770000000e+00
7.135589140000000e-04, 1.761307620000000e+03, 9.609108920000001e+00
7.286665960000000e-04, 1.682378660000000e+03, 9.288428310000000e+00
7.437743250000000e-04, 1.635125490000000e+03, 9.052598950000000e+00
7.588820070000001e-04, 1.557841310000000e+03, 8.698066710000001e+00
7.739897350000001e-04, 1.518526610000000e+03, 8.498701100000000e+00
7.890974170000001e-04, 1.462611690000000e+03, 8.252807620000000e+00
8.042051460000000e-04, 1.391415770000000e+03, 7.951096530000000e+00
8.193128740000000e-04, 1.350419310000000e+03, 7.752203460000000e+00
8.344206030000001e-04, 1.291981570000000e+03, 7.497824670000000e+00
8.495283310000001e-04, 1.233950200000000e+03, 7.261681560000000e+00
8.646359669999999e-04, 1.187319820000000e+03, 7.062082770000000e+00
8.797436949999999e-04, 1.138397710000000e+03, 6.845705510000000e+00
8.948514240000000e-04, 1.085555180000000e+03, 6.617689610000000e+00
9.099591520000000e-04, 1.039018550000000e+03, 6.421339990000000e+00
9.250668809999999e-04, 9.971952510000000e+02, 6.242945670000000e+00
9.401745160000001e-04, 9.563720090000000e+02, 6.057314870000000e+00
9.552822450000000e-04, 9.156491700000000e+02, 5.876873020000000e+00
9.703899730000000e-04, 8.765188600000000e+02, 5.700137620000000e+00
9.854977020000001e-04, 8.428420410000000e+02, 5.539869790000000e+00
1.000605430000000e-03, 8.084300540000000e+02, 5.394408700000000e+00
1.015713070000000e-03, 7.721310420000000e+02, 5.228168010000000e+00
1.030820790000000e-03, 7.528374630000000e+02, 5.134626390000000e+00
1.045928520000000e-03, 7.086022950000000e+02, 4.930815220000000e+00
1.061036250000000e-03, 6.833060910000000e+02, 4.808868890000000e+00
1.076143980000000e-03, 6.482289430000000e+02, 4.642002110000000e+00
1.091251710000000e-03, 6.192472530000000e+02, 4.506097320000000e+00
1.106359340000000e-03, 6.022803340000000e+02, 4.422643180000000e+00
1.121467070000000e-03, 5.641871340000000e+02, 4.241767880000000e+00
1.136574800000000e-03, 5.368746340000000e+02, 4.117704870000000e+00
1.151682530000000e-03, 5.107290040000000e+02, 3.984998940000000e+00
1.166790260000000e-03, 4.957158510000000e+02, 3.911737680000000e+00
