<X>, <Y>
2.150044310000000e-04, 4.528194038727466e+00
2.301121600000000e-04, -1.650976359067779e+00
2.452198650000000e-04, -1.543702285202629e-01
2.603275700000000e-04, 7.433522894988293e-01
2.754352750000000e-04, 6.688296326336993e-01
2.905429810000000e-04, -1.935295459832355e+00
3.056507090000000e-04, -1.921046987112029e+00
3.207584140000001e-04, -3.249229219018015e+00
3.358661200000000e-04, -1.430203105340029e+00
3.509738250000000e-04, -1.743237487315057e+00
3.660815540000000e-04, -1.419152188189468e+00
3.811892590000000e-04, -1.936842163547401e-01
3.962969870000000e-04, 4.111507578010492e-01
4.114046690000001e-04, 8.076519150842917e-03
4.265123980000001e-04, 1.402800087324532e-01
4.416200800000000e-04, -8.511799789310002e-01
4.567278080000000e-04, -4.304411501261145e-01
4.718355370000000e-04, -3.543740356460794e-02
4.869432190000000e-04, 2.074341985735778e-01
5.020509470000000e-04, 1.948101094034964e-01
5.171586760000000e-04, 6.809315353766361e-01
5.322663580000001e-04, 1.024870816293188e+00
5.473740860000001e-04, 1.097587617663395e+00
5.624817680000000e-04, 1.898585303942762e-01
5.775894970000000e-04, 5.644241703932122e-01
5.926972260000001e-04, 6.561671212828477e-01
6.078049070000000e-04, 3.809646718063793e-01
6.229126360000000e-04, 6.867670133877088e-01
6.380203180000000e-04, 7.405114102047181e-01
6.531280470000000e-04, 9.431610923143184e-01
6.682357750000000e-04, 8.207622698186615e-01
6.833434570000000e-04, 1.121699540422566e+00
6.984511860000000e-04, 1.290429536879477e+00
7.135589140000000e-04, 1.209505372867423e+00
7.286665960000000e-04, 8.349953173478635e-01
7.437743250000000e-04, 8.281759793284806e-01
7.588820070000001e-04, 8.266181814863621e-01
7.739897350000001e-04, 8.331789186207873e-01
7.890974170000001e-04, 6.325718406938422e-01
8.042051460000000e-04, 4.388468061543990e-01
8.193128740000000e-04, 2.746662839201059e-01
8.344206030000001e-04, 4.320882269030789e-01
8.495283310000001e-04, 3.112810247058819e-01
8.646359669999999e-04, 2.735237313997950e-01
8.797436949999999e-04, 1.889219884181119e-01
8.948514240000000e-04, 3.759736006869983e-01
9.099591520000000e-04, 2.063231103196658e-01
9.250668809999999e-04, -5.175139752594128e-02
9.401745160000001e-04, 1.678442653936310e-01
9.552822450000000e-04, -1.074663781807931e-02
9.703899730000000e-04, -2.619635450360085e-02
9.854977020000001e-04, -3.008928632400327e-01
1.000605430000000e-03, -6.556381997508335e-01
1.015713070000000e-03, -5.893969707821295e-01
1.030820790000000e-03, -4.142976057851319e-01
1.045928520000000e-03, -3.475901196864690e-01
1.061036250000000e-03, -7.396295648451343e-01
1.076143980000000e-03, -4.250836877530284e-01
1.091251710000000e-03, -6.792347316678277e-01
1.106359340000000e-03, -6.817735549505930e-01
1.121467070000000e-03, -7.143031686366060e-01
1.136574800000000e-03, -6.063306476794497e-01
1.151682530000000e-03, -4.851375084030607e-01
1.166790260000000e-03, -1.783926838406367e-01
1.181897890000000e-03, -4.739337958818360e-01
1.197005620000000e-03, -7.478689229021794e-01
1.212113350000000e-03, -7.012405406616944e-01
1.227221080000000e-03, -7.996335099687992e-01
1.242328810000000e-03, -8.889551048337916e-01
1.257436440000000e-03, -8.218447452906501e-01
1.272544170000000e-03, -8.000067335010681e-01
