<X>, <Y>, <dY>
1.092504590000000e-04, 2.703250000000000e+05, 2.740286620000000e+03
1.243581760000000e-04, 1.440775000000000e+04, 1.138344850000000e+03
1.394658820000000e-04, -1.225649380000000e+05, 6.086123660000000e+02
1.545735980000000e-04, -1.132462500000000e+04, 3.561255190000000e+02
1.696813040000000e-04, -1.951156250000000e+03, 2.247289280000000e+02
1.847890210000000e-04, 1.936429690000000e+03, 1.595814820000000e+02
1.998967260000000e-04, 4.074933590000000e+03, 1.215250470000000e+02
2.150044310000000e-04, 3.833738280000000e+03, 9.551334380000000e+01
2.301121600000000e-04, 3.345804690000000e+03, 7.724976350000000e+01
2.452198650000000e-04, 3.324414060000000e+03, 6.425342560000000e+01
2.603275700000000e-04, 3.272332030000000e+03, 5.455756380000000e+01
2.754352750000000e-04, 3.168608400000000e+03, 4.715665050000000e+01
2.905429810000000e-04, 2.931957030000000e+03, 4.025534820000000e+01
3.056507090000000e-04, 2.844551270000000e+03, 3.461915970000000e+01
3.207584140000001e-04, 2.692846190000000e+03, 3.008575820000000e+01
3.358661200000000e-04, 2.705352540000000e+03, 2.729410170000000e+01
3.509738250000000e-04, 2.612378660000000e+03, 2.510876850000000e+01
3.660815540000000e-04, 2.554547360000000e+03, 2.317502980000000e+01
3.811892590000000e-04, 2.543993160000000e+03, 2.163578610000000e+01
3.962969870000000e-04, 2.504177980000000e+03, 2.032241250000000e+01
4.114046690000001e-04, 2.415907230000000e+03, 1.904528240000000e+01
4.265123980000001e-04, 2.356052730000000e+03, 1.806057740000000e+01
4.416200800000000e-04, 2.244288570000000e+03, 1.702674290000000e+01
4.567278080000000e-04, 2.201271970000000e+03, 1.624894520000000e+01
4.718355370000000e-04, 2.158055420000000e+03, 1.550018980000000e+01
4.869432190000000e-04, 2.108760010000000e+03, 1.487356760000000e+01
5.020509470000000e-04, 2.048824710000000e+03, 1.425870510000000e+01
5.171586760000000e-04, 2.012521360000000e+03, 1.370709230000000e+01
5.322663580000001e-04, 1.970599490000000e+03, 1.316169450000000e+01
5.473740860000001e-04, 1.917427000000000e+03, 1.262998870000000e+01
5.624817680000000e-04, 1.822838010000000e+03, 1.200137620000000e+01
5.775894970000000e-04, 1.785025630000000e+03, 1.165493010000000e+01
5.926972260000001e-04, 1.736022460000000e+03, 1.126480010000000e+01
6.078049070000000e-04, 1.672802980000000e+03, 1.079870800000000e+01
6.229126360000000e-04, 1.634541870000000e+03, 1.046821500000000e+01
6.380203180000000e-04, 1.586829100000000e+03, 1.010341740000000e+01
6.531280470000000e-04, 1.545959470000000e+03, 9.801105500000000e+00
6.682357750000000e-04, 1.493116330000000e+03, 9.473775860000000e+00
6.833434570000000e-04, 1.457732670000000e+03, 9.219875340000000e+00
6.984511860000000e-04, 1.417981080000000e+03, 8.955119130000000e+00
7.135589140000000e-04, 1.369613160000000e+03, 8.670225139999999e+00
7.286665960000000e-04, 1.311538570000000e+03, 8.373900409999999e+00
7.437743250000000e-04, 1.268228270000000e+03, 8.126283650000000e+00
7.588820070000001e-04, 1.226107060000000e+03, 7.886374000000000e+00
7.739897350000001e-04, 1.185267700000000e+03, 7.647095200000000e+00
7.890974170000001e-04, 1.138340580000000e+03, 7.404401300000000e+00
8.042051460000000e-04, 1.092912600000000e+03, 7.188413140000000e+00
8.193128740000000e-04, 1.049698610000000e+03, 6.950282570000000e+00
8.344206030000001e-04, 1.017963560000000e+03, 6.770124910000000e+00
8.495283310000001e-04, 9.782680050000000e+02, 6.581372260000000e+00
8.646359669999999e-04, 9.422519530000000e+02, 6.393300530000000e+00
8.797436949999999e-04, 9.058259890000000e+02, 6.198108670000000e+00
8.948514240000000e-04, 8.785203860000000e+02, 6.037262920000000e+00
9.099591520000000e-04, 8.415399169999999e+02, 5.854073050000000e+00
9.250668809999999e-04, 8.031995850000000e+02, 5.676249980000000e+00
9.401745160000001e-04, 7.793862300000000e+02, 5.556989190000000e+00
9.552822450000000e-04, 7.453537600000000e+02, 5.380324360000000e+00
9.703899730000000e-04, 7.167929080000000e+02, 5.218737600000000e+00
9.854977020000001e-04, 6.823696290000000e+02, 5.058076860000000e+00
1.000605430000000e-03, 6.471610110000000e+02, 4.895718100000000e+00
1.015713070000000e-03, 6.235924680000001e+02, 4.764464380000000e+00
1.030820790000000e-03, 6.034494630000000e+02, 4.653716560000000e+00
1.045928520000000e-03, 5.813899540000000e+02, 4.532000060000000e+00
1.061036250000000e-03, 5.493908690000000e+02, 4.366784100000000e+00
1.076143980000000e-03, 5.346480710000000e+02, 4.282157420000000e+00
1.091251710000000e-03, 5.076983030000000e+02, 4.136630060000000e+00
1.106359340000000e-03, 4.872377620000000e+02, 4.032746790000000e+00
1.121467070000000e-03, 4.668760380000000e+02, 3.916849370000000e+00
1.136574800000000e-03, 4.501899410000000e+02, 3.816504480000000e+00
1.151682530000000e-03, 4.343916020000000e+02, 3.723616600000000e+00
1.166790260000000e-03, 4.229671330000000e+02, 3.652431010000000e+00
1.181897890000000e-03, 3.999581300000000e+02, 3.530078170000000e+00
1.197005620000000e-03, 3.783390500000000e+02, 3.419341090000000e+00
1.212113350000000e-03, 3.635948180000000e+02, 3.331952810000000e+00
1.227221080000000e-03, 3.467690430000000e+02, 3.231724020000000e+00
1.242328810000000e-03, 3.307803960000000e+02, 3.143867970000000e+00
1.257436440000000e-03, 3.181544190000000e+02, 3.064612870000000e+00
1.272544170000000e-03, 3.052603150000000e+02, 2.980774400000000e+00
1.287651900000000e-03, 2.969002690000000e+02, 2.921375990000000e+00
1.302759630000000e-03, 2.839585880000000e+02, 2.848870750000000e+00
1.317867360000000e-03, 2.682857060000000e+02, 2.760671620000000e+00
1.332974990000000e-03, 2.598389890000000e+02, 2.696846720000000e+00
1.348082720000000e-03, 2.511077270000000e+02, 2.642826560000000e+00
1.363190450000000e-03, 2.393313290000000e+02, 2.564277890000000e+00
1.378298180000000e-03, 2.283990170000000e+02, 2.497889040000000e+00
1.393405910000000e-03, 2.186558230000000e+02, 2.433592560000000e+00
1.408513640000000e-03, 2.129272460000000e+02, 2.388691190000000e+00
1.423621270000000e-03, 2.047379300000000e+02, 2.335150000000000e+00
1.438729000000000e-03, 1.960912780000000e+02, 2.272928000000000e+00
1.453836730000000e-03, 1.876286470000000e+02, 2.213899850000000e+00
1.468944460000000e-03, 1.827000580000000e+02, 2.183232310000000e+00
1.484052180000000e-03, 1.701303860000000e+02, 2.086211680000000e+00
1.499159820000000e-03, 1.686264650000000e+02, 2.079411510000000e+00
1.514267550000000e-03, 1.606657710000000e+02, 2.020345690000000e+00
1.529375280000000e-03, 1.570891720000000e+02, 1.985723380000000e+00
1.544483010000000e-03, 1.528803100000000e+02, 1.948583600000000e+00
1.559590730000000e-03, 1.499489440000000e+02, 1.926793100000000e+00
1.574698460000000e-03, 1.396383360000000e+02, 1.858540420000000e+00
1.589806190000000e-03, 1.363211670000000e+02, 1.827487950000000e+00
1.604913920000000e-03, 1.323889160000000e+02, 1.792612790000000e+00
1.620021460000000e-03, 1.248037190000000e+02, 1.733292820000000e+00
1.635129190000000e-03, 1.237076030000000e+02, 1.731253500000000e+00
1.650236920000000e-03, 1.181454010000000e+02, 1.683096170000000e+00
1.665344650000000e-03, 1.136944270000000e+02, 1.644229050000000e+00
1.680452380000000e-03, 1.091662750000000e+02, 1.601016160000000e+00
1.695560110000000e-03, 1.111283720000000e+02, 1.613902330000000e+00
1.710667830000000e-03, 1.033298340000000e+02, 1.550348760000000e+00
1.725775560000000e-03, 1.004189910000000e+02, 1.523800370000000e+00
1.740883290000000e-03, 9.724766540000000e+01, 1.497371320000000e+00
1.755991020000000e-03, 9.376451870000000e+01, 1.467906950000000e+00
1.771098560000000e-03, 9.048796840000000e+01, 1.440072660000000e+00
1.786206290000000e-03, 8.857684329999999e+01, 1.419114110000000e+00
