<X>, <Y>, <dY>
1.092504590000000e-04, 1.881437500000000e+05, 2.712692630000000e+03
1.243581760000000e-04, -5.748700000000000e+04, 1.095308590000000e+03
1.394658820000000e-04, -3.747443750000000e+04, 6.417258910000000e+02
1.545735980000000e-04, 1.963928120000000e+04, 3.705209960000000e+02
1.696813040000000e-04, 3.148125000000000e+04, 2.492817690000000e+02
1.847890210000000e-04, 2.651794530000000e+04, 1.799313810000000e+02
1.998967260000000e-04, 2.437589060000000e+04, 1.403648530000000e+02
2.150044310000000e-04, 2.279741410000000e+04, 1.151031190000000e+02
2.301121600000000e-04, 2.032699610000000e+04, 9.633496090000000e+01
2.452198650000000e-04, 1.842124610000000e+04, 8.254798889999999e+01
2.603275700000000e-04, 1.687101950000000e+04, 7.204853820000000e+01
2.754352750000000e-04, 1.577699220000000e+04, 6.426852420000000e+01
2.905429810000000e-04, 1.376819820000000e+04, 5.503610990000000e+01
3.056507090000000e-04, 1.238832620000000e+04, 4.789776990000000e+01
3.207584140000001e-04, 1.132022850000000e+04, 4.216423420000000e+01
3.358661200000000e-04, 1.021170510000000e+04, 3.805775450000000e+01
3.509738250000000e-04, 9.086441409999999e+03, 3.478548050000000e+01
3.660815540000000e-04, 8.191824220000000e+03, 3.190599820000000e+01
3.811892590000000e-04, 7.574206540000000e+03, 2.970427320000000e+01
3.962969870000000e-04, 6.977243160000000e+03, 2.769503400000000e+01
4.114046690000001e-04, 6.460525880000000e+03, 2.591605570000000e+01
4.265123980000001e-04, 5.958105470000000e+03, 2.425171470000000e+01
4.416200800000000e-04, 5.509955570000000e+03, 2.280276300000000e+01
4.567278080000000e-04, 5.086562010000000e+03, 2.149286650000000e+01
4.718355370000000e-04, 4.735070310000000e+03, 2.030896950000000e+01
4.869432190000000e-04, 4.408746090000000e+03, 1.918936160000000e+01
5.020509470000000e-04, 4.111580570000000e+03, 1.823691370000000e+01
5.171586760000000e-04, 3.815229490000000e+03, 1.723249820000000e+01
5.322663580000001e-04, 3.566391110000000e+03, 1.631954570000000e+01
5.473740860000001e-04, 3.347922360000000e+03, 1.552734090000000e+01
5.624817680000000e-04, 3.131810060000000e+03, 1.473084160000000e+01
5.775894970000000e-04, 2.941440430000000e+03, 1.407630830000000e+01
5.926972260000001e-04, 2.788185790000000e+03, 1.349862190000000e+01
6.078049070000000e-04, 2.645851320000000e+03, 1.290528870000000e+01
6.229126360000000e-04, 2.513030270000000e+03, 1.239041230000000e+01
6.380203180000000e-04, 2.352076420000000e+03, 1.180050090000000e+01
6.531280470000000e-04, 2.195503170000000e+03, 1.125548360000000e+01
6.682357750000000e-04, 2.055457030000000e+03, 1.075631240000000e+01
6.833434570000000e-04, 1.954485960000000e+03, 1.036235140000000e+01
6.984511860000000e-04, 1.856698120000000e+03, 9.965371129999999e+00
7.135589140000000e-04, 1.761975100000000e+03, 9.581982610000001e+00
7.286665960000000e-04, 1.656592770000000e+03, 9.197628020000000e+00
7.437743250000000e-04, 1.546864500000000e+03, 8.786467549999999e+00
7.588820070000001e-04, 1.483160640000000e+03, 8.516409870000000e+00
7.739897350000001e-04, 1.408197140000000e+03, 8.199777600000001e+00
7.890974170000001e-04, 1.309229860000000e+03, 7.825457100000000e+00
