<X>, <Y>
2.150044310000000e-04, 3.061488671875000e+04
2.301121600000000e-04, 2.775715820312500e+04
2.452198650000000e-04, 2.507040429687500e+04
2.603275700000000e-04, 2.257295703125000e+04
2.754352750000000e-04, 2.027574609375000e+04
2.905429810000000e-04, 1.818307031250000e+04
3.056507090000000e-04, 1.629347363281250e+04
3.207584140000001e-04, 1.460073632812500e+04
3.358661200000000e-04, 1.309476953125000e+04
3.509738250000000e-04, 1.176282031250000e+04
3.660815540000000e-04, 1.059027441406250e+04
3.811892590000000e-04, 9.561564453125000e+03
3.962969870000000e-04, 8.660923828125000e+03
4.114046690000001e-04, 7.872930175781250e+03
4.265123980000001e-04, 7.182986328125000e+03
4.416200800000000e-04, 6.577639160156250e+03
4.567278080000000e-04, 6.044725585937500e+03
4.718355370000000e-04, 5.573543945312500e+03
4.869432190000000e-04, 5.154786621093750e+03
5.020509470000000e-04, 4.780500488281250e+03
5.171586760000000e-04, 4.443989746093750e+03
5.322663580000001e-04, 4.139690429687500e+03
5.473740860000001e-04, 3.862992431640625e+03
5.624817680000000e-04, 3.610140136718750e+03
5.775894970000000e-04, 3.378030517578125e+03
5.926972260000001e-04, 3.164167480468750e+03
6.078049070000000e-04, 2.966481689453125e+03
6.229126360000000e-04, 2.783268554687500e+03
6.380203180000000e-04, 2.613116455078125e+03
6.531280470000000e-04, 2.454820800781250e+03
6.682357750000000e-04, 2.307368408203125e+03
6.833434570000000e-04, 2.169871582031250e+03
6.984511860000000e-04, 2.041551757812500e+03
7.135589140000000e-04, 1.921718261718750e+03
7.286665960000000e-04, 1.809762084960938e+03
7.437743250000000e-04, 1.705113769531250e+03
7.588820070000001e-04, 1.607269287109375e+03
7.739897350000001e-04, 1.515763427734375e+03
7.890974170000001e-04, 1.430165039062500e+03
8.042051460000000e-04, 1.350073486328125e+03
8.193128740000000e-04, 1.275118774414062e+03
8.344206030000001e-04, 1.204956298828125e+03
8.495283310000001e-04, 1.139259033203125e+03
8.646359669999999e-04, 1.077726684570312e+03
8.797436949999999e-04, 1.020067871093750e+03
8.948514240000000e-04, 9.660170288085938e+02
9.099591520000000e-04, 9.153234863281250e+02
9.250668809999999e-04, 8.677504882812500e+02
9.401745160000001e-04, 8.230762939453125e+02
9.552822450000000e-04, 7.810974121093750e+02
9.703899730000000e-04, 7.416228637695312e+02
9.854977020000001e-04, 7.044772338867188e+02
1.000605430000000e-03, 6.695003662109375e+02
1.015713070000000e-03, 6.365427246093750e+02
1.030820790000000e-03, 6.054686279296875e+02
1.045928520000000e-03, 5.761537475585938e+02
1.061036250000000e-03, 5.484840698242188e+02
1.076143980000000e-03, 5.223546752929688e+02
1.091251710000000e-03, 4.976701049804688e+02
1.106359340000000e-03, 4.743409423828125e+02
1.121467070000000e-03, 4.522860107421875e+02
1.136574800000000e-03, 4.314272766113281e+02
1.151682530000000e-03, 4.116944274902344e+02
1.166790260000000e-03, 3.930209655761719e+02
1.181897890000000e-03, 3.753439636230469e+02
1.197005620000000e-03, 3.586043395996094e+02
1.212113350000000e-03, 3.427468566894531e+02
1.227221080000000e-03, 3.277203063964844e+02
1.242328810000000e-03, 3.134760742187500e+02
1.257436440000000e-03, 2.999693298339844e+02
1.272544170000000e-03, 2.871575622558594e+02
1.287651900000000e-03, 2.750010986328125e+02
1.302759630000000e-03, 2.634638061523438e+02
1.317867360000000e-03, 2.525118713378906e+02
1.332974990000000e-03, 2.421129760742188e+02
1.348082720000000e-03, 2.322369995117188e+02
1.363190450000000e-03, 2.228564758300781e+02
1.378298180000000e-03, 2.139449615478516e+02
1.393405910000000e-03, 2.054775848388672e+02
1.408513640000000e-03, 1.974303588867188e+02
1.423621270000000e-03, 1.897814025878906e+02
1.438729000000000e-03, 1.825090942382812e+02
1.453836730000000e-03, 1.755932159423828e+02
1.468944460000000e-03, 1.690141448974609e+02
1.484052180000000e-03, 1.627540893554688e+02
1.499159820000000e-03, 1.567951202392578e+02
1.514267550000000e-03, 1.511212158203125e+02
1.529375280000000e-03, 1.457162170410156e+02
1.544483010000000e-03, 1.405661010742188e+02
1.559590730000000e-03, 1.356562194824219e+02
1.574698460000000e-03, 1.309745941162109e+02
1.589806190000000e-03, 1.265078811645508e+02
1.604913920000000e-03, 1.222454833984375e+02
1.620021460000000e-03, 1.181759643554688e+02
1.635129190000000e-03, 1.142891540527344e+02
1.650236920000000e-03, 1.105753097534180e+02
1.665344650000000e-03, 1.070250396728516e+02
