<X>, <Y>
2.150044310000000e-04, -2.419862809422519e+00
2.301121600000000e-04, 1.177415195292449e+00
2.452198650000000e-04, 2.989534674896527e+00
2.603275700000000e-04, 2.656445487567939e+00
2.754352750000000e-04, -1.033671857756335e+00
2.905429810000000e-04, -3.796646566263374e+00
3.056507090000000e-04, -2.341150637439381e+00
3.207584140000001e-04, -7.594779034381186e-01
3.358661200000000e-04, 1.915295445666695e+00
3.509738250000000e-04, 1.400772537738188e+00
3.660815540000000e-04, 1.313253842195557e+00
3.811892590000000e-04, 1.072104627860796e+00
3.962969870000000e-04, 3.081225477933917e-01
4.114046690000001e-04, -9.753651738105276e-01
4.265123980000001e-04, -9.602671097366084e-01
4.416200800000000e-04, -2.940335496720656e-01
4.567278080000000e-04, -1.831487410381629e-01
4.718355370000000e-04, -2.234271614464367e-01
4.869432190000000e-04, -2.736645626678636e-01
5.020509470000000e-04, 6.779300710188774e-03
5.171586760000000e-04, 2.642961658932767e-01
5.322663580000001e-04, -5.687461076999628e-02
5.473740860000001e-04, 1.131183769999130e-02
5.624817680000000e-04, 3.746764055351013e-01
5.775894970000000e-04, 6.466411530369078e-01
5.926972260000001e-04, 3.724652790662405e-01
6.078049070000000e-04, 2.851012029967522e-01
6.229126360000000e-04, -5.448827223286025e-01
6.380203180000000e-04, -5.258853026140398e-01
6.531280470000000e-04, 1.490554235492121e-01
6.682357750000000e-04, 1.030639976005028e-02
6.833434570000000e-04, -4.997505946673651e-01
6.984511860000000e-04, 1.335227645845472e-02
7.135589140000000e-04, 2.827695581277354e-02
7.286665960000000e-04, 1.417357336216401e-01
7.437743250000000e-04, 1.195308520788595e-02
7.588820070000001e-04, 5.771893027678796e-01
7.739897350000001e-04, -9.566587232347713e-02
7.890974170000001e-04, -3.209934763911385e-01
8.042051460000000e-04, 8.929067156539103e-03
8.193128740000000e-04, -3.480470744924195e-01
8.344206030000001e-04, -1.873113715367030e-02
8.495283310000001e-04, -4.390816553575240e-03
8.646359669999999e-04, 1.506322265595912e-01
8.797436949999999e-04, 1.098685914855658e-01
8.948514240000000e-04, -6.648924975466534e-02
9.099591520000000e-04, 3.398740569906482e-01
9.250668809999999e-04, 1.339275288340150e-01
9.401745160000001e-04, -1.400406000418343e-01
9.552822450000000e-04, 1.848357427836214e-01
9.703899730000000e-04, 3.716329714579947e-01
9.854977020000001e-04, -1.754659159318224e-01
1.000605430000000e-03, -2.963199085402226e-01
1.015713070000000e-03, -1.870723315918475e-01
1.030820790000000e-03, -5.538175914803915e-02
1.045928520000000e-03, -6.691021312897936e-03
1.061036250000000e-03, -7.081421420139530e-02
1.076143980000000e-03, -2.494567312501936e-02
1.091251710000000e-03, 8.924878399332693e-02
1.106359340000000e-03, -1.715341075459209e-02
1.121467070000000e-03, 3.142532083013453e-01
1.136574800000000e-03, -1.124427128212105e-02
1.151682530000000e-03, -1.013929289101990e-01
1.166790260000000e-03, -2.783920005309043e-01
1.181897890000000e-03, 1.666789724860454e-02
1.197005620000000e-03, -1.908361571800388e-01
1.212113350000000e-03, -9.663065943768631e-02
1.227221080000000e-03, -4.104368308895543e-01
1.242328810000000e-03, 2.947039013805940e-01
1.257436440000000e-03, 2.919680731380457e-01
1.272544170000000e-03, 2.697464206866367e-01
1.287651900000000e-03, 7.173138887385933e-02
1.302759630000000e-03, -1.907203089266464e-02
1.317867360000000e-03, 9.657971497361020e-02
1.332974990000000e-03, -8.511340705010162e-03
1.348082720000000e-03, 1.157318936638335e-01
1.363190450000000e-03, 2.209665917283780e-03
1.378298180000000e-03, -4.811752914641958e-02
1.393405910000000e-03, -3.652430215436230e-01
1.408513640000000e-03, -1.409336952211405e-01
1.423621270000000e-03, -2.408731497273680e-01
1.438729000000000e-03, 1.608742783003814e-01
1.453836730000000e-03, -1.635854449096486e-01
1.468944460000000e-03, 1.660504894794814e-01
1.484052180000000e-03, 1.409376003809322e-02
1.499159820000000e-03, -8.314260142628410e-02
1.514267550000000e-03, 1.051051358845005e-01
