<X>, <Y>, <dY>
1.092504590000000e-04, -3.216452500000000e+05, 2.372863280000000e+03
1.243581760000000e-04, -3.181575000000000e+04, 1.079632690000000e+03
1.394658820000000e-04, 5.889437500000000e+04, 6.652081300000000e+02
1.545735980000000e-04, 9.472596880000000e+04, 4.002497560000000e+02
1.696813040000000e-04, 5.696850000000000e+04, 2.590607600000000e+02
1.847890210000000e-04, 4.191974220000000e+04, 1.871064760000000e+02
1.998967260000000e-04, 3.437200000000000e+04, 1.456793670000000e+02
2.150044310000000e-04, 3.019439840000000e+04, 1.191541370000000e+02
2.301121600000000e-04, 2.795401560000000e+04, 1.018236850000000e+02
2.452198650000000e-04, 2.554824610000000e+04, 8.818025969999999e+01
2.603275700000000e-04, 2.297561330000000e+04, 7.729538730000000e+01
2.754352750000000e-04, 2.012909180000000e+04, 6.778235630000000e+01
2.905429810000000e-04, 1.767826950000000e+04, 5.838307190000000e+01
3.056507090000000e-04, 1.599736330000000e+04, 5.108221050000000e+01
3.207584140000001e-04, 1.450925390000000e+04, 4.502138140000000e+01
3.358661200000000e-04, 1.331578320000000e+04, 4.107587810000000e+01
3.509738250000000e-04, 1.191572750000000e+04, 3.765863420000000e+01
3.660815540000000e-04, 1.072628520000000e+04, 3.466829680000000e+01
3.811892590000000e-04, 9.666974609999999e+03, 3.194699100000000e+01
3.962969870000000e-04, 8.689646479999999e+03, 2.951154520000000e+01
4.114046690000001e-04, 7.786860840000000e+03, 2.735256000000000e+01
4.265123980000001e-04, 7.102061040000000e+03, 2.553454590000000e+01
4.416200800000000e-04, 6.553835450000000e+03, 2.398694420000000e+01
4.567278080000000e-04, 6.030502930000000e+03, 2.256598090000000e+01
4.718355370000000e-04, 5.556888670000000e+03, 2.122267150000000e+01
4.869432190000000e-04, 5.135175780000000e+03, 2.003953740000000e+01
5.020509470000000e-04, 4.780969240000000e+03, 1.901368900000000e+01
5.171586760000000e-04, 4.461643550000000e+03, 1.804126170000000e+01
5.322663580000001e-04, 4.136032710000000e+03, 1.704321480000000e+01
5.473740860000001e-04, 3.863695560000000e+03, 1.616467480000000e+01
5.624817680000000e-04, 3.632722660000000e+03, 1.538490200000000e+01
5.775894970000000e-04, 3.415823490000000e+03, 1.472343250000000e+01
5.926972260000001e-04, 3.185188480000000e+03, 1.401407910000000e+01
6.078049070000000e-04, 2.982050540000000e+03, 1.333943840000000e+01
6.229126360000000e-04, 2.754670410000000e+03, 1.263429160000000e+01
6.380203180000000e-04, 2.586371830000000e+03, 1.206902410000000e+01
6.531280470000000e-04, 2.462217040000000e+03, 1.162666320000000e+01
6.682357750000000e-04, 2.307863530000000e+03, 1.111043070000000e+01
6.833434570000000e-04, 2.146716800000000e+03, 1.059243200000000e+01
6.984511860000000e-04, 2.042155150000000e+03, 1.021261310000000e+01
7.135589140000000e-04, 1.922958250000000e+03, 9.778537750000000e+00
7.286665960000000e-04, 1.815801760000000e+03, 9.405861850000001e+00
7.437743250000000e-04, 1.705607420000000e+03, 9.003527640000000e+00
7.588820070000001e-04, 1.630576420000000e+03, 8.718442919999999e+00
7.739897350000001e-04, 1.512043460000000e+03, 8.300513270000000e+00
7.890974170000001e-04, 1.418077270000000e+03, 7.966155050000000e+00
8.042051460000000e-04, 1.350401610000000e+03, 7.703689100000000e+00
8.193128740000000e-04, 1.262750850000000e+03, 7.367248060000000e+00
8.344206030000001e-04, 1.204306270000000e+03, 7.130428310000000e+00
