q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18297_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18297_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	299705.0	2750.06982
0.000124358176	-637.0	1129.78162
0.000139465882	-128045.5	605.890076
0.00015457359800000002	-14514.0	353.367188
0.000169681304	2979.09375	228.380783
0.000184789021	8293.78906	165.148468
0.00019989672600000002	9390.29688	126.512871
0.000215004431	9568.90234	101.770599
0.00023011216	9129.07227	84.2813568
0.00024521986500000004	9034.79102	71.7999268
0.00026032757000000003	8562.83301	62.0817337
0.000275435275	7933.92383	54.2620316
0.000290542981	7286.50098	46.7602654
0.000305650709	6818.41064	40.6954498
0.00032075841400000006	6276.31348	35.6011848
0.00033586612	5956.09912	32.4029198
0.00035097382500000004	5683.39648	30.1461277
0.00036608155400000004	5395.95117	28.0011806
0.00038118925900000003	5011.99561	25.8981953
0.00039629698700000004	4756.875	24.3394909
0.00041140466900000007	4405.00488	22.7137966
0.0004265123980000001	4112.94531	21.3402977
0.00044162008	3870.03369	20.1410942
0.000456727808	3632.51123	19.0479927
0.000471835537	3415.19067	18.0158749
0.00048694321900000004	3186.4231	17.0426865
0.000502050947	3008.09668	16.2555943
0.000517158676	2827.69385	15.4143915
0.0005322663580000001	2656.60059	14.6135054
0.0005473740860000001	2513.95068	13.9177446
0.000562481768	2359.19238	13.2196846
0.000577589497	2195.75562	12.5708981
0.0005926972260000001	2073.72705	12.0171127
0.000607804907	1953.30566	11.4658203
0.000622912636	1821.88269	10.8811331
0.000638020318	1765.88013	10.5371723
0.000653128047	1652.57312	10.0469961
0.000668235775	1567.73633	9.65752888
0.000683343457	1481.70105	9.26609516
0.000698451186	1405.73572	8.91008377
0.000713558914	1323.18469	8.52922344
0.000728666596	1269.63086	8.26440048
0.000743774325	1218.17432	7.99071503
0.0007588820070000001	1150.55127	7.67141485
0.0007739897350000001	1086.64172	7.37288046
0.0007890974170000001	1022.46973	7.08343649
0.000804205146	967.90979	6.82312918
0.000819312874	932.55542	6.6180191
0.0008344206030000001	893.270569	6.40281439
0.0008495283310000001	839.559448	6.16471577
0.0008646359669999999	797.112915	5.9645977
0.0008797436949999999	757.182556	5.75475168
0.000894851424	708.496277	5.50963593
0.000909959152	684.059143	5.37338638
0.0009250668809999999	650.441711	5.19925213
0.0009401745160000001	612.334778	5.0070138
0.000955282245	594.796753	4.89300346
0.000970389973	564.750854	4.71878433
0.0009854977020000001	524.978577	4.52583027
0.00100060543	507.252045	4.43280315
0.00101571307	477.53717	4.25714874
0.00103082079	456.299072	4.13781214
0.00104592852	435.282043	4.01344919
0.00106103625	412.868134	3.86974716
0.00107614398	395.442413	3.75929093
0.00109125171	376.388672	3.64036965
0.00110635934	363.024597	3.56174231
0.00112146707	339.69696	3.41926408
0.0011365748	328.283386	3.33377361
0.00115168253	317.522919	3.26358104
0.00116679026	298.639893	3.14369655
0.0011818978900000002	286.329681	3.06362438
0.0011970056200000002	273.454926	2.98143816
0.0012121133500000002	258.687683	2.88877463
0.0012272210800000002	246.142853	2.80107164
0.0012423288100000002	242.600723	2.76384354
0.00125743644	231.032654	2.68511605
0.00127254417	216.32515	2.58449101
0.0012876519	210.452072	2.5408709
0.00130275963	199.238312	2.45690489
0.00131786736	194.046036	2.41589952
0.0013329749900000002	184.088242	2.33887959
0.0013480827200000002	179.251831	2.29591775
0.0013631904500000002	171.628357	2.23401904
0.0013782981800000002	161.862457	2.16464496
0.0013934059100000002	157.707245	2.12693214
0.0014085136400000002	153.055725	2.08317018
0.0014236212700000001	146.590759	2.03188348
0.0014387290000000001	138.112579	1.9665755
0.0014538367300000001	134.836716	1.93689144
0.0014689444600000001	131.825546	1.90503359
0.00148405218	126.565735	1.86259735
0.00149915982	116.366898	1.78697443
0.00151426755	115.815643	1.77456057
0.00152937528	110.560463	1.72290051
0.00154448301	107.317802	1.69173038
0.0015595907300000001	105.986412	1.67492068
0.0015746984600000001	97.6460724	1.61470807
0.0015898061900000001	95.96875	1.59144378
0.0016049139200000001	91.1507339	1.54621875
0.00162002146	88.6445084	1.52112174
0.00163512919	84.1764221	1.47977114
0.00165023692	83.9256897	1.4726243
0.00166534465	80.5361786	1.43498206
0.00168045238	76.4477539	1.40379989
0.00169556011	73.5021973	1.37491775
0.00171066783	72.750473	1.36140609
0.00172577556	70.9737244	1.33935273
0.00174088329	68.3525162	1.30909324
0.00175599102	66.5177383	1.28858542
0.00177109856	64.4880447	1.2662468
0.00178620629	62.4551735	1.24168706
0.00180131402	60.5141487	1.22315621
0.00181642175	58.3988533	1.20150471
0.00183152948	55.1864548	1.16901827
0.0018466372000000002	53.9156799	1.14728737
0.0018617449300000002	54.5070877	1.15198636
0.0018768526600000002	52.0873642	1.13950181
0.0018919603900000002	53.0484848	1.15861404
0.0019070681200000002	49.4621201	1.12495279
0.0019221758500000002	48.2987061	1.11990523
0.00193728339	46.9271011	1.10898495
0.0019674988500000003	42.8977216	0.619890256
0.00201282203	40.832681	0.606104709
0.00205814522	37.7293816	0.58108553
0.0021034682200000003	35.3227425	0.548269648
0.0021487914000000003	32.8785426	0.52464315
0.0021941145900000003	30.4040979	0.503874449
0.00223943777	28.014705	0.481832148
0.0022847607700000002	25.799984	0.462805373
0.0023300839600000002	24.6424313	0.449425761
0.0023754071400000003	23.0331014	0.434111854
0.00242073014	21.2007923	0.417878909
0.00246605333	19.8138936	0.404986326
0.00251137652	18.6628685	0.392931348
0.0025566997	18.7028548	0.388664982
0.0026020227	17.2236754	0.375094271
0.00266245361	15.3952265	0.278046859
0.0027379920700000004	14.5797985	0.269061592
0.00281353071	13.3612677	0.265464439
0.00288906917	12.1485432	0.260570441
0.0029646078100000004	11.1975994	0.254431823
0.0030401462700000003	9.98049584	0.247228996
0.0031156849100000003	9.67144012	0.243336786
0.0031912233700000002	8.84677525	0.237409774
