q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18241_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18241_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	278599.75	2742.87915
0.000124358176	4446.375	1133.3905
0.000139465882	-127363.062	606.507996
0.00015457359800000002	-17569.0938	351.884277
0.000169681304	-2960.53125	223.926758
0.000184789021	1788.91406	159.31221
0.00019989672600000002	3783.36719	120.940224
0.000215004431	4519.11719	96.2583466
0.00023011216	4607.58203	78.8171844
0.00024521986500000004	4725.58594	66.0943527
0.00026032757000000003	4687.01074	56.6474533
0.000275435275	4446.72363	49.1650848
0.000290542981	4097.45215	42.0636787
0.000305650709	4176.39404	36.7819099
0.00032075841400000006	4063.03613	32.3487854
0.00033586612	4030.06885	29.5532818
0.00035097382500000004	3812.89966	27.1774158
0.00036608155400000004	3735.50635	25.2894917
0.00038118925900000003	3604.65137	23.5756664
0.00039629698700000004	3498.54272	22.1763916
0.00041140466900000007	3432.0874	21.0168247
0.0004265123980000001	3333.60693	19.949688
0.00044162008	3290.9209	19.142767
0.000456727808	3143.83789	18.12076
0.000471835537	3131.32642	17.4894657
0.00048694321900000004	3051.69995	16.8131638
0.000502050947	2952.29004	16.1490364
0.000517158676	2828.43848	15.4208899
0.0005322663580000001	2746.44678	14.8105907
0.0005473740860000001	2668.00439	14.2348433
0.000562481768	2570.91113	13.6596136
0.000577589497	2481.16602	13.1830587
0.0005926972260000001	2408.78491	12.7610321
0.000607804907	2307.94263	12.2293701
0.000622912636	2233.24121	11.8224678
0.000638020318	2152.00879	11.4083042
0.000653128047	2071.08911	11.0184317
0.000668235775	2016.29761	10.7182388
0.000683343457	1920.68494	10.3056173
0.000698451186	1837.53357	9.94590187
0.000713558914	1777.14331	9.64385605
0.000728666596	1714.3418	9.34338474
0.000743774325	1650.23682	9.05762577
0.0007588820070000001	1579.2572	8.76424885
0.0007739897350000001	1521.59827	8.50029755
0.0007890974170000001	1458.3175	8.22950935
0.000804205146	1396.2345	7.97150326
0.000819312874	1333.04614	7.69809437
0.0008344206030000001	1268.63159	7.43640089
0.0008495283310000001	1205.56494	7.18300819
0.0008646359669999999	1165.02332	6.99436951
0.0008797436949999999	1116.05396	6.77982664
0.000894851424	1072.91296	6.58608341
0.000909959152	1022.70874	6.36993456
0.0009250668809999999	979.205627	6.18640709
0.0009401745160000001	943.453796	6.02170086
0.000955282245	888.154175	5.79479933
0.000970389973	852.609192	5.62572098
0.0009854977020000001	823.535034	5.48957729
0.00100060543	783.642944	5.32165337
0.00101571307	749.224915	5.15847158
0.00103082079	712.933228	4.99079466
0.00104592852	678.30957	4.83773947
