q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18180_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18180_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	164803.25	2687.28198
0.000124358176	-6960.875	1124.4585
0.000139465882	-100666.0	613.580627
0.00015457359800000002	7288.59375	366.503204
0.000169681304	-158.796875	225.332382
0.000184789021	574.4375	157.829285
0.00019989672600000002	1959.49219	118.857117
0.000215004431	1867.57031	92.9186401
0.00023011216	1504.07812	74.6189499
0.00024521986500000004	1306.57031	61.1200104
0.00026032757000000003	1192.77637	51.1260338
0.000275435275	1084.8457	43.5002937
0.000290542981	823.378906	36.4729614
0.000305650709	816.436035	30.8816357
0.00032075841400000006	830.799805	26.6620789
0.00033586612	734.408203	23.4795551
0.00035097382500000004	748.436768	21.372364
0.00036608155400000004	777.565186	19.4602871
0.00038118925900000003	784.981445	17.8419933
0.00039629698700000004	753.875488	16.4061775
0.00041140466900000007	744.621338	15.2304068
0.0004265123980000001	713.881348	14.1839333
0.00044162008	705.692505	13.3302784
0.000456727808	705.994141	12.58811
0.000471835537	700.330933	11.8663263
0.00048694321900000004	691.34082	11.2882528
0.000502050947	671.521729	10.7292271
0.000517158676	663.210571	10.1927547
0.0005322663580000001	640.162598	9.63021755
0.0005473740860000001	641.059204	9.19550514
0.000562481768	612.72937	8.68194962
0.000577589497	602.069519	8.37247181
0.0005926972260000001	591.695923	8.04843616
0.000607804907	574.998535	7.67692375
0.000622912636	564.234314	7.38050461
0.000638020318	555.240784	7.10730743
0.000653128047	536.607056	6.82806063
0.000668235775	537.296692	6.65001678
0.000683343457	520.199829	6.39764357
0.000698451186	505.887421	6.1734848
0.000713558914	500.47345	6.01122332
0.000728666596	485.391327	5.82246447
0.000743774325	476.68158	5.65761089
0.0007588820070000001	457.83252	5.4589572
0.0007739897350000001	449.763245	5.30668497
0.0007890974170000001	437.297577	5.1498313
0.000804205146	423.301208	4.99559641
0.000819312874	413.543152	4.86333561
0.0008344206030000001	410.471375	4.7684865
0.0008495283310000001	390.716797	4.59698486
0.0008646359669999999	375.16333	4.45980167
0.0008797436949999999	371.297791	4.36595964
0.000894851424	368.117279	4.27286434
0.000909959152	353.357971	4.15080404
0.0009250668809999999	342.442566	4.05200052
0.0009401745160000001	333.527344	3.95016718
0.000955282245	328.019043	3.87328982
0.000970389973	317.288605	3.76106
0.0009854977020000001	300.677246	3.63651824
0.00100060543	296.174591	3.58780932
0.00101571307	289.082397	3.50223899
0.00103082079	277.427826	3.39645004
0.00104592852	266.460358	3.30319047
0.00106103625	254.268982	3.20028877
0.00107614398	247.933594	3.1181674
0.00109125171	247.082687	3.08527327
0.00110635934	237.720245	3.00696611
0.00112146707	229.822464	2.93031931
0.0011365748	223.678299	2.86517
0.00115168253	209.137817	2.75487781
