q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18632_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18632_ave.h5_00001_[AN_3_30_37_PRM_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	-974661.875	1975.45166
0.000124358176	-79249.0	1063.94836
0.000139465882	-11493.875	631.755859
0.00015457359800000002	52044.5625	381.780396
0.000169681304	10552.5938	228.17038
0.000184789021	-1315.85938	151.847656
0.00019989672600000002	-4244.47266	108.923584
0.000215004431	-4288.56055	82.6834869
0.00023011216	-3555.17773	65.5514755
0.00024521986500000004	-2671.91504	53.468998
0.00026032757000000003	-2053.10547	44.4948006
0.000275435275	-1671.2832	37.5358162
0.000290542981	-1536.3833	31.3411961
0.000305650709	-1306.56885	26.1281662
0.00032075841400000006	-1107.14014	22.2389183
0.00033586612	-933.779541	19.505888
0.00035097382500000004	-818.679199	17.4549751
0.00036608155400000004	-693.645508	15.6096554
0.00038118925900000003	-565.13501	14.1096182
0.00039629698700000004	-485.965698	12.849987
0.00041140466900000007	-439.59021	11.6864414
0.0004265123980000001	-382.684204	10.7825537
0.00044162008	-343.234985	9.97025394
0.000456727808	-294.451538	9.312603
0.000471835537	-272.990479	8.54463863
0.00048694321900000004	-253.198364	8.01801872
0.000502050947	-238.487427	7.51369905
0.000517158676	-212.004578	6.99638891
0.0005322663580000001	-177.556885	6.58089972
0.0005473740860000001	-169.541016	6.06207085
0.000562481768	-148.631683	5.67710447
0.000577589497	-140.737122	5.34437561
0.0005926972260000001	-134.33374	5.0207777
0.000607804907	-116.378326	4.75636959
0.000622912636	-100.394318	4.5273037
0.000638020318	-93.102356	4.23715305
0.000653128047	-85.2337952	4.0250082
0.000668235775	-83.4120483	3.79269123
0.000683343457	-63.0631256	3.71843553
0.000698451186	-63.870163	3.50065994
0.000713558914	-64.1152496	3.30600739
0.000728666596	-63.0209656	3.13788247
0.000743774325	-58.6994019	3.01502681
0.0007588820070000001	-55.7864532	2.90091896
0.0007739897350000001	-50.957428	2.76902986
0.0007890974170000001	-45.144577	2.68320107
0.000804205146	-40.5694885	2.60565066
0.000819312874	-40.1529541	2.47381282
0.0008344206030000001	-34.7139053	2.39847779
0.0008495283310000001	-33.3907852	2.32134771
0.0008646359669999999	-35.9458008	2.22421503
0.0008797436949999999	-36.7033463	2.09378815
0.000894851424	-28.4324341	2.07124567
0.000909959152	-31.9941177	1.95086765
0.0009250668809999999	-25.5143814	1.94766581
0.0009401745160000001	-24.2030945	1.89387274
0.000955282245	-26.2365799	1.81190348
0.000970389973	-24.3342819	1.74471235
0.0009854977020000001	-23.4702225	1.69168591
0.00100060543	-23.4370422	1.65301919
0.00101571307	-20.5293808	1.61288369
0.00103082079	-18.4964027	1.57737994
0.00104592852	-18.879509	1.51617944
0.00106103625	-14.7541695	1.50233388
0.00107614398	-14.5023689	1.43836343
0.00109125171	-14.7021141	1.39797807
0.00110635934	-13.5789223	1.37036633
0.00112146707	-12.0618973	1.33981526
0.0011365748	-11.8287582	1.30263925
0.00115168253	-12.0739708	1.25981641
0.00116679026	-10.7348366	1.23373771
