q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18219_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18219_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	274469.25	2743.81812
0.000124358176	18946.875	1140.55164
0.000139465882	-118187.938	610.793701
0.00015457359800000002	-8025.125	358.244598
0.000169681304	-153.953125	226.059845
0.000184789021	2840.21094	160.487183
0.00019989672600000002	3788.46484	121.092598
0.000215004431	3934.03906	95.6452179
0.00023011216	3773.29102	77.901535
0.00024521986500000004	3659.20703	64.7425537
0.00026032757000000003	3443.3457	54.7812042
0.000275435275	3371.46094	47.5124283
0.000290542981	2973.66992	40.3204498
0.000305650709	2819.32959	34.5538864
0.00032075841400000006	2833.21387	30.3274879
0.00033586612	2823.23828	27.5085659
0.00035097382500000004	2694.18286	25.2610836
0.00036608155400000004	2640.22803	23.3378754
0.00038118925900000003	2554.70996	21.649786
0.00039629698700000004	2471.53345	20.2285461
0.00041140466900000007	2461.28516	19.1773586
0.0004265123980000001	2415.97852	18.1952362
0.00044162008	2334.45117	17.2292423
0.000456727808	2251.84668	16.3604202
0.000471835537	2172.04443	15.5341921
0.00048694321900000004	2099.90356	14.8487911
0.000502050947	2045.90295	14.2617159
0.000517158676	2018.97034	13.727952
0.0005322663580000001	1961.7301	13.139185
0.0005473740860000001	1894.86011	12.5659924
0.000562481768	1851.55945	12.1004419
0.000577589497	1800.17334	11.6924343
0.0005926972260000001	1754.63599	11.3118305
0.000607804907	1672.19043	10.8005495
0.000622912636	1619.16345	10.4406519
0.000638020318	1564.05859	10.0666637
0.000653128047	1529.70422	9.7628479
0.000668235775	1488.13855	9.46952438
0.000683343457	1447.63562	9.20302677
0.000698451186	1382.9397	8.8455143
0.000713558914	1325.69287	8.54644966
0.000728666596	1279.22217	8.29899883
0.000743774325	1247.64697	8.07614136
0.0007588820070000001	1208.26257	7.84831619
0.0007739897350000001	1146.97693	7.54029942
0.0007890974170000001	1118.30603	7.36122084
0.000804205146	1077.26196	7.14404154
0.000819312874	1039.37341	6.93613386
0.0008344206030000001	1012.03876	6.76012087
0.0008495283310000001	972.504211	6.55628443
0.0008646359669999999	936.91394	6.38369322
0.0008797436949999999	894.361755	6.1768961
0.000894851424	862.856262	6.00409365
0.000909959152	826.865173	5.82545519
0.0009250668809999999	786.670349	5.63134575
0.0009401745160000001	771.722473	5.53816032
0.000955282245	722.331665	5.30111742
0.000970389973	699.616699	5.17392826
0.0009854977020000001	672.990601	5.03855133
0.00100060543	635.240601	4.86463976
0.00101571307	615.112793	4.74315166
0.00103082079	594.276367	4.62082815
0.00104592852	575.720032	4.52036953
0.00106103625	548.602356	4.37108612
0.00107614398	525.244995	4.24085283
0.00109125171	508.157166	4.14851427
0.00110635934	484.703217	4.01770544
0.00112146707	463.743225	3.90077209
0.0011365748	447.427002	3.81234121
0.00115168253	424.02298	3.6812346
0.00116679026	405.285797	3.57882786
0.0011818978900000002	391.404053	3.49714589
0.0011970056200000002	376.7005	3.41505599
0.0012121133500000002	358.592712	3.31285644
0.0012272210800000002	339.486267	3.20035839
0.0012423288100000002	328.944641	3.1389358
0.00125743644	322.121826	3.08803511
0.00127254417	307.873901	2.99920583
0.0012876519	285.673035	2.87268448
0.00130275963	276.714233	2.82158828
0.00131786736	261.489563	2.72956157
0.0013329749900000002	254.97139	2.67754459
0.0013480827200000002	249.865723	2.63534164
0.0013631904500000002	239.985321	2.57351327
0.0013782981800000002	221.965866	2.46290851
0.0013934059100000002	215.596161	2.41772437
0.0014085136400000002	211.015945	2.38043785
0.0014236212700000001	202.324875	2.32031298
0.0014387290000000001	193.578003	2.25828743
0.0014538367300000001	186.100235	2.20432687
0.0014689444600000001	178.268936	2.14773059
0.00148405218	172.881775	2.10988522
0.00149915982	163.899567	2.05605936
0.00151426755	157.324005	2.00764465
0.00152937528	151.699615	1.95620906
0.00154448301	146.525757	1.91949689
0.0015595907300000001	142.17868	1.88352144
0.0015746984600000001	134.419678	1.82801294
0.0015898061900000001	134.509308	1.82281923
0.0016049139200000001	127.013512	1.76021886
0.00162002146	125.570808	1.74589372
0.00163512919	121.809395	1.71310651
0.00165023692	117.135818	1.67427659
0.00166534465	112.955276	1.64054763
0.00168045238	108.928001	1.60552406
0.00169556011	106.929855	1.58266175
0.00171066783	102.655502	1.55153644
0.00172577556	95.269043	1.49155724
0.00174088329	93.3907776	1.47624481
0.00175599102	92.5443878	1.46110749
0.00177109856	89.6324997	1.43266773
0.00178620629	86.0753174	1.40125513
0.00180131402	84.0906219	1.38508892
0.00181642175	78.713974	1.34021986
0.00183152948	78.1893082	1.3285166
0.0018466372000000002	76.7335205	1.30692065
0.0018617449300000002	74.4042435	1.29174697
0.0018768526600000002	71.7164764	1.27977812
0.0018919603900000002	69.030365	1.26874661
0.0019070681200000002	68.1963806	1.26796103
0.0019221758500000002	65.9074249	1.2508353
0.00193728339	62.8064346	1.23070776
0.0019674988500000003	60.7163913	0.70042976
0.00201282203	55.5808767	0.674401284
0.00205814522	50.8270493	0.641066633
0.0021034682200000003	47.7241732	0.609256762
0.0021487914000000003	43.5949821	0.574972432
0.0021941145900000003	41.5624339	0.556356538
0.00223943777	37.9546941	0.530348413
0.0022847607700000002	35.1789093	0.510668059
0.0023300839600000002	32.7688433	0.490189328
0.0023754071400000003	31.7402598	0.477378452
0.00242073014	29.2524624	0.460009207
0.00246605333	27.5842387	0.446241528
0.00251137652	25.8081945	0.430641541
0.0025566997	23.7763659	0.415770424
0.0026020227	22.0387637	0.400221788
0.00266245361	20.7629517	0.301033936
0.0027379920700000004	19.5073467	0.290086405
0.00281353071	17.2689915	0.283428711
0.00288906917	16.051186	0.278764171
0.0029646078100000004	14.8604338	0.271682475
0.0030401462700000003	13.587911	0.264849256
0.0031156849100000003	12.491042	0.258041668
0.0031912233700000002	11.5128548	0.250671543
0.0032667622000000004	10.4792006	0.245004419
0.00334230065	10.2755148	0.239326421
0.0034178391099999998	9.06588745	0.223586227
0.0034933775700000005	8.5835989	0.215667714
0.0035689164000000002	8.43725529	0.210885325
0.00364445485	7.93711615	0.204552203
0.00371999331	7.21338644	0.198184473
0.0037955317600000004	6.56832828	0.192066432
0.0038710705900000006	6.36847591	0.188980517
0.00396171659	5.85334839	0.155490359
0.00406747088	5.69041606	0.151803317
0.00417322479	5.12440845	0.146763291
0.00427897871	4.56512295	0.141633669
0.004384732620000001	4.26434915	0.137483142
0.00449048653	4.03141611	0.134177612
0.00459624045	3.59730267	0.129755111
0.004701994730000001	3.44770442	0.126896557
0.004807748650000001	3.08924488	0.123746418
0.0049135025600000005	2.79982727	0.120732817
0.0050192564700000004	2.63611429	0.12012909
0.00512501039	2.48073053	0.120966868
0.0052307643	2.26398766	0.120124981
0.00535162613	2.20235862	0.105423913
0.0054875955	1.96418114	0.103859475
0.00562356487	1.73186904	0.100050427
0.00575953424	1.60547966	0.09654026
0.00589550361	1.56117812	0.094809275
0.006031472980000001	1.40749771	0.092842822
0.00616744235	1.2500416	0.0904978217
0.006303411720000001	1.15085714	0.0888118322
0.006439381090000001	1.10469927	0.087351221
0.00659045875	1.00646844	0.0775753068
0.006756643210000001	0.912833664	0.0761552102
0.00692282841	0.822035361	0.0749477705
0.0070890128600000005	0.796798294	0.0739036635
0.00725519732	0.699476919	0.0728242168
0.00742138252	0.690086712	0.0717108112
0.00758756697	0.608388863	0.0703728581
0.00775375217	0.563509638	0.0691452635
0.00793504491	0.534877864	0.0625631914
0.0081314452	0.459230542	0.0613869562
0.00832784548	0.440954185	0.0603931715
0.00852424502	0.383408771	0.0594034205
0.00872064531	0.38101981	0.0586325176
0.00891704559	0.361088693	0.0578408778
0.00911344588	0.341464088	0.0571409702
0.00932495371	0.267534065	0.0522874734
0.009551569820000001	0.275524139	0.0515849968
0.00977818519	0.241636097	0.050810738
0.010004801300000001	0.181522856	0.0500544067
0.0102314167	0.188018441	0.0494451146
0.010458032	0.175527555	0.0488222248
0.0106997557	0.176168018	0.0452738933
0.0109565869	0.150662139	0.0446284388
0.0112134181	0.145950029	0.0450193569
0.0114702493	0.134332445	0.0453833232
0.0117270797	0.12968732	0.0447803119
0.0119990192	0.106590804	0.0410738155
0.0122860655	0.106204598	0.0402795878
0.0125731125	0.105932963	0.0396087567
0.0128601581	0.0981925138	0.0389885873
0.013162311900000001	0.0857123619	0.0365045004
0.013479574000000001	0.0732129415	0.0368572138
0.013796836100000001	0.074507995	0.037909161
0.0141140983	0.0799797185	0.0389323979
0.014446468700000001	0.0719518953	0.0378382021
0.0147939458	0.0681047641	0.0381406578
0.015141423000000001	0.0760062343	0.0385254002
0.0154889002	0.0581987734	0.0388379102
0.0158514857	0.0440843099	0.0375059676
0.016229178	0.0484955442	0.0377323991
0.016606870300000003	0.0551213563	0.0379146911
0.0169845641	0.0545812571	0.0380631477
0.0173773646	0.050710714	0.0367441011
0.017785272	0.0472401276	0.0380125892
0.0181931809	0.0382646364	0.0394764453
0.0186161965	0.047143837	0.0392451331
0.0190543205	0.0378708578	0.0404849983
0.019492442900000004	0.0421664766	0.0429515825
0.0199456751	0.0358847598	0.0461544503
0.0204140142	0.0280573178	0.0504468675
0.020882353200000002	0.0275213245	0.0549212584
0.021365799	0.026893771	0.0581351715
0.0218643546	0.0183176842	0.0652221655
0.022362908700000003	0.0219077473	0.0730892719
0.022876571100000003	0.0278320332	0.0798830972
0.0234053403	0.0150214834	0.0928752129
0.023949217800000002	0.00569822512	0.107017184
0.0245082036	0.0186408943	0.124504104
0.025082296100000002	0.0280189508	0.15041076
0.025671497	0.0325075862	0.225157746
