q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18446_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18446_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	216335.0	2697.53345
0.000124358176	-44519.5	1089.85339
0.000139465882	-21493.9375	645.120056
0.00015457359800000002	14382.2812	363.267365
0.000169681304	31906.6562	247.195129
0.000184789021	29045.125	180.272049
0.00019989672600000002	26024.7734	140.399307
0.000215004431	24961.0039	116.103607
0.00023011216	22678.4648	97.9784317
0.00024521986500000004	20786.082	84.4864273
0.00026032757000000003	18587.2852	73.4054718
0.000275435275	16718.2656	64.7934265
0.000290542981	14457.6143	55.2048264
0.000305650709	13467.8633	48.7103195
0.00032075841400000006	12228.5469	42.8309975
0.00033586612	11063.3262	38.746151
0.00035097382500000004	9719.83984	35.2539444
0.00036608155400000004	8775.31152	32.4300156
0.00038118925900000003	8036.24854	30.0580292
0.00039629698700000004	7367.91602	28.0123253
0.00041140466900000007	6758.47607	26.1321297
0.0004265123980000001	6287.66553	24.5787201
0.00044162008	5772.7793	23.0385895
0.000456727808	5294.91064	21.6375618
0.000471835537	4913.76465	20.3871098
0.00048694321900000004	4628.79395	19.4108372
0.000502050947	4279.12939	18.3428574
0.000517158676	3951.26367	17.3079681
0.0005322663580000001	3664.82666	16.3546677
0.0005473740860000001	3490.81519	15.6530571
0.000562481768	3271.53516	14.8594074
0.000577589497	3049.73364	14.1457729
0.0005926972260000001	2881.0874	13.5629139
0.000607804907	2652.26367	12.7981873
0.000622912636	2512.93652	12.2615156
0.000638020318	2397.32642	11.7760077
0.000653128047	2257.39355	11.2908926
0.000668235775	2110.47437	10.7849331
0.000683343457	1995.04919	10.3628054
0.000698451186	1860.88196	9.87495613
0.000713558914	1760.55945	9.49760246
0.000728666596	1662.73523	9.13323689
0.000743774325	1567.33081	8.7636404
0.0007588820070000001	1488.49219	8.45066929
0.0007739897350000001	1408.77722	8.1226902
0.0007890974170000001	1336.54395	7.83658695
0.000804205146	1247.11316	7.48758507
0.000819312874	1185.97253	7.22719812
0.0008344206030000001	1124.91479	6.96974087
0.0008495283310000001	1066.79858	6.74729204
0.0008646359669999999	993.93042	6.4507618
0.0008797436949999999	951.934021	6.2597332
0.000894851424	909.048401	6.0577507
0.000909959152	867.543762	5.86783457
0.0009250668809999999	811.138916	5.63037443
0.0009401745160000001	768.950806	5.44175911
0.000955282245	732.677185	5.27466154
0.000970389973	695.428589	5.09155178
0.0009854977020000001	667.742432	4.94746399
0.00100060543	630.875	4.78441763
0.00101571307	600.947144	4.63467836
0.00103082079	572.326721	4.48746586
0.00104592852	540.572815	4.3313179
0.00106103625	525.158325	4.24088717
0.00107614398	492.879181	4.06791687
0.00109125171	463.829651	3.92737627
0.00110635934	446.189178	3.83551669
0.00112146707	428.607422	3.73065543
0.0011365748	409.546387	3.62040257
0.00115168253	390.793884	3.51006365
0.00116679026	376.35437	3.4233861
0.0011818978900000002	362.799133	3.34550142
0.0011970056200000002	342.141724	3.23340201
0.0012121133500000002	324.397217	3.13682652
0.0012272210800000002	310.763824	3.05028939
0.0012423288100000002	301.239014	2.98504663
0.00125743644	288.785828	2.90553164
0.00127254417	276.026123	2.82871079
0.0012876519	261.218384	2.73206258
0.00130275963	253.791992	2.68168235
0.00131786736	244.772995	2.62434173
0.0013329749900000002	234.313766	2.5535419
0.0013480827200000002	223.821045	2.48477983
0.0013631904500000002	215.076569	2.42558956
0.0013782981800000002	207.081131	2.3672514
0.0013934059100000002	199.574951	2.30593228
0.0014085136400000002	194.408844	2.2711432
0.0014236212700000001	179.746964	2.17125559
0.0014387290000000001	175.033493	2.13761902
0.0014538367300000001	168.799042	2.09537578
0.0014689444600000001	160.787537	2.03828692
0.00148405218	152.260056	1.97600842
0.00149915982	150.454086	1.95949948
0.00151426755	146.40741	1.91772997
0.00152937528	138.332306	1.86053324
0.00154448301	135.868713	1.84105909
0.0015595907300000001	132.73819	1.80372536
0.0015746984600000001	125.893562	1.76079988
0.0015898061900000001	118.191696	1.69748533
0.0016049139200000001	116.953255	1.68176889
0.00162002146	112.604759	1.6475873
0.00163512919	105.124863	1.59483492
0.00165023692	102.777008	1.56917858
0.00166534465	101.214203	1.54691541
0.00168045238	97.6261063	1.51983392
0.00169556011	95.1153259	1.49822319
0.00171066783	91.5559235	1.46005857
0.00172577556	89.7706223	1.43590164
0.00174088329	88.2529449	1.42654276
0.00175599102	83.6249008	1.38347602
0.00177109856	83.7657471	1.38047802
0.00178620629	79.9856567	1.3418926
0.00180131402	77.3936157	1.3193326
0.00181642175	75.7110596	1.30341744
0.00183152948	72.6904297	1.27326119
0.0018466372000000002	71.2477112	1.26038909
