q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18635_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18635_ave.h5_00001_[AN_3_30_37_PRM_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	-971928.25	1977.37097
0.000124358176	-73286.5	1067.37158
0.000139465882	-11258.1875	632.065735
0.00015457359800000002	53413.9062	382.583313
0.000169681304	11233.625	228.760849
0.000184789021	-1073.73438	152.17569
0.00019989672600000002	-3986.63281	109.332687
0.000215004431	-4149.38281	82.9590988
0.00023011216	-3378.27734	65.9023056
0.00024521986500000004	-2717.52734	53.3698463
0.00026032757000000003	-2075.09961	44.5145569
0.000275435275	-1602.26172	37.7479477
0.000290542981	-1517.87061	31.3809185
0.000305650709	-1268.38232	26.2569618
0.00032075841400000006	-1069.03467	22.3564167
0.00033586612	-926.319092	19.5461063
0.00035097382500000004	-784.815918	17.5752621
0.00036608155400000004	-657.303955	15.7209263
0.00038118925900000003	-549.45459	14.1550617
0.00039629698700000004	-481.158936	12.8741665
0.00041140466900000007	-435.646729	11.7193232
0.0004265123980000001	-383.04541	10.7871466
0.00044162008	-324.418945	10.0561495
0.000456727808	-289.583374	9.31798172
0.000471835537	-249.859863	8.65552235
0.00048694321900000004	-229.649658	8.13149166
0.000502050947	-229.577637	7.54019976
0.000517158676	-199.324463	7.07298231
0.0005322663580000001	-180.506104	6.57764006
0.0005473740860000001	-160.594849	6.11622953
0.000562481768	-141.782349	5.70537663
0.000577589497	-139.226501	5.36111403
0.0005926972260000001	-120.523041	5.11456299
0.000607804907	-108.129364	4.79146338
0.000622912636	-105.339996	4.47985125
0.000638020318	-91.6175232	4.25342751
0.000653128047	-84.7546387	4.02389526
0.000668235775	-72.096405	3.87899876
0.000683343457	-62.3390503	3.71221519
0.000698451186	-60.7943573	3.51591325
0.000713558914	-63.8340302	3.30465174
