q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18631_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18631_ave.h5_00001_[AN_3_30_37_PRM_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	-965593.5	1983.42334
0.000124358176	-75065.5	1067.01038
0.000139465882	-8274.9375	634.24823
0.00015457359800000002	53007.0312	382.925049
0.000169681304	11058.0938	228.980682
0.000184789021	-1113.28906	152.29953
0.00019989672600000002	-4019.87891	109.384918
0.000215004431	-4131.55664	83.0457993
0.00023011216	-3345.72656	66.009964
0.00024521986500000004	-2671.35352	53.5619545
0.00026032757000000003	-2110.43262	44.4309959
0.000275435275	-1619.85352	37.7327614
0.000290542981	-1561.87402	31.2995167
0.000305650709	-1258.62451	26.3013935
0.00032075841400000006	-1077.56006	22.3474388
0.00033586612	-918.260742	19.5995674
0.00035097382500000004	-819.870117	17.4626293
0.00036608155400000004	-664.048584	15.7041931
0.00038118925900000003	-549.119873	14.1837158
0.00039629698700000004	-495.825073	12.8268757
0.00041140466900000007	-424.53479	11.7542162
0.0004265123980000001	-373.675537	10.8357525
0.00044162008	-342.508545	10.0054493
0.000456727808	-297.643921	9.32102203
0.000471835537	-262.307068	8.61279011
0.00048694321900000004	-243.220032	8.0569315
0.000502050947	-229.562317	7.54865265
0.000517158676	-208.908569	7.03185749
0.0005322663580000001	-185.224121	6.55691719
0.0005473740860000001	-158.720886	6.12667274
0.000562481768	-142.059448	5.71373606
0.000577589497	-146.903381	5.31745338
0.0005926972260000001	-125.165161	5.09293556
0.000607804907	-110.1026	4.79744101
0.000622912636	-111.805573	4.42958736
0.000638020318	-89.8334351	4.26288843
0.000653128047	-76.8927307	4.08545876
0.000668235775	-74.3911743	3.85984755
0.000683343457	-67.7833099	3.68233252
0.000698451186	-65.7457123	3.49348378
0.000713558914	-66.0691986	3.30025387
0.000728666596	-59.136261	3.18887711
0.000743774325	-54.6512451	3.05860472
0.0007588820070000001	-50.4115143	2.94097948
0.0007739897350000001	-44.6749573	2.81794143
0.0007890974170000001	-47.6561737	2.66574383
0.000804205146	-41.8115387	2.59621453
0.000819312874	-36.2573547	2.51206255
0.0008344206030000001	-42.0882645	2.33301139
0.0008495283310000001	-36.9104691	2.30270219
0.0008646359669999999	-36.8742371	2.21190953
0.0008797436949999999	-33.0396271	2.13332558
0.000894851424	-30.0500488	2.05861759
0.000909959152	-27.8153305	2.001513
0.0009250668809999999	-27.6336746	1.92993498
0.0009401745160000001	-26.3554916	1.88663542
0.000955282245	-27.3348389	1.80351543
0.000970389973	-22.9014435	1.7631005
0.0009854977020000001	-21.4780655	1.71792543
0.00100060543	-22.1607056	1.67041659
0.00101571307	-21.2352142	1.60791504
0.00103082079	-19.6110344	1.57444823
0.00104592852	-17.4964104	1.54409838
0.00106103625	-15.0099945	1.49741411
0.00107614398	-13.6999931	1.44932222
0.00109125171	-14.2185135	1.41221035
0.00110635934	-16.1526794	1.34709215
0.00112146707	-13.6405334	1.33188188
0.0011365748	-12.595726	1.29532778
0.00115168253	-13.0644073	1.25219715
0.00116679026	-12.1884117	1.22506809
0.0011818978900000002	-11.4713669	1.19919598
0.0011970056200000002	-11.9608612	1.16398263
