q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18171_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18171_ave.h5_00001_[AN_3_30_36_RXN_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	143844.0	2684.46704
0.000124358176	-3069.375	1126.91467
0.000139465882	-87000.9375	620.139648
0.00015457359800000002	12620.5625	370.638123
0.000169681304	1229.96875	227.26387
0.000184789021	589.84375	158.348633
0.00019989672600000002	1730.43359	118.982422
0.000215004431	1226.84375	92.3342133
0.00023011216	969.554688	74.1796265
0.00024521986500000004	794.351562	60.5761452
0.00026032757000000003	636.969727	50.3765259
0.000275435275	474.648438	42.5436096
0.000290542981	325.177734	35.7305603
0.000305650709	250.554199	29.9129238
0.00032075841400000006	209.425781	25.5198879
0.00033586612	197.803711	22.4717236
0.00035097382500000004	179.574463	20.2207985
0.00036608155400000004	168.39917	18.1559963
0.00038118925900000003	155.49585	16.3397408
0.00039629698700000004	147.732666	14.9019089
0.00041140466900000007	113.810303	13.5783119
0.0004265123980000001	89.3182373	12.4778738
0.00044162008	89.7077637	11.5980558
0.000456727808	101.438477	10.8352976
0.000471835537	95.5352783	10.0403318
0.00048694321900000004	69.5928955	9.3565731
0.000502050947	65.2172852	8.81352806
0.000517158676	67.0845947	8.24504089
0.0005322663580000001	55.2382812	7.63622379
0.0005473740860000001	60.5620117	7.16260099
0.000562481768	50.2515869	6.65662098
0.000577589497	32.0975342	6.24113035
0.0005926972260000001	33.8575439	5.93048811
0.000607804907	38.5507812	5.61167192
0.000622912636	32.9660339	5.27231312
0.000638020318	23.3648987	4.92554283
0.000653128047	17.6277466	4.66154671
0.000668235775	22.502655	4.4658432
0.000683343457	28.1808777	4.28487682
0.000698451186	24.3592529	4.07044506
0.000713558914	21.8675232	3.88245678
0.000728666596	20.2868958	3.71682143
0.000743774325	18.2327271	3.55576372
0.0007588820070000001	11.9825134	3.38712668
0.0007739897350000001	11.782486	3.23135018
0.0007890974170000001	13.1734161	3.11881948
0.000804205146	8.69671631	2.97440958
0.000819312874	8.31640625	2.8462429
0.0008344206030000001	15.5244904	2.80319738
0.0008495283310000001	14.4653778	2.71089387
0.0008646359669999999	13.9125519	2.62357712
0.0008797436949999999	12.7976685	2.51508904
0.000894851424	10.600441	2.39997363
0.000909959152	13.2300568	2.35562372
0.0009250668809999999	9.29496002	2.25251746
0.0009401745160000001	9.01590729	2.19345236
0.000955282245	9.07795715	2.12814116
0.000970389973	14.0374527	2.09695101
0.0009854977020000001	9.27706146	1.99146235
0.00100060543	10.9790573	1.98631048
0.00101571307	12.8204956	1.93260694
0.00103082079	12.0219879	1.8638258
0.00104592852	11.8766327	1.81676877
0.00106103625	13.6388397	1.77691019
0.00107614398	10.5087662	1.68799603
0.00109125171	9.54623413	1.65196335
0.00110635934	7.46648026	1.58811522
0.00112146707	8.49935913	1.55828977
