q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18633_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18633_ave.h5_00001_[AN_3_30_37_PRM_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	-964943.75	1982.29785
0.000124358176	-74988.625	1066.89001
0.000139465882	-11390.9375	632.503784
0.00015457359800000002	53019.8438	382.673859
0.000169681304	11607.1875	229.303406
0.000184789021	-626.867188	152.675583
0.00019989672600000002	-3529.60547	109.896194
0.000215004431	-3681.12109	83.6125946
0.00023011216	-3109.33398	66.2634811
0.00024521986500000004	-2395.32129	53.9606247
0.00026032757000000003	-1867.24512	44.8536568
0.000275435275	-1429.85254	38.099247
0.000290542981	-1490.01123	31.4090576
0.000305650709	-1183.31201	26.4697666
0.00032075841400000006	-982.197754	22.5680523
0.00033586612	-860.211426	19.710659
0.00035097382500000004	-757.195068	17.6389942
0.00036608155400000004	-654.923584	15.7243862
0.00038118925900000003	-535.952881	14.2148533
0.00039629698700000004	-466.93457	12.9066887
0.00041140466900000007	-410.847412	11.8046331
0.0004265123980000001	-352.505737	10.901062
0.00044162008	-306.067261	10.1191292
0.000456727808	-291.331177	9.31266117
0.000471835537	-250.334534	8.64712238
0.00048694321900000004	-235.081848	8.08016586
0.000502050947	-221.935303	7.59587431
0.000517158676	-200.820557	7.06864071
0.0005322663580000001	-161.772766	6.6704464
0.0005473740860000001	-149.223328	6.16586924
0.000562481768	-136.063049	5.73779774
0.000577589497	-139.28064	5.36153555
0.0005926972260000001	-123.048309	5.10236025
0.000607804907	-107.358002	4.79941511
0.000622912636	-92.8901367	4.55852842
0.000638020318	-82.0575867	4.30953503
0.000653128047	-74.2261047	4.09412861
0.000668235775	-72.4999084	3.8711493
0.000683343457	-68.7085419	3.67961359
0.000698451186	-66.2318726	3.48981285
0.000713558914	-61.9129028	3.32437229
0.000728666596	-51.9512482	3.23415399
0.000743774325	-49.6085052	3.07897449
0.0007588820070000001	-47.7279053	2.95902562
0.0007739897350000001	-45.611084	2.80791211
0.0007890974170000001	-45.0656738	2.67902613
0.000804205146	-37.5230255	2.63075471
0.000819312874	-35.0783234	2.50306535
0.0008344206030000001	-31.1153564	2.42406988
0.0008495283310000001	-30.1904144	2.34974074
0.0008646359669999999	-32.1851959	2.25023055
0.0008797436949999999	-29.2894669	2.17130685
0.000894851424	-29.0269318	2.07048512
0.000909959152	-27.1233978	2.00781226
0.0009250668809999999	-26.9298325	1.93031466
0.0009401745160000001	-25.0616837	1.88310337
0.000955282245	-21.2385406	1.8554703
0.000970389973	-19.8073044	1.78940058
0.0009854977020000001	-19.5666046	1.73084688
0.00100060543	-20.6261749	1.68640542
0.00101571307	-21.2784576	1.60287011
0.00103082079	-17.2088928	1.59069085
0.00104592852	-14.2627869	1.57346535
0.00106103625	-14.683075	1.49517369
0.00107614398	-14.2012024	1.44639742
0.00109125171	-13.2032089	1.41923845
0.00110635934	-12.0579948	1.38578463
0.00112146707	-13.4283485	1.32127428
0.0011365748	-11.7956619	1.30430794
0.00115168253	-11.3325958	1.27103102
0.00116679026	-8.83667755	1.26445222
0.0011818978900000002	-10.8856506	1.20001531
0.0011970056200000002	-10.3325005	1.18559384
0.0012121133500000002	-10.2129097	1.15538728
0.0012272210800000002	-9.9836731	1.12319887
0.0012423288100000002	-7.98763657	1.1225003
0.00125743644	-10.3760681	1.0591054
0.00127254417	-8.64437866	1.05363715
0.0012876519	-7.91117668	1.02629614
0.00130275963	-6.67439461	1.03134561
0.00131786736	-6.98191261	1.00436616
0.0013329749900000002	-5.73656273	0.98804909
0.0013480827200000002	-5.5783329	0.972646594
0.0013631904500000002	-6.31245422	0.933296204
0.0013782981800000002	-6.54487038	0.911439836
0.0013934059100000002	-5.45114517	0.907034934
0.0014085136400000002	-5.53590393	0.883667648
0.0014236212700000001	-5.78940201	0.864399433
0.0014387290000000001	-5.83572197	0.846099377
0.0014538367300000001	-4.64135551	0.851937771
0.0014689444600000001	-5.03058052	0.822773874
0.00148405218	-5.43815994	0.804831743
0.00149915982	-5.71141434	0.799982309
0.00151426755	-4.85745811	0.78474158
0.00152937528	-3.04220009	0.79487592
0.00154448301	-4.3699379	0.75952369
0.0015595907300000001	-3.50355911	0.757001042
0.0015746984600000001	-5.00801563	0.737665236
0.0015898061900000001	-3.25923347	0.744050443
0.0016049139200000001	-3.13966465	0.732734323
0.00162002146	-4.02441597	0.708219111
0.00163512919	-4.42625523	0.695423245
0.00165023692	-3.54664421	0.701072693
0.00166534465	-3.18159485	0.690514803
0.00168045238	-3.34475803	0.685759664
0.00169556011	-2.76990032	0.684787989
0.00171066783	-3.04544926	0.66479665
0.00172577556	-2.5915432	0.663502693
0.00174088329	-2.97995663	0.650366962
0.00175599102	-2.08587837	0.653606057
0.00177109856	-2.87450314	0.631940126
0.00178620629	-2.2158432	0.637788773
0.00180131402	-2.5502367	0.619996667
0.00181642175	-2.54588318	0.615969896
0.00183152948	-2.38966751	0.614081681
0.0018466372000000002	-2.05577278	0.601367831
0.0018617449300000002	-2.31215477	0.599162877
0.0018768526600000002	-2.22883892	0.602416515
0.0018919603900000002	-2.90078259	0.589173198
0.0019070681200000002	-2.79837894	0.590408862
0.0019221758500000002	-1.7994194	0.60391736
0.00193728339	-2.4256649	0.589531958
0.0019674988500000003	-1.5220925	0.344325982
0.00201282203	-1.88391256	0.333879092
0.00205814522	-1.88102484	0.32577883
0.0021034682200000003	-1.59467284	0.314522672
0.0021487914000000003	-1.35665003	0.306775284
0.0021941145900000003	-1.34464391	0.298428753
0.00223943777	-1.39922269	0.289951105
0.0022847607700000002	-1.3511912	0.284674673
0.0023300839600000002	-1.34197823	0.277124341
0.0023754071400000003	-1.12826141	0.273570059
0.00242073014	-1.00041501	0.268298019
0.00246605333	-1.13043197	0.263159795
0.00251137652	-0.858839194	0.2608275
0.0025566997	-1.12943967	0.253895647
0.0026020227	-0.698663711	0.252549141
0.00266245361	-0.783063221	0.19179926
0.0027379920700000004	-0.515990257	0.188157982
0.00281353071	-0.703784275	0.187563925
0.00288906917	-0.497317219	0.18792896
0.0029646078100000004	-0.569264555	0.185576986
0.0030401462700000003	-0.382081556	0.185310082
0.0031156849100000003	-0.415554333	0.183323261
0.0031912233700000002	-0.382222462	0.181068597
0.0032667622000000004	-0.456480122	0.179878891
0.00334230065	-0.407488108	0.176000904
0.0034178391099999998	-0.436780358	0.168611587
0.0034933775700000005	-0.345304775	0.164231425
0.0035689164000000002	-0.322427845	0.161179729
0.00364445485	-0.333191156	0.157735159
0.00371999331	-0.178318405	0.156304532
0.0037955317600000004	-0.376434422	0.152708519
0.0038710705900000006	-0.299938059	0.150840472
0.00396171659	-0.2574304	0.126105396
0.00406747088	-0.210125191	0.123513791
0.00417322479	-0.321166158	0.120380756
0.00427897871	-0.219114644	0.118158226
0.004384732620000001	-0.214754087	0.115530796
0.00449048653	-0.22251669	0.11304618
0.00459624045	-0.051440869	0.111298755
0.004701994730000001	-0.0902915512	0.109121769
0.004807748650000001	-0.0893439227	0.107425969
0.0049135025600000005	-0.0760551181	0.105823622
0.0050192564700000004	-0.104590424	0.105767944
0.00512501039	-0.085316641	0.107035442
0.0052307643	-0.0124314767	0.107385888
0.00535162613	-0.0542226368	0.0943126176
0.0054875955	-0.0280698406	0.0937644354
0.00562356487	-0.0362240606	0.0910403513
0.00575953424	-0.0422481166	0.0881869685
0.00589550361	-0.0577252706	0.0866267411
0.006031472980000001	-0.0772174265	0.0853618225
0.00616744235	-0.0397869481	0.0838062131
0.006303411720000001	-0.0792905953	0.0823887534
0.006439381090000001	-0.00654406019	0.0814841956
0.00659045875	-0.0535600239	0.0723882702
0.006756643210000001	-0.0415305929	0.0714373894
0.00692282841	-0.0331634934	0.07060331
0.0070890128600000005	-0.0655576046	0.0695955336
0.00725519732	-0.0567911159	0.0688374672
0.00742138252	-0.0629973575	0.0678472568
0.00758756697	-0.0450766303	0.0668394077
0.00775375217	-0.0592701706	0.0657415892
0.00793504491	-0.0672350503	0.059503249
0.0081314452	-0.0629190046	0.0585690478
0.00832784548	-0.00704691043	0.0578062105
0.00852424502	-0.0336244634	0.056919747
0.00872064531	-0.0229262549	0.0562035061
0.00891704559	-0.0363744566	0.0554517016
0.00911344588	-0.0294877978	0.0548404906
0.00932495371	-0.0388150454	0.0503371803
0.009551569820000001	-0.0304226001	0.0496537293
0.00977818519	-0.0218864888	0.0489880041
0.010004801300000001	-0.0115080178	0.0483929635
0.0102314167	-0.0003403316	0.0478293539
0.010458032	-0.0115003079	0.0472252251
0.0106997557	-0.017159888	0.0437847559
0.0109565869	-0.00914826638	0.0432201085
0.0112134181	-0.000123812868	0.0436156611
0.0114702493	-0.0147063171	0.0439666859
0.0117270797	-0.0391871649	0.0433483934
0.0119990192	-0.00547695395	0.039854602
0.0122860655	-0.00978668661	0.0390833065
0.0125731125	-0.0112192529	0.0384269189
0.0128601581	-0.0149783712	0.0378308231
0.013162311900000001	-0.00614206209	0.0354513946
0.013479574000000001	-0.0175244649	0.0358004828
0.013796836100000001	-0.0210786207	0.0368097123
0.0141140983	-0.0204152667	0.0377979133
0.014446468700000001	-0.0244272367	0.0367449911
0.0147939458	-0.0147930474	0.0370585135
0.015141423000000001	-0.0204044691	0.0374124613
0.0154889002	-0.0155635236	0.0377472249
0.0158514857	-0.0215061852	0.0364719411
0.016229178	-0.0179197913	0.0366901491
0.016606870300000003	-0.0164909276	0.0368575754
0.0169845641	-0.0264743578	0.0369839443
0.0173773646	-0.0237072389	0.0357143935
0.017785272	-0.0222478468	0.0369567207
0.0181931809	-0.0168239874	0.0384073082
0.0186161965	-0.0186081595	0.038153922
0.0190543205	-0.0209129057	0.0393739021
0.019492442900000004	-0.0276802749	0.0417560982
0.0199456751	-0.0212605219	0.0448909019
0.0204140142	-0.0114968302	0.0491120743
0.020882353200000002	-0.0102502251	0.0534706063
0.021365799	-0.0204098344	0.0565661335
0.0218643546	-0.0291325845	0.0634578542
0.022362908700000003	-0.0187542908	0.0711419077
0.022876571100000003	-0.0151637071	0.0777457943
0.0234053403	-0.00725635695	0.0904667389
0.023949217800000002	-0.0197658498	0.104244317
0.0245082036	0.00139806047	0.121306003
0.025082296100000002	-0.0200106159	0.146324388
0.025671497	0.000287620901	0.219117603
