q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBdmpdaStandardLowQ_eiger2_18630_sub.dat_00001_[sub(TAPBdmpdaStandardLowQ_eiger2_18630_ave.h5_00001_[AN_3_30_37_PRM_90C]-TAPBdmpdaStandardLowQ_eiger2_18148_av_ave.h5_00001_[AN_3_30_36_PRM_90C])],1,0.0050)	error
0.00010925045900000001	-980976.875	1969.09314
0.000124358176	-86722.25	1059.36169
0.000139465882	-13720.5625	629.952759
0.00015457359800000002	50951.75	380.5383
0.000169681304	9514.5	227.098251
0.000184789021	-1757.15625	151.248581
0.00019989672600000002	-4395.76562	108.558167
0.000215004431	-4332.46875	82.524086
0.00023011216	-3553.99414	65.4521866
0.00024521986500000004	-2758.90527	53.2127342
0.00026032757000000003	-2174.01465	44.1883926
0.000275435275	-1684.38477	37.4606094
0.000290542981	-1590.06299	31.1284733
0.000305650709	-1303.1709	26.1138439
0.00032075841400000006	-1104.10938	22.2379818
0.00033586612	-933.22998	19.4858971
0.00035097382500000004	-821.325684	17.4148483
0.00036608155400000004	-708.292236	15.5462236
0.00038118925900000003	-600.68042	13.9702082
0.00039629698700000004	-503.734619	12.7770729
0.00041140466900000007	-436.535522	11.6757498
0.0004265123980000001	-386.140137	10.7467756
0.00044162008	-337.602661	9.98215771
0.000456727808	-301.413574	9.25026417
0.000471835537	-260.443848	8.59401226
0.00048694321900000004	-246.643555	8.00475407
0.000502050947	-229.381897	7.52784681
0.000517158676	-204.063843	7.01610994
0.0005322663580000001	-173.237549	6.57768583
0.0005473740860000001	-165.576111	6.07701445
0.000562481768	-147.833069	5.66602898
0.000577589497	-136.626892	5.3667469
0.0005926972260000001	-131.125336	5.02804995
0.000607804907	-104.860504	4.81213808
0.000622912636	-102.940735	4.4748435
0.000638020318	-84.5121765	4.28791142
0.000653128047	-77.3880005	4.06401157
0.000668235775	-71.6828918	3.85411978
0.000683343457	-65.4553833	3.68540239
0.000698451186	-61.6780243	3.51579046
0.000713558914	-62.2227631	3.30938411
0.000728666596	-56.0986481	3.1940217
0.000743774325	-51.5697937	3.06638908
0.0007588820070000001	-51.7619324	2.92037582
0.0007739897350000001	-48.1492462	2.78051448
0.0007890974170000001	-43.2695312	2.69622517
0.000804205146	-44.3116913	2.56290126
0.000819312874	-36.1070709	2.50347686
0.0008344206030000001	-35.801506	2.37777567
0.0008495283310000001	-32.3310089	2.33444071
0.0008646359669999999	-35.6609039	2.21660447
0.0008797436949999999	-29.2698441	2.16326976
0.000894851424	-27.9550781	2.06625533
0.000909959152	-30.4666519	1.96843052
0.0009250668809999999	-28.5275574	1.91793966
0.0009401745160000001	-27.5190201	1.85068333
0.000955282245	-26.2864761	1.79915798
0.000970389973	-24.5125656	1.73350942
0.0009854977020000001	-23.5656967	1.68622398
0.00100060543	-25.3270416	1.63208508
0.00101571307	-20.1840515	1.62007213
0.00103082079	-19.8721848	1.56201828
0.00104592852	-19.4258614	1.5163362
0.00106103625	-16.7829399	1.47484088
0.00107614398	-16.5497627	1.41472924
0.00109125171	-15.9190407	1.38502467
0.00110635934	-14.5113335	1.35854983
0.00112146707	-13.8993187	1.31485152
0.0011365748	-12.1009636	1.29394639
0.00115168253	-11.8175468	1.25814211
0.00116679026	-12.2040367	1.21153605
