<X>, <Y>, <dY>
1.092504590000000e-04, 3.207597500000000e+05, 2.772676760000000e+03
1.243581760000000e-04, 1.079375000000000e+04, 1.139129880000000e+03
1.394658820000000e-04, -1.194495620000000e+05, 6.126267700000000e+02
1.545735980000000e-04, -9.249625000000000e+03, 3.581055600000000e+02
1.696813040000000e-04, 6.685250000000000e+03, 2.323459470000000e+02
1.847890210000000e-04, 9.394843750000000e+03, 1.668152920000000e+02
1.998967260000000e-04, 1.048464450000000e+04, 1.283367160000000e+02
2.150044310000000e-04, 1.024249220000000e+04, 1.030649030000000e+02
2.301121600000000e-04, 9.379986330000000e+03, 8.502513890000000e+01
2.452198650000000e-04, 8.860841800000000e+03, 7.186787409999999e+01
2.603275700000000e-04, 8.101799800000000e+03, 6.173096080000000e+01
2.754352750000000e-04, 7.480318360000000e+03, 5.393598940000000e+01
2.905429810000000e-04, 6.817270510000000e+03, 4.631775280000000e+01
3.056507090000000e-04, 6.441387210000000e+03, 4.037855910000000e+01
3.207584140000001e-04, 5.840721680000000e+03, 3.513106540000000e+01
3.358661200000000e-04, 5.630034670000000e+03, 3.212929150000000e+01
3.509738250000000e-04, 5.315680660000000e+03, 2.976657100000000e+01
3.660815540000000e-04, 4.871201170000000e+03, 2.729173090000000e+01
3.811892590000000e-04, 4.479298830000000e+03, 2.516448590000000e+01
3.962969870000000e-04, 4.142115230000000e+03, 2.341597940000000e+01
4.114046690000001e-04, 3.857901370000000e+03, 2.186828230000000e+01
4.265123980000001e-04, 3.693594240000000e+03, 2.070805740000000e+01
4.416200800000000e-04, 3.475963380000000e+03, 1.953707700000000e+01
4.567278080000000e-04, 3.316951170000000e+03, 1.856983570000000e+01
4.718355370000000e-04, 3.144070070000000e+03, 1.759660530000000e+01
4.869432190000000e-04, 2.931396730000000e+03, 1.665513230000000e+01
5.020509470000000e-04, 2.759707520000000e+03, 1.584807210000000e+01
5.171586760000000e-04, 2.561960450000000e+03, 1.492430500000000e+01
5.322663580000001e-04, 2.467577150000000e+03, 1.430800340000000e+01
5.473740860000001e-04, 2.355812010000000e+03, 1.365491580000000e+01
5.624817680000000e-04, 2.228164550000000e+03, 1.298820210000000e+01
5.775894970000000e-04, 2.089498050000000e+03, 1.239910130000000e+01
5.926972260000001e-04, 1.959977050000000e+03, 1.181941600000000e+01
6.078049070000000e-04, 1.889208500000000e+03, 1.137545300000000e+01
6.229126360000000e-04, 1.801965210000000e+03, 1.091687870000000e+01
6.380203180000000e-04, 1.703541020000000e+03, 1.042867950000000e+01
6.531280470000000e-04, 1.633499020000000e+03, 1.006299400000000e+01
6.682357750000000e-04, 1.547037230000000e+03, 9.645454409999999e+00
6.833434570000000e-04, 1.485306150000000e+03, 9.334800720000000e+00
6.984511860000000e-04, 1.401248290000000e+03, 8.944337839999999e+00
7.135589140000000e-04, 1.328089110000000e+03, 8.589654919999999e+00
7.286665960000000e-04, 1.272006230000000e+03, 8.310146330000000e+00
7.437743250000000e-04, 1.227084470000000e+03, 8.054944989999999e+00
7.588820070000001e-04, 1.159242920000000e+03, 7.735448840000000e+00
7.739897350000001e-04, 1.121504390000000e+03, 7.515369890000000e+00
7.890974170000001e-04, 1.060120480000000e+03, 7.215610980000000e+00
8.042051460000000e-04, 1.009616090000000e+03, 6.981929780000000e+00
8.193128740000000e-04, 9.782055660000000e+02, 6.795768740000000e+00
8.344206030000001e-04, 9.253203740000000e+02, 6.531383510000000e+00
8.495283310000001e-04, 8.706612550000000e+02, 6.294857980000000e+00
8.646359669999999e-04, 8.125125730000000e+02, 6.034048080000000e+00
8.797436949999999e-04, 7.754777830000000e+02, 5.835121150000000e+00
8.948514240000000e-04, 7.398310550000000e+02, 5.637515070000000e+00
9.099591520000000e-04, 7.202490230000000e+02, 5.514469150000000e+00
9.250668809999999e-04, 6.897623900000000e+02, 5.351401330000000e+00
9.401745160000001e-04, 6.543717650000000e+02, 5.176767830000000e+00
9.552822450000000e-04, 6.224125370000000e+02, 5.002967360000000e+00
9.703899730000000e-04, 5.959851680000000e+02, 4.847180370000000e+00
9.854977020000001e-04, 5.658020630000000e+02, 4.693789010000000e+00
1.000605430000000e-03, 5.403223880000000e+02, 4.565608020000000e+00
1.015713070000000e-03, 5.173861690000000e+02, 4.428696630000000e+00
1.030820790000000e-03, 4.921026610000000e+02, 4.278772350000000e+00
1.045928520000000e-03, 4.665043950000000e+02, 4.136390690000000e+00
1.061036250000000e-03, 4.458686830000000e+02, 4.018298630000000e+00
1.076143980000000e-03, 4.296789860000000e+02, 3.911078450000000e+00
1.091251710000000e-03, 4.124994510000000e+02, 3.810898070000000e+00
1.106359340000000e-03, 3.899495850000000e+02, 3.678944590000000e+00
1.121467070000000e-03, 3.728510130000000e+02, 3.575227260000000e+00
1.136574800000000e-03, 3.552745360000000e+02, 3.469019410000000e+00
1.151682530000000e-03, 3.401928410000000e+02, 3.371769190000000e+00
1.166790260000000e-03, 3.259182430000000e+02, 3.285319330000000e+00
1.181897890000000e-03, 3.065833130000000e+02, 3.169294600000000e+00
1.197005620000000e-03, 2.919233700000000e+02, 3.072402480000000e+00
