<X>, <Y>
2.150044310000000e-04, 1.160506542968750e+04
2.301121600000000e-04, 1.087245507812500e+04
2.452198650000000e-04, 1.017259960937500e+04
2.603275700000000e-04, 9.509152343750000e+03
2.754352750000000e-04, 8.884216796875000e+03
2.905429810000000e-04, 8.298591796875000e+03
3.056507090000000e-04, 7.751986328125000e+03
3.207584140000001e-04, 7.243287109375000e+03
3.358661200000000e-04, 6.770766601562500e+03
3.509738250000000e-04, 6.332320800781250e+03
3.660815540000000e-04, 5.925657226562500e+03
3.811892590000000e-04, 5.548423339843750e+03
3.962969870000000e-04, 5.198319335937500e+03
4.114046690000001e-04, 4.873173828125000e+03
4.265123980000001e-04, 4.570984863281250e+03
4.416200800000000e-04, 4.289915039062500e+03
4.567278080000000e-04, 4.028335205078125e+03
4.718355370000000e-04, 3.784759521484375e+03
4.869432190000000e-04, 3.557844726562500e+03
5.020509470000000e-04, 3.346356201171875e+03
5.171586760000000e-04, 3.149178710937500e+03
5.322663580000001e-04, 2.965256591796875e+03
5.473740860000001e-04, 2.793620605468750e+03
5.624817680000000e-04, 2.633347656250000e+03
5.775894970000000e-04, 2.483588378906250e+03
5.926972260000001e-04, 2.343553710937500e+03
6.078049070000000e-04, 2.212502441406250e+03
6.229126360000000e-04, 2.089761962890625e+03
6.380203180000000e-04, 1.974712402343750e+03
6.531280470000000e-04, 1.866794311523438e+03
6.682357750000000e-04, 1.765498657226562e+03
6.833434570000000e-04, 1.670361572265625e+03
6.984511860000000e-04, 1.580964721679688e+03
7.135589140000000e-04, 1.496922973632812e+03
7.286665960000000e-04, 1.417881103515625e+03
7.437743250000000e-04, 1.343513916015625e+03
7.588820070000001e-04, 1.273511596679688e+03
7.739897350000001e-04, 1.207591552734375e+03
7.890974170000001e-04, 1.145484619140625e+03
8.042051460000000e-04, 1.086940673828125e+03
8.193128740000000e-04, 1.031728271484375e+03
8.344206030000001e-04, 9.796296386718750e+02
8.495283310000001e-04, 9.304484863281250e+02
8.646359669999999e-04, 8.839967651367188e+02
8.797436949999999e-04, 8.401078491210938e+02
8.948514240000000e-04, 7.986245117187500e+02
