<X>, <Y>, <dY>
1.092504590000000e-04, 2.673010000000000e+05, 2.736728030000000e+03
1.243581760000000e-04, -7.637625000000000e+03, 1.127877930000000e+03
1.394658820000000e-04, -1.318581880000000e+05, 6.040468140000000e+02
1.545735980000000e-04, -2.022387500000000e+04, 3.498518070000000e+02
1.696813040000000e-04, -3.520875000000000e+03, 2.233097080000000e+02
1.847890210000000e-04, 1.738890620000000e+03, 1.591405030000000e+02
1.998967260000000e-04, 3.811808590000000e+03, 1.208239750000000e+02
2.150044310000000e-04, 4.316738280000000e+03, 9.578746800000000e+01
2.301121600000000e-04, 4.672382810000000e+03, 7.882212830000000e+01
2.452198650000000e-04, 4.784484380000000e+03, 6.616532140000000e+01
2.603275700000000e-04, 4.700469730000000e+03, 5.659006880000000e+01
2.754352750000000e-04, 4.648200200000000e+03, 4.938577270000000e+01
2.905429810000000e-04, 4.384892580000000e+03, 4.247275540000000e+01
3.056507090000000e-04, 4.246456540000000e+03, 3.679192350000000e+01
3.207584140000001e-04, 4.157854490000000e+03, 3.241414640000000e+01
3.358661200000000e-04, 4.123379390000000e+03, 2.961913110000000e+01
3.509738250000000e-04, 3.976720950000000e+03, 2.745542340000000e+01
3.660815540000000e-04, 3.820833500000000e+03, 2.541116910000000e+01
3.811892590000000e-04, 3.726595210000000e+03, 2.375097850000000e+01
3.962969870000000e-04, 3.722867920000000e+03, 2.256919290000000e+01
4.114046690000001e-04, 3.644245120000000e+03, 2.138622470000000e+01
4.265123980000001e-04, 3.523649410000000e+03, 2.029584880000000e+01
4.416200800000000e-04, 3.420343750000000e+03, 1.934847830000000e+01
4.567278080000000e-04, 3.300157710000000e+03, 1.842751310000000e+01
4.718355370000000e-04, 3.206340580000000e+03, 1.761802860000000e+01
4.869432190000000e-04, 3.115167240000000e+03, 1.693127060000000e+01
5.020509470000000e-04, 3.011828120000000e+03, 1.626129150000000e+01
5.171586760000000e-04, 2.936320310000000e+03, 1.562629030000000e+01
5.322663580000001e-04, 2.831545900000000e+03, 1.494613930000000e+01
5.473740860000001e-04, 2.727716550000000e+03, 1.434195710000000e+01
5.624817680000000e-04, 2.650570310000000e+03, 1.382579800000000e+01
5.775894970000000e-04, 2.546450440000000e+03, 1.330810830000000e+01
5.926972260000001e-04, 2.459222660000000e+03, 1.284999660000000e+01
6.078049070000000e-04, 2.358088130000000e+03, 1.234313960000000e+01
6.229126360000000e-04, 2.250000000000000e+03, 1.185328290000000e+01
6.380203180000000e-04, 2.180234130000000e+03, 1.146750930000000e+01
6.531280470000000e-04, 2.107388670000000e+03, 1.109864900000000e+01
6.682357750000000e-04, 2.022467290000000e+03, 1.071129040000000e+01
6.833434570000000e-04, 1.922436160000000e+03, 1.028541760000000e+01
6.984511860000000e-04, 1.871588260000000e+03, 1.000404170000000e+01
7.135589140000000e-04, 1.814133790000000e+03, 9.719372750000000e+00
7.286665960000000e-04, 1.727468020000000e+03, 9.373583790000000e+00
7.437743250000000e-04, 1.648032960000000e+03, 9.048467640000000e+00
7.588820070000001e-04, 1.574318120000000e+03, 8.750845910000001e+00
7.739897350000001e-04, 1.513070190000000e+03, 8.470587730000000e+00
7.890974170000001e-04, 1.449851320000000e+03, 8.180340770000001e+00
8.042051460000000e-04, 1.406649900000000e+03, 7.993454930000000e+00
8.193128740000000e-04, 1.329229250000000e+03, 7.675094130000000e+00
8.344206030000001e-04, 1.286578860000000e+03, 7.478563790000000e+00
8.495283310000001e-04, 1.223834720000000e+03, 7.233027940000000e+00
8.646359669999999e-04, 1.168173830000000e+03, 7.005090240000000e+00
8.797436949999999e-04, 1.125042240000000e+03, 6.797902110000000e+00
8.948514240000000e-04, 1.078231690000000e+03, 6.590720650000000e+00
9.099591520000000e-04, 1.021903560000000e+03, 6.367220880000000e+00
9.250668809999999e-04, 9.720816040000000e+02, 6.154860970000000e+00
9.401745160000001e-04, 9.352938840000000e+02, 6.000144960000000e+00
9.552822450000000e-04, 8.866228030000000e+02, 5.787475110000000e+00
9.703899730000000e-04, 8.538222660000000e+02, 5.616232870000000e+00
9.854977020000001e-04, 8.228940430000000e+02, 5.478815080000000e+00
1.000605430000000e-03, 7.814597170000000e+02, 5.307446480000000e+00
1.015713070000000e-03, 7.460828250000000e+02, 5.135445120000000e+00
1.030820790000000e-03, 7.118471680000000e+02, 4.987880230000000e+00
1.045928520000000e-03, 6.767971800000000e+02, 4.831224440000000e+00
1.061036250000000e-03, 6.477744750000001e+02, 4.686614040000000e+00
1.076143980000000e-03, 6.216271970000000e+02, 4.557420250000000e+00
1.091251710000000e-03, 5.996799930000000e+02, 4.447387220000000e+00
1.106359340000000e-03, 5.680442500000000e+02, 4.296950340000000e+00
1.121467070000000e-03, 5.391420900000001e+02, 4.159199710000000e+00
1.136574800000000e-03, 5.186485600000000e+02, 4.058102130000000e+00
1.151682530000000e-03, 4.927298580000000e+02, 3.921485190000000e+00
1.166790260000000e-03, 4.678832090000000e+02, 3.797502520000000e+00
1.181897890000000e-03, 4.511273190000000e+02, 3.717299700000000e+00
1.197005620000000e-03, 4.343206180000000e+02, 3.629642720000000e+00
1.212113350000000e-03, 4.171970520000000e+02, 3.533895970000000e+00
1.227221080000000e-03, 3.966561280000000e+02, 3.410758970000000e+00
1.242328810000000e-03, 3.855772710000000e+02, 3.353961470000000e+00
1.257436440000000e-03, 3.637388610000000e+02, 3.242885830000000e+00
1.272544170000000e-03, 3.504191890000000e+02, 3.162984850000000e+00
1.287651900000000e-03, 3.351366580000000e+02, 3.069836850000000e+00
1.302759630000000e-03, 3.178031310000000e+02, 2.985093830000000e+00
1.317867360000000e-03, 3.030580140000000e+02, 2.903862950000000e+00
1.332974990000000e-03, 2.935646360000000e+02, 2.834470510000000e+00
1.348082720000000e-03, 2.874424130000000e+02, 2.787491320000000e+00
1.363190450000000e-03, 2.798152160000000e+02, 2.736462120000000e+00
1.378298180000000e-03, 2.592084960000000e+02, 2.621977570000000e+00
1.393405910000000e-03, 2.489401250000000e+02, 2.565478800000000e+00
1.408513640000000e-03, 2.386467740000000e+02, 2.497048620000000e+00
1.423621270000000e-03, 2.283959200000000e+02, 2.436022760000000e+00
1.438729000000000e-03, 2.182472230000000e+02, 2.369504210000000e+00
1.453836730000000e-03, 2.149063570000000e+02, 2.342839000000000e+00
1.468944460000000e-03, 2.042911070000000e+02, 2.267546890000000e+00
1.484052180000000e-03, 1.971852420000000e+02, 2.221202140000000e+00
1.499159820000000e-03, 1.887006230000000e+02, 2.176305290000000e+00
1.514267550000000e-03, 1.828735050000000e+02, 2.128073690000000e+00
1.529375280000000e-03, 1.764093170000000e+02, 2.080374240000000e+00
1.544483010000000e-03, 1.639547120000000e+02, 2.000248910000000e+00
1.559590730000000e-03, 1.608253170000000e+02, 1.976121430000000e+00
1.574698460000000e-03, 1.583809360000000e+02, 1.956833240000000e+00
1.589806190000000e-03, 1.524608460000000e+02, 1.901745920000000e+00
1.604913920000000e-03, 1.454474790000000e+02, 1.856597780000000e+00
1.620021460000000e-03, 1.378695070000000e+02, 1.801748870000000e+00
1.635129190000000e-03, 1.361820070000000e+02, 1.788849350000000e+00
1.650236920000000e-03, 1.325550230000000e+02, 1.756614330000000e+00
1.665344650000000e-03, 1.262512050000000e+02, 1.704854850000000e+00
1.680452380000000e-03, 1.208515240000000e+02, 1.666323540000000e+00
1.695560110000000e-03, 1.204091030000000e+02, 1.662797810000000e+00
1.710667830000000e-03, 1.152971650000000e+02, 1.619237070000000e+00
1.725775560000000e-03, 1.107610630000000e+02, 1.583130360000000e+00
1.740883290000000e-03, 1.044389340000000e+02, 1.538636680000000e+00
1.755991020000000e-03, 1.040460130000000e+02, 1.524719830000000e+00
1.771098560000000e-03, 1.042621540000000e+02, 1.517884250000000e+00
1.786206290000000e-03, 9.654994200000000e+01, 1.457451110000000e+00
1.801314020000000e-03, 9.558921810000000e+01, 1.448082570000000e+00
1.816421750000000e-03, 9.328833010000000e+01, 1.425627710000000e+00
1.831529480000000e-03, 8.734218600000000e+01, 1.382439610000000e+00
1.846637200000000e-03, 8.668433380000000e+01, 1.373271110000000e+00
1.861744930000000e-03, 8.516751100000000e+01, 1.353741770000000e+00
1.876852660000000e-03, 8.263059230000000e+01, 1.349317790000000e+00
1.891960390000000e-03, 7.697382349999999e+01, 1.315248850000000e+00
1.907068120000000e-03, 7.597074890000000e+01, 1.319130180000000e+00
1.922175850000000e-03, 7.230340579999999e+01, 1.292474510000000e+00
1.937283390000000e-03, 6.992175290000000e+01, 1.275027390000000e+00
1.967498850000000e-03, 6.813621270000000e+01, 7.283716880000000e-01
