# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-1-try2/plot_files/an-3-17-1-try2_hs104_211_0044.txt
# SPEC date/time stamp	Wed Mar 02 23:20:00 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646284800.540
# Rayonix Save date/time stamp	03/02 23:20:00.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722798 150012 0 -0.9271 -38.3311 0 0 -0.36 0 109.541 187.399 45.3627 66.155 74.866 121.915 626.886 1527.65 70.3084 69.77 69.4535 23.6171 1417.53 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/an-3-17-1-try2/an-3-17-1-try2_hs104_211_0044.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36139.90000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	750060.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	32.45400
# Y-coordinate location of direct beam (mm)	137.08000
# X-coordinate location of direct beam (pix)	183.15
# Y-coordinate location of direct beam (pix)	773.59
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20210921.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1508.110
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.300
# Number of integrated 2-theta bins	1075
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17730
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597209E-02	 2.4956639E-03	 7.4204557E+02	 2.7489832E+01	 6.2283381E-06	 3.8792196E-11	 3.0645714E-07	 1.1353016E-08	 1.9087187E-12	 7.0710422E-14	 2.4956639E-03	 2.4956639E-02	 2.5176409E+03	 2.5176409E+02	 3.9719724E-04	 3.9719724E-03	 3.6891391E+04	 1.3666791E+03	 1.0209448E+00	 3.7821938E-02	 4.9203677E-02	 1.8228002E-03	 2.6000000E+01
 1.7791628E-02	 2.6752644E-03	 5.9604865E+02	 1.7339341E+01	 7.1570395E-06	 5.1223215E-11	 2.8286688E-07	 8.2287333E-09	 2.0244894E-12	 5.8893369E-14	 2.6752644E-03	 2.6752644E-02	 2.3486222E+03	 2.3486222E+02	 4.2578155E-04	 4.2578155E-03	 2.9633037E+04	 8.6203927E+02	 8.2007467E-01	 2.3856365E-02	 3.9522889E-02	 1.1497398E-03	 3.2000000E+01
 1.8986047E-02	 2.8548649E-03	 4.8078803E+02	 1.3832356E+01	 8.1502536E-06	 6.6426634E-11	 2.5983147E-07	 7.4753968E-09	 2.1176924E-12	 6.0926380E-14	 2.8548649E-03	 2.8548649E-02	 2.2008696E+03	 2.2008696E+02	 4.5436586E-04	 4.5436586E-03	 2.3902763E+04	 6.8768667E+02	 6.6149313E-01	 1.9031273E-02	 3.1880170E-02	 9.1719806E-04	 3.3000000E+01
 2.0180465E-02	 3.0344654E-03	 3.9288155E+02	 1.0278227E+01	 9.2079803E-06	 8.4786902E-11	 2.3987942E-07	 6.2755177E-09	 2.2088050E-12	 5.7784844E-14	 3.0344654E-03	 3.0344654E-02	 2.0706070E+03	 2.0706070E+02	 4.8295017E-04	 4.8295017E-03	 1.9532422E+04	 5.1099030E+02	 5.4054683E-01	 1.4141318E-02	 2.6051253E-02	 6.8153031E-04	 3.6000000E+01
 2.1374884E-02	 3.2140659E-03	 3.2514240E+02	 8.0005454E+00	 1.0330220E-05	 1.0671344E-10	 2.2271535E-07	 5.4801966E-09	 2.3006985E-12	 5.6611635E-14	 3.2140659E-03	 3.2140659E-02	 1.9549024E+03	 1.9549024E+02	 5.1153448E-04	 5.1153448E-03	 1.6164715E+04	 3.9775354E+02	 4.4734778E-01	 1.1007566E-02	 2.1559594E-02	 5.3050145E-04	 3.8000000E+01
 2.2569302E-02	 3.3936664E-03	 2.7267916E+02	 7.0843628E+00	 1.1516972E-05	 1.3264064E-10	 2.0823668E-07	 5.4101098E-09	 2.3982560E-12	 6.2308083E-14	 3.3936664E-03	 3.3936664E-02	 1.8514446E+03	 1.8514446E+02	 5.4011879E-04	 5.4011879E-03	 1.3556463E+04	 3.5220479E+02	 3.7516614E-01	 9.7470341E-03	 1.8080853E-02	 4.6975107E-04	 3.7000000E+01
 2.3763721E-02	 3.5732670E-03	 2.3054045E+02	 4.9661192E+00	 1.2768237E-05	 1.6302787E-10	 1.9518437E-07	 4.2045067E-09	 2.4921602E-12	 5.3684136E-14	 3.5732670E-03	 3.5732670E-02	 1.7583868E+03	 1.7583868E+02	 5.6870310E-04	 5.6870310E-03	 1.1461504E+04	 2.4689460E+02	 3.1718951E-01	 6.8326446E-03	 1.5286713E-02	 3.2929423E-04	 4.4000000E+01
 2.4958140E-02	 3.7528675E-03	 1.9517945E+02	 4.2016642E+00	 1.4084014E-05	 1.9835946E-10	 1.8227518E-07	 3.9238715E-09	 2.5671662E-12	 5.5263861E-14	 3.7528675E-03	 3.7528675E-02	 1.6742359E+03	 1.6742359E+02	 5.9728741E-04	 5.9728741E-03	 9.7035033E+03	 2.0888911E+02	 2.6853802E-01	 5.7808677E-03	 1.2941991E-02	 2.7860462E-04	 4.4000000E+01
 2.6152558E-02	 3.9324680E-03	 1.6663700E+02	 3.3808869E+00	 1.5464304E-05	 2.3914471E-10	 1.7087118E-07	 3.4667938E-09	 2.6424039E-12	 5.3611555E-14	 3.9324680E-03	 3.9324680E-02	 1.5977715E+03	 1.5977715E+02	 6.2587172E-04	 6.2587172E-03	 8.2844925E+03	 1.6808351E+02	 2.2926784E-01	 4.6515997E-03	 1.1049393E-02	 2.2418039E-04	 4.7000000E+01
 2.7346977E-02	 4.1120685E-03	 1.4350338E+02	 2.9171150E+00	 1.6909107E-05	 2.8591791E-10	 1.6089769E-07	 3.2707038E-09	 2.7206362E-12	 5.5304681E-14	 4.1120685E-03	 4.1120685E-02	 1.5279865E+03	 1.5279865E+02	 6.5445603E-04	 6.5445603E-03	 7.1343860E+03	 1.4502672E+02	 1.9743940E-01	 4.0135182E-03	 9.5154454E-03	 1.9342853E-04	 4.7000000E+01
 2.8541395E-02	 4.2916690E-03	 1.2446121E+02	 2.3269870E+00	 1.8418423E-05	 3.3923830E-10	 1.5200345E-07	 2.8419300E-09	 2.7996638E-12	 5.2343869E-14	 4.2916690E-03	 4.2916690E-02	 1.4640424E+03	 1.4640424E+02	 6.8304034E-04	 6.8304034E-03	 6.1876891E+03	 1.1568803E+02	 1.7124019E-01	 3.2015895E-03	 8.2527940E-03	 1.5429823E-04	 5.1000000E+01
 2.9735814E-02	 4.4712695E-03	 1.0884815E+02	 2.0382602E+00	 1.9992251E-05	 3.9969010E-10	 1.4429449E-07	 2.7020184E-09	 2.8847716E-12	 5.4019431E-14	 4.4712695E-03	 4.4712695E-02	 1.4052352E+03	 1.4052352E+02	 7.1162464E-04	 7.1162464E-03	 5.4114733E+03	 1.0133375E+02	 1.4975894E-01	 2.8043442E-03	 7.2175207E-03	 1.3515329E-04	 5.1000000E+01
 3.0930233E-02	 4.6508700E-03	 9.5278964E+01	 1.6912708E+00	 2.1630592E-05	 4.6788251E-10	 1.3665717E-07	 2.4257640E-09	 2.9559754E-12	 5.2470711E-14	 4.6508700E-03	 4.6508700E-02	 1.3509699E+03	 1.3509699E+02	 7.4020895E-04	 7.4020895E-03	 4.7368702E+03	 8.4082888E+01	 1.3108974E-01	 2.3269382E-03	 6.3177728E-03	 1.1214506E-04	 5.3000000E+01
 3.2124651E-02	 4.8304705E-03	 8.3506212E+01	 1.3425909E+00	 2.3333446E-05	 5.4444968E-10	 1.2920063E-07	 2.0772537E-09	 3.0146959E-12	 4.8469487E-14	 4.8304705E-03	 4.8304705E-02	 1.3007398E+03	 1.3007398E+02	 7.6879326E-04	 7.6879326E-03	 4.1515784E+03	 6.6747985E+01	 1.1489218E-01	 1.8472062E-03	 5.5371433E-03	 8.9024732E-05	 5.9000000E+01
 3.3319070E-02	 5.0100710E-03	 7.3529047E+01	 1.2411219E+00	 2.5100812E-05	 6.3005076E-10	 1.2238091E-07	 2.0657093E-09	 3.0718603E-12	 5.1850980E-14	 5.0100710E-03	 5.0100710E-02	 1.2541110E+03	 1.2541110E+02	 7.9737757E-04	 7.9737757E-03	 3.6555556E+03	 6.1703375E+01	 1.0116508E-01	 1.7076000E-03	 4.8755759E-03	 8.2296513E-05	 5.6000000E+01
 3.4513488E-02	 5.1896716E-03	 6.4575277E+01	 9.9317816E-01	 2.6932691E-05	 7.2536983E-10	 1.1532222E-07	 1.7736743E-09	 3.1059378E-12	 4.7769823E-14	 5.1896716E-03	 5.1896716E-02	 1.2107096E+03	 1.2107096E+02	 8.2596188E-04	 8.2596188E-03	 3.2104118E+03	 4.9376650E+01	 8.8846018E-02	 1.3664661E-03	 4.2818679E-03	 6.5855817E-05	 6.1000000E+01
 3.5707907E-02	 5.3692721E-03	 5.6883668E+01	 8.1901884E-01	 2.8829082E-05	 8.3111599E-10	 1.0873901E-07	 1.5656392E-09	 3.1348460E-12	 4.5135942E-14	 5.3692721E-03	 5.3692721E-02	 1.1702118E+03	 1.1702118E+02	 8.5454619E-04	 8.5454619E-03	 2.8280172E+03	 4.0718179E+01	 7.8263502E-02	 1.1268486E-03	 3.7718514E-03	 5.4307633E-05	 6.5000000E+01
 3.6902326E-02	 5.5488726E-03	 5.0818577E+01	 7.5484743E-01	 3.0789987E-05	 9.4802328E-10	 1.0375260E-07	 1.5411172E-09	 3.1945412E-12	 4.7450978E-14	 5.5488726E-03	 5.5488726E-02	 1.1323355E+03	 1.1323355E+02	 8.8313050E-04	 8.8313050E-03	 2.5264864E+03	 3.7527846E+01	 6.9918836E-02	 1.0385583E-03	 3.3696864E-03	 5.0052544E-05	 6.4000000E+01
 3.8096744E-02	 5.7284731E-03	 4.5264478E+01	 6.3374279E-01	 3.2815404E-05	 1.0768507E-09	 9.8492294E-08	 1.3789794E-09	 3.2320644E-12	 4.5251764E-14	 5.7284731E-03	 5.7284731E-02	 1.0968342E+03	 1.0968342E+02	 9.1171481E-04	 9.1171481E-03	 2.2503599E+03	 3.1507032E+01	 6.2277219E-02	 8.7193623E-04	 3.0014043E-03	 4.2022319E-05	 6.7000000E+01
 3.9291163E-02	 5.9080736E-03	 4.0476865E+01	 5.5807571E-01	 3.4905333E-05	 1.2183823E-09	 9.3684046E-08	 1.2916709E-09	 3.2700729E-12	 4.5086205E-14	 5.9080736E-03	 5.9080736E-02	 1.0634914E+03	 1.0634914E+02	 9.4029911E-04	 9.4029911E-03	 2.0123398E+03	 2.7745182E+01	 5.5690172E-02	 7.6782953E-04	 2.6839465E-03	 3.7004974E-05	 6.8000000E+01
 4.0485581E-02	 6.0876741E-03	 3.6221706E+01	 4.4256807E-01	 3.7059776E-05	 1.3734270E-09	 8.9009973E-08	 1.0875515E-09	 3.2986896E-12	 4.0304416E-14	 6.0876741E-03	 6.0876741E-02	 1.0321159E+03	 1.0321159E+02	 9.6888342E-04	 9.6888342E-03	 1.8007912E+03	 2.2002627E+01	 4.9835703E-02	 6.0890812E-04	 2.4017947E-03	 2.9345874E-05	 7.6000000E+01
 4.1680000E-02	 6.2672746E-03	 3.2437076E+01	 4.2603018E-01	 3.9278731E-05	 1.5428187E-09	 8.4482376E-08	 1.1095958E-09	 3.3183605E-12	 4.3583513E-14	 6.2672746E-03	 6.2672746E-02	 1.0025387E+03	 1.0025387E+02	 9.9746773E-04	 9.9746773E-03	 1.6126353E+03	 2.1180432E+01	 4.4628612E-02	 5.8615443E-04	 2.1508428E-03	 2.8249277E-05	 7.1000000E+01
 4.2874419E-02	 6.4468751E-03	 2.9133842E+01	 3.7316574E-01	 4.1562199E-05	 1.7274163E-09	 8.0290332E-08	 1.0284123E-09	 3.3370427E-12	 4.2743075E-14	 6.4468751E-03	 6.4468751E-02	 9.7460944E+02	 9.7460944E+01	 1.0260520E-03	 1.0260520E-02	 1.4484124E+03	 1.8552234E+01	 4.0083852E-02	 5.1342079E-04	 1.9318115E-03	 2.4743934E-05	 7.3000000E+01
 4.4068837E-02	 6.6264756E-03	 2.6085255E+01	 3.0571841E-01	 4.3910179E-05	 1.9281038E-09	 7.5949913E-08	 8.9013070E-10	 3.3349743E-12	 3.9085798E-14	 6.6264756E-03	 6.6264756E-02	 9.4819414E+02	 9.4819414E+01	 1.0546363E-03	 1.0546363E-02	 1.2968494E+03	 1.5199036E+01	 3.5889448E-02	 4.2062326E-04	 1.7296653E-03	 2.0271626E-05	 7.9000000E+01
 4.5263256E-02	 6.8060761E-03	 2.3802239E+01	 2.8686807E-01	 4.6322672E-05	 2.1457899E-09	 7.3110272E-08	 8.8113570E-10	 3.3866631E-12	 4.0816560E-14	 6.8060761E-03	 6.8060761E-02	 9.2317294E+02	 9.2317294E+01	 1.0832207E-03	 1.0832207E-02	 1.1833474E+03	 1.4261877E+01	 3.2748356E-02	 3.9468798E-04	 1.5782827E-03	 1.9021694E-05	 7.8000000E+01
 4.6457674E-02	 6.9856766E-03	 2.1786446E+01	 2.3364208E-01	 4.8799678E-05	 2.3814085E-09	 7.0496948E-08	 7.5602297E-10	 3.4402283E-12	 3.6893677E-14	 6.9856766E-03	 6.9856766E-02	 8.9943833E+02	 8.9943833E+01	 1.1118050E-03	 1.1118050E-02	 1.0831306E+03	 1.1615703E+01	 2.9974923E-02	 3.2145690E-04	 1.4446191E-03	 1.5492376E-05	 8.5000000E+01
 4.7652093E-02	 7.1652771E-03	 1.9647998E+01	 2.1371490E-01	 5.1341196E-05	 2.6359184E-09	 6.6888471E-08	 7.2755824E-10	 3.4341341E-12	 3.7353710E-14	 7.1652771E-03	 7.1652771E-02	 8.7689355E+02	 8.7689355E+01	 1.1403893E-03	 1.1403893E-02	 9.7681601E+02	 1.0625008E+01	 2.7032736E-02	 2.9404005E-04	 1.3028226E-03	 1.4171042E-05	 8.1000000E+01
 4.8846512E-02	 7.3448776E-03	 1.7854764E+01	 1.8808286E-01	 5.3947227E-05	 2.9103033E-09	 6.3869015E-08	 6.7279897E-10	 3.4455563E-12	 3.6295639E-14	 7.3448776E-03	 7.3448776E-02	 8.5545133E+02	 8.5545133E+01	 1.1689736E-03	 1.1689736E-02	 8.8766393E+02	 9.3506903E+00	 2.4565511E-02	 2.5877416E-04	 1.1839165E-03	 1.2471428E-05	 8.6000000E+01
 5.0040930E-02	 7.5244781E-03	 1.6302000E+01	 1.6503143E-01	 5.6617771E-05	 3.2055720E-09	 6.1201297E-08	 6.1956433E-10	 3.4650810E-12	 3.5078351E-14	 7.5244781E-03	 7.5244781E-02	 8.3503270E+02	 8.3503270E+01	 1.1975579E-03	 1.1975579E-02	 8.1046700E+02	 8.2046700E+00	 2.2429137E-02	 2.2705881E-04	 1.0809556E-03	 1.0942930E-05	 8.8000000E+01
 5.1235349E-02	 7.7040786E-03	 1.4861798E+01	 1.5062941E-01	 5.9352827E-05	 3.5227581E-09	 5.8489747E-08	 5.9281362E-10	 3.4715318E-12	 3.5185164E-14	 7.7040786E-03	 7.7040786E-02	 8.1556610E+02	 8.1556610E+01	 1.2261422E-03	 1.2261422E-02	 7.3886622E+02	 7.4886622E+00	 2.0447633E-02	 2.0724376E-04	 9.8545848E-04	 9.9879592E-06	 8.9000000E+01
 5.2429767E-02	 7.8836791E-03	 1.3522413E+01	 1.3723556E-01	 6.2152396E-05	 3.8629204E-09	 5.5728716E-08	 5.6557670E-10	 3.4636732E-12	 3.5151947E-14	 7.8836791E-03	 7.8836791E-02	 7.9698644E+02	 7.9698644E+01	 1.2547265E-03	 1.2547265E-02	 6.7227760E+02	 6.8227760E+00	 1.8604837E-02	 1.8881580E-04	 8.9664630E-04	 9.0998374E-06	 9.4000000E+01
 5.3624186E-02	 8.0632796E-03	 1.2282222E+01	 1.2483365E-01	 6.5016478E-05	 4.2271424E-09	 5.2950170E-08	 5.3817324E-10	 3.4426336E-12	 3.4990129E-14	 8.0632796E-03	 8.0632796E-02	 7.7923446E+02	 7.7923446E+01	 1.2833108E-03	 1.2833108E-02	 6.1062053E+02	 6.2062053E+00	 1.6898519E-02	 1.7175262E-04	 8.1441155E-04	 8.2774899E-06	 9.2000000E+01
 5.4818605E-02	 8.2428801E-03	 1.1216219E+01	 1.1417362E-01	 6.7945072E-05	 4.6165329E-09	 5.0532574E-08	 5.1438788E-10	 3.4334394E-12	 3.4950121E-14	 8.2428801E-03	 8.2428801E-02	 7.6225606E+02	 7.6225606E+01	 1.3118951E-03	 1.3118951E-02	 5.5762333E+02	 5.6762333E+00	 1.5431856E-02	 1.5708599E-04	 7.4372684E-04	 7.5706428E-06	 9.8000000E+01
 5.6013023E-02	 8.4224806E-03	 1.0422972E+01	 1.0624115E-01	 7.0938179E-05	 5.0322253E-09	 4.9027370E-08	 4.9973503E-10	 3.4779123E-12	 3.5450293E-14	 8.4224806E-03	 8.4224806E-02	 7.4600176E+02	 7.4600176E+01	 1.3404794E-03	 1.3404794E-02	 5.1818643E+02	 5.2818643E+00	 1.4340466E-02	 1.4617209E-04	 6.9112811E-04	 7.0446555E-06	 9.7000000E+01
 5.7207442E-02	 8.6020811E-03	 9.6457327E+00	 9.8468760E-02	 7.3995799E-05	 5.4753783E-09	 4.7327032E-08	 4.8313946E-10	 3.5020015E-12	 3.5750291E-14	 8.6020811E-03	 8.6020811E-02	 7.3042619E+02	 7.3042619E+01	 1.3690637E-03	 1.3690637E-02	 4.7954535E+02	 4.8954535E+00	 1.3271100E-02	 1.3547843E-04	 6.3959079E-04	 6.5292823E-06	 1.0100000E+02
 5.8401860E-02	 8.7816816E-03	 8.9039590E+00	 9.1051023E-02	 7.7117931E-05	 5.9471753E-09	 4.5530823E-08	 4.6559379E-10	 3.5112429E-12	 3.5905630E-14	 8.7816816E-03	 8.7816816E-02	 7.1548772E+02	 7.1548772E+01	 1.3976480E-03	 1.3976480E-02	 4.4266747E+02	 4.5266747E+00	 1.2250529E-02	 1.2527272E-04	 5.9040514E-04	 6.0374258E-06	 1.0200000E+02
 5.9596279E-02	 8.9612821E-03	 8.2472810E+00	 8.4484243E-02	 8.0304576E-05	 6.4488250E-09	 4.3915524E-08	 4.4986581E-10	 3.5266175E-12	 3.6126284E-14	 8.9612821E-03	 8.9612821E-02	 7.0114803E+02	 7.0114803E+01	 1.4262323E-03	 1.4262323E-02	 4.1002020E+02	 4.2002020E+00	 1.1347037E-02	 1.1623781E-04	 5.4686203E-04	 5.6019947E-06	 1.0300000E+02
 6.0790698E-02	 9.1408826E-03	 7.5758026E+00	 7.7769459E-02	 8.3555734E-05	 6.9815607E-09	 4.1973181E-08	 4.3087601E-10	 3.5071000E-12	 3.6002161E-14	 9.1408826E-03	 9.1408826E-02	 6.8737184E+02	 6.8737184E+01	 1.4548166E-03	 1.4548166E-02	 3.7663711E+02	 3.8663711E+00	 1.0423182E-02	 1.0699926E-04	 5.0233753E-04	 5.1567497E-06	 1.1000000E+02
