# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-1-try2/plot_files/an-3-17-1-try2_hs104_211_0242.txt
# SPEC date/time stamp	Wed Mar 02 23:36:31 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646285791.627
# Rayonix Save date/time stamp	03/02 23:36:31.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722869 148606 0 -0.9271 -38.3311 0 0 -0.36 0 109.054 187.074 45.0318 65.587 74.701 121.884 626.859 1527.62 69.6152 69.1448 68.7769 23.9764 1417.59 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/an-3-17-1-try2/an-3-17-1-try2_hs104_211_0242.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36143.45000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	743030.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	32.45400
# Y-coordinate location of direct beam (mm)	137.08000
# X-coordinate location of direct beam (pix)	183.15
# Y-coordinate location of direct beam (pix)	773.59
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20210921.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1508.110
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.300
# Number of integrated 2-theta bins	1075
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17730
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597209E-02	 2.4956639E-03	 7.8359248E+02	 2.9148267E+01	 6.2283381E-06	 3.8792196E-11	 3.2361558E-07	 1.2037932E-08	 2.0155873E-12	 7.4976313E-14	 2.4956639E-03	 2.4956639E-02	 2.5176409E+03	 2.5176409E+02	 3.9719724E-04	 3.9719724E-03	 3.8591661E+04	 1.4355421E+03	 1.0678937E+00	 3.9723774E-02	 5.1958576E-02	 1.9327679E-03	 2.6000000E+01
 1.7791628E-02	 2.6752644E-03	 6.2890045E+02	 1.8362863E+01	 7.1570395E-06	 5.1223215E-11	 2.9845736E-07	 8.7144661E-09	 2.1360711E-12	 6.2369778E-14	 2.6752644E-03	 2.6752644E-02	 2.3486222E+03	 2.3486222E+02	 4.2578155E-04	 4.2578155E-03	 3.0973131E+04	 9.0436469E+02	 8.5707667E-01	 2.5025235E-02	 4.1701232E-02	 1.2176077E-03	 3.2000000E+01
 1.8986047E-02	 2.8548649E-03	 5.0578860E+02	 1.4562054E+01	 8.1502536E-06	 6.6426634E-11	 2.7334248E-07	 7.8697465E-09	 2.2278106E-12	 6.4140430E-14	 2.8548649E-03	 2.8548649E-02	 2.2008696E+03	 2.2008696E+02	 4.5436586E-04	 4.5436586E-03	 2.4909915E+04	 7.1717617E+02	 6.8929766E-01	 1.9845426E-02	 3.3537911E-02	 9.6558303E-04	 3.3000000E+01
 2.0180465E-02	 3.0344654E-03	 4.1565726E+02	 1.0887030E+01	 9.2079803E-06	 8.4786902E-11	 2.5378546E-07	 6.6472315E-09	 2.3368515E-12	 6.1207577E-14	 3.0344654E-03	 3.0344654E-02	 2.0706070E+03	 2.0706070E+02	 4.8295017E-04	 4.8295017E-03	 2.0470978E+04	 5.3618251E+02	 5.6646508E-01	 1.4837038E-02	 2.7561468E-02	 7.2189896E-04	 3.6000000E+01
 2.1374884E-02	 3.2140659E-03	 3.4329183E+02	 8.5125863E+00	 1.0330220E-05	 1.0671344E-10	 2.3514731E-07	 5.8309333E-09	 2.4291234E-12	 6.0234822E-14	 3.2140659E-03	 3.2140659E-02	 1.9549024E+03	 1.9549024E+02	 5.1153448E-04	 5.1153448E-03	 1.6907005E+04	 4.1924196E+02	 4.6784420E-01	 1.1601104E-02	 2.2763050E-02	 5.6445394E-04	 3.8000000E+01
 2.2569302E-02	 3.3936664E-03	 2.8804656E+02	 7.4901486E+00	 1.1516972E-05	 1.3264064E-10	 2.1997229E-07	 5.7199959E-09	 2.5334147E-12	 6.5877032E-14	 3.3936664E-03	 3.3936664E-02	 1.8514446E+03	 1.8514446E+02	 5.4011879E-04	 5.4011879E-03	 1.4186194E+04	 3.6888725E+02	 3.9255495E-01	 1.0207707E-02	 1.9099837E-02	 4.9665797E-04	 3.7000000E+01
 2.3763721E-02	 3.5732670E-03	 2.4354862E+02	 5.1799510E+00	 1.2768237E-05	 1.6302787E-10	 2.0619759E-07	 4.3855448E-09	 2.6327797E-12	 5.5995674E-14	 3.5732670E-03	 3.5732670E-02	 1.7583868E+03	 1.7583868E+02	 5.6870310E-04	 5.6870310E-03	 1.1994686E+04	 2.5511081E+02	 3.3191238E-01	 7.0593290E-03	 1.6149261E-02	 3.4347302E-04	 4.4000000E+01
 2.4958140E-02	 3.7528675E-03	 2.0552942E+02	 4.4149472E+00	 1.4084014E-05	 1.9835946E-10	 1.9194086E-07	 4.1230533E-09	 2.7032978E-12	 5.8069141E-14	 3.7528675E-03	 3.7528675E-02	 1.6742359E+03	 1.6742359E+02	 5.9728741E-04	 5.9728741E-03	 1.0122253E+04	 2.1743463E+02	 2.8009914E-01	 6.0167683E-03	 1.3628278E-02	 2.9274703E-04	 4.4000000E+01
 2.6152558E-02	 3.9324680E-03	 1.7545652E+02	 3.5806814E+00	 1.5464304E-05	 2.3914471E-10	 1.7991480E-07	 3.6716650E-09	 2.7822572E-12	 5.6779746E-14	 3.9324680E-03	 3.9324680E-02	 1.5977715E+03	 1.5977715E+02	 6.2587172E-04	 6.2587172E-03	 8.6411735E+03	 1.7634733E+02	 2.3911526E-01	 4.8798161E-03	 1.1634199E-02	 2.3742840E-04	 4.7000000E+01
 2.7346977E-02	 4.1120685E-03	 1.5088998E+02	 3.0938503E+00	 1.6909107E-05	 2.8591791E-10	 1.6917962E-07	 3.4688615E-09	 2.8606764E-12	 5.8655351E-14	 4.1120685E-03	 4.1120685E-02	 1.5279865E+03	 1.5279865E+02	 6.5445603E-04	 6.5445603E-03	 7.4312797E+03	 1.5237107E+02	 2.0563554E-01	 4.2163540E-03	 1.0005237E-02	 2.0514752E-04	 4.7000000E+01
 2.8541395E-02	 4.2916690E-03	 1.3010707E+02	 2.4444299E+00	 1.8418423E-05	 3.3923830E-10	 1.5889869E-07	 2.9853620E-09	 2.9266632E-12	 5.4985660E-14	 4.2916690E-03	 4.2916690E-02	 1.4640424E+03	 1.4640424E+02	 6.8304034E-04	 6.8304034E-03	 6.4077284E+03	 1.2038733E+02	 1.7731222E-01	 3.3313124E-03	 8.6271603E-03	 1.6208565E-04	 5.1000000E+01
 2.9735814E-02	 4.4712695E-03	 1.1271469E+02	 2.0879448E+00	 1.9992251E-05	 3.9969010E-10	 1.4942016E-07	 2.7678827E-09	 2.9872453E-12	 5.5336206E-14	 4.4712695E-03	 4.4712695E-02	 1.4052352E+03	 1.4052352E+02	 7.1162464E-04	 7.1162464E-03	 5.5511596E+03	 1.0283056E+02	 1.5360957E-01	 2.8454881E-03	 7.4739035E-03	 1.3844778E-04	 5.1000000E+01
 3.0930233E-02	 4.6508700E-03	 9.9172466E+01	 1.7666032E+00	 2.1630592E-05	 4.6788251E-10	 1.4224156E-07	 2.5338120E-09	 3.0767691E-12	 5.4807854E-14	 4.6508700E-03	 4.6508700E-02	 1.3509699E+03	 1.3509699E+02	 7.4020895E-04	 7.4020895E-03	 4.8842099E+03	 8.7004600E+01	 1.3515399E-01	 2.4075581E-03	 6.5759438E-03	 1.1714021E-04	 5.3000000E+01
 3.2124651E-02	 4.8304705E-03	 8.6831244E+01	 1.3673562E+00	 2.3333446E-05	 5.4444968E-10	 1.3434512E-07	 2.1155706E-09	 3.1347344E-12	 4.9363551E-14	 4.8304705E-03	 4.8304705E-02	 1.3007398E+03	 1.3007398E+02	 7.6879326E-04	 7.6879326E-03	 4.2764090E+03	 6.7341824E+01	 1.1833516E-01	 1.8634573E-03	 5.7576201E-03	 9.0666875E-05	 5.9000000E+01
 3.3319070E-02	 5.0100710E-03	 7.5898324E+01	 1.2871269E+00	 2.5100812E-05	 6.3005076E-10	 1.2632431E-07	 2.1422794E-09	 3.1708427E-12	 5.3772951E-14	 5.0100710E-03	 5.0100710E-02	 1.2541110E+03	 1.2541110E+02	 7.9737757E-04	 7.9737757E-03	 3.7379664E+03	 6.3390556E+01	 1.0343558E-01	 1.7541193E-03	 5.0326782E-03	 8.5347015E-05	 5.6000000E+01
 3.4513488E-02	 5.1896716E-03	 6.6956320E+01	 1.0390191E+00	 2.6932691E-05	 7.2536983E-10	 1.1957442E-07	 1.8555398E-09	 3.2204610E-12	 4.9974680E-14	 5.1896716E-03	 5.1896716E-02	 1.2107096E+03	 1.2107096E+02	 8.2596188E-04	 8.2596188E-03	 3.2975758E+03	 5.1171336E+01	 9.1249259E-02	 1.4159937E-03	 4.4397504E-03	 6.8895448E-05	 6.1000000E+01
 3.5707907E-02	 5.3692721E-03	 5.8903382E+01	 8.5530445E-01	 2.8829082E-05	 8.3111599E-10	 1.1259991E-07	 1.6350029E-09	 3.2461520E-12	 4.7135634E-14	 5.3692721E-03	 5.3692721E-02	 1.1702118E+03	 1.1702118E+02	 8.5454619E-04	 8.5454619E-03	 2.9009714E+03	 4.2123451E+01	 8.0274573E-02	 1.1656241E-03	 3.9057749E-03	 5.6713665E-05	 6.5000000E+01
 3.6902326E-02	 5.5488726E-03	 5.1880162E+01	 7.6047899E-01	 3.0789987E-05	 9.4802328E-10	 1.0591996E-07	 1.5526147E-09	 3.2612741E-12	 4.7804987E-14	 5.5488726E-03	 5.5488726E-02	 1.1323355E+03	 1.1323355E+02	 8.8313050E-04	 8.8313050E-03	 2.5550802E+03	 3.7453329E+01	 7.0703204E-02	 1.0363942E-03	 3.4400781E-03	 5.0425963E-05	 6.4000000E+01
 3.8096744E-02	 5.7284731E-03	 4.6286288E+01	 6.5057521E-01	 3.2815404E-05	 1.0768507E-09	 1.0071568E-07	 1.4156055E-09	 3.3050257E-12	 4.6453666E-14	 5.7284731E-03	 5.7284731E-02	 1.0968342E+03	 1.0968342E+02	 9.1171481E-04	 9.1171481E-03	 2.2795838E+03	 3.2040606E+01	 6.3079774E-02	 8.8661543E-04	 3.0691586E-03	 4.3138446E-05	 6.7000000E+01
 3.9291163E-02	 5.9080736E-03	 4.1131702E+01	 5.6901020E-01	 3.4905333E-05	 1.2183823E-09	 9.5199672E-08	 1.3169789E-09	 3.3229763E-12	 4.5969588E-14	 5.9080736E-03	 5.9080736E-02	 1.0634914E+03	 1.0634914E+02	 9.4029911E-04	 9.4029911E-03	 2.0257222E+03	 2.8023557E+01	 5.6055013E-02	 7.7545719E-04	 2.7273675E-03	 3.7730020E-05	 6.8000000E+01
 4.0485581E-02	 6.0876741E-03	 3.6614771E+01	 4.5174752E-01	 3.7059776E-05	 1.3734270E-09	 8.9975876E-08	 1.1101088E-09	 3.3344858E-12	 4.1140383E-14	 6.0876741E-03	 6.0876741E-02	 1.0321159E+03	 1.0321159E+02	 9.6888342E-04	 9.6888342E-03	 1.8032649E+03	 2.2248410E+01	 4.9899258E-02	 6.1564953E-04	 2.4278581E-03	 2.9954547E-05	 7.6000000E+01
 4.1680000E-02	 6.2672746E-03	 3.2846759E+01	 4.3078746E-01	 3.9278731E-05	 1.5428187E-09	 8.5549397E-08	 1.1219861E-09	 3.3602717E-12	 4.4070191E-14	 6.2672746E-03	 6.2672746E-02	 1.0025387E+03	 1.0025387E+02	 9.9746773E-04	 9.9746773E-03	 1.6176916E+03	 2.1216135E+01	 4.4764146E-02	 5.8708479E-04	 2.1780082E-03	 2.8564724E-05	 7.1000000E+01
 4.2874419E-02	 6.4468751E-03	 2.9236864E+01	 3.6939965E-01	 4.1562199E-05	 1.7274163E-09	 8.0574251E-08	 1.0180333E-09	 3.3488430E-12	 4.2311701E-14	 6.4468751E-03	 6.4468751E-02	 9.7460944E+02	 9.7460944E+01	 1.0260520E-03	 1.0260520E-02	 1.4399055E+03	 1.8192806E+01	 3.9844516E-02	 5.0342440E-04	 1.9386427E-03	 2.4494212E-05	 7.3000000E+01
 4.4068837E-02	 6.6264756E-03	 2.6222403E+01	 3.0472830E-01	 4.3910179E-05	 1.9281038E-09	 7.6349233E-08	 8.8724790E-10	 3.3525085E-12	 3.8959214E-14	 6.6264756E-03	 6.6264756E-02	 9.4819414E+02	 9.4819414E+01	 1.0546363E-03	 1.0546363E-02	 1.2914444E+03	 1.5007764E+01	 3.5736356E-02	 4.1528913E-04	 1.7387593E-03	 2.0205973E-05	 7.9000000E+01
