<X>, <Y>, <dY>
2.120677610000000e-04, 4.140320310000000e+04, 1.638844150000000e+02
2.271095760000000e-04, 4.323392970000000e+04, 1.016664960000000e+02
2.421513670000000e-04, 4.246286330000000e+04, 8.168639370000000e+01
2.571931570000000e-04, 4.020342970000000e+04, 6.983312230000000e+01
2.722349720000000e-04, 3.798485550000000e+04, 6.170335390000000e+01
2.872767630000000e-04, 3.594080470000000e+04, 5.565666200000000e+01
3.023185530000000e-04, 3.377392970000000e+04, 5.067731090000000e+01
3.173603680000000e-04, 3.167185550000000e+04, 4.645433810000000e+01
3.324021590000000e-04, 2.987571480000000e+04, 4.283421330000000e+01
3.474439490000000e-04, 2.798688670000000e+04, 3.977242660000000e+01
3.624857640000000e-04, 2.623697850000000e+04, 3.704340740000000e+01
3.775275550000001e-04, 2.459035160000000e+04, 3.451832960000000e+01
3.925693690000000e-04, 2.307066210000000e+04, 3.234788510000000e+01
4.076111600000000e-04, 2.158145510000000e+04, 3.022044940000000e+01
4.226529510000000e-04, 2.011506250000000e+04, 2.837027170000000e+01
4.376947410000000e-04, 1.861446090000000e+04, 2.657028200000000e+01
4.527365790000000e-04, 1.738454690000000e+04, 2.504798890000000e+01
4.677783700000001e-04, 1.609736820000000e+04, 2.354302980000000e+01
4.828201610000000e-04, 1.498939750000000e+04, 2.216029360000000e+01
4.978619520000000e-04, 1.395561520000000e+04, 2.092766760000000e+01
5.129037420000001e-04, 1.289884570000000e+04, 1.968527220000000e+01
5.279455330000001e-04, 1.195615430000000e+04, 1.855352020000000e+01
5.429873710000000e-04, 1.101822460000000e+04, 1.746853640000000e+01
5.580291620000000e-04, 1.016433890000000e+04, 1.645700840000000e+01
5.730709530000001e-04, 9.356051760000000e+03, 1.553180410000000e+01
5.881127440000001e-04, 8.623627930000001e+03, 1.466169360000000e+01
6.031545340000000e-04, 7.935736330000000e+03, 1.382261180000000e+01
6.181963720000000e-04, 7.292541020000000e+03, 1.295525070000000e+01
6.332381630000001e-04, 6.709612790000000e+03, 1.191010090000000e+01
6.482799540000000e-04, 6.185884770000000e+03, 1.108690170000000e+01
6.633217450000001e-04, 5.690335940000000e+03, 1.044860080000000e+01
6.783635360000000e-04, 5.170831050000000e+03, 9.837027550000000e+00
6.934053260000000e-04, 4.742443360000000e+03, 9.318504330000000e+00
7.084471640000001e-04, 4.363104980000000e+03, 8.831250190000000e+00
7.234889550000001e-04, 3.981289310000000e+03, 8.343436240000001e+00
7.385307460000000e-04, 3.640468750000000e+03, 7.890717510000000e+00
7.535725370000001e-04, 3.304097900000000e+03, 7.436983590000000e+00
7.686143280000000e-04, 3.003330570000000e+03, 7.020807740000000e+00
7.836561650000001e-04, 2.741458250000000e+03, 6.640991690000000e+00
7.986979560000000e-04, 2.499201420000000e+03, 6.291922090000000e+00
8.137397470000000e-04, 2.267919680000000e+03, 5.937407020000000e+00
8.287815380000001e-04, 2.070133300000000e+03, 5.627185340000000e+00
8.438233290000000e-04, 1.858267460000000e+03, 5.289869310000000e+00
8.588651200000001e-04, 1.682881960000000e+03, 4.996318820000000e+00
8.739069100000001e-04, 1.521311890000000e+03, 4.717634200000000e+00
8.889487010000001e-04, 1.382740480000000e+03, 4.466843130000000e+00
9.039905850000001e-04, 1.241552250000000e+03, 4.205455780000000e+00
9.190323760000001e-04, 1.121569340000000e+03, 3.977259160000000e+00
9.340741670000000e-04, 1.012223080000000e+03, 3.752027030000000e+00
9.491159580000000e-04, 9.156327510000000e+02, 3.550936940000000e+00
