<X>, <Y>, <dY>
1.092504590000000e-04, -4.342292500000000e+05, 2.318779540000000e+03
1.243581760000000e-04, -1.332787500000000e+04, 1.082260620000000e+03
1.394658820000000e-04, 8.082168750000000e+04, 6.686477660000000e+02
1.545735980000000e-04, 8.088146880000000e+04, 3.909590450000000e+02
1.696813040000000e-04, 5.025757810000000e+04, 2.544116970000000e+02
1.847890210000000e-04, 4.055677340000000e+04, 1.858538510000000e+02
1.998967260000000e-04, 3.598512500000000e+04, 1.467585300000000e+02
2.150044310000000e-04, 3.133905860000000e+04, 1.201476140000000e+02
2.301121600000000e-04, 2.704913670000000e+04, 1.006297150000000e+02
2.452198650000000e-04, 2.487467580000000e+04, 8.739225770000000e+01
2.603275700000000e-04, 2.197554300000000e+04, 7.600583650000000e+01
2.754352750000000e-04, 1.964979100000000e+04, 6.715406800000000e+01
2.905429810000000e-04, 1.713026560000000e+04, 5.774425510000000e+01
3.056507090000000e-04, 1.485538090000000e+04, 4.976281740000000e+01
3.207584140000001e-04, 1.348974610000000e+04, 4.386183550000000e+01
3.358661200000000e-04, 1.245876560000000e+04, 3.998624800000000e+01
3.509738250000000e-04, 1.137580860000000e+04, 3.697342680000000e+01
3.660815540000000e-04, 1.026561820000000e+04, 3.402539440000000e+01
3.811892590000000e-04, 9.272845700000000e+03, 3.140677450000000e+01
3.962969870000000e-04, 8.517087890000001e+03, 2.929270740000000e+01
4.114046690000001e-04, 7.815206540000000e+03, 2.738524630000000e+01
4.265123980000001e-04, 6.956476070000000e+03, 2.527357670000000e+01
4.416200800000000e-04, 6.423996580000000e+03, 2.380072210000000e+01
4.567278080000000e-04, 5.965842770000000e+03, 2.246284480000000e+01
4.718355370000000e-04, 5.472093750000000e+03, 2.108114050000000e+01
4.869432190000000e-04, 4.974411130000000e+03, 1.977338410000000e+01
5.020509470000000e-04, 4.573039550000000e+03, 1.864297100000000e+01
5.171586760000000e-04, 4.313995610000000e+03, 1.776269150000000e+01
5.322663580000001e-04, 4.036501460000000e+03, 1.684948540000000e+01
5.473740860000001e-04, 3.848171140000000e+03, 1.614389230000000e+01
5.624817680000000e-04, 3.581723630000000e+03, 1.528078460000000e+01
5.775894970000000e-04, 3.325803220000000e+03, 1.453398230000000e+01
5.926972260000001e-04, 3.152129880000000e+03, 1.393909070000000e+01
6.078049070000000e-04, 2.976727050000000e+03, 1.332146070000000e+01
6.229126360000000e-04, 2.760623540000000e+03, 1.263940620000000e+01
6.380203180000000e-04, 2.614997800000000e+03, 1.213802530000000e+01
6.531280470000000e-04, 2.439026610000000e+03, 1.156072710000000e+01
6.682357750000000e-04, 2.287046880000000e+03, 1.105254940000000e+01
6.833434570000000e-04, 2.154244630000000e+03, 1.060864540000000e+01
