<X>, <Y>, <dY>
1.092504590000000e-04, -6.644900000000000e+04, 2.519041990000000e+03
1.243581760000000e-04, 4.379850000000000e+04, 1.107524900000000e+03
1.394658820000000e-04, 5.493537500000000e+04, 6.612892460000000e+02
1.545735980000000e-04, 6.264153120000000e+04, 3.839895320000000e+02
1.696813040000000e-04, 4.717556250000000e+04, 2.540234220000000e+02
1.847890210000000e-04, 3.759938280000000e+04, 1.846749880000000e+02
1.998967260000000e-04, 3.285072660000000e+04, 1.446108700000000e+02
2.150044310000000e-04, 2.938328520000000e+04, 1.187873920000000e+02
2.301121600000000e-04, 2.669788280000000e+04, 1.008727490000000e+02
2.452198650000000e-04, 2.387569920000000e+04, 8.665383150000000e+01
2.603275700000000e-04, 2.100858590000000e+04, 7.524227910000000e+01
2.754352750000000e-04, 1.867754100000000e+04, 6.618931580000000e+01
2.905429810000000e-04, 1.657769530000000e+04, 5.711537550000000e+01
3.056507090000000e-04, 1.497226760000000e+04, 4.989034650000000e+01
3.207584140000001e-04, 1.348840040000000e+04, 4.384897610000000e+01
3.358661200000000e-04, 1.205883590000000e+04, 3.950471880000000e+01
3.509738250000000e-04, 1.078171480000000e+04, 3.624103550000000e+01
3.660815540000000e-04, 9.794183590000001e+03, 3.342264180000000e+01
3.811892590000000e-04, 9.105787109999999e+03, 3.121356010000000e+01
3.962969870000000e-04, 8.263103520000001e+03, 2.894622230000000e+01
4.114046690000001e-04, 7.459695800000000e+03, 2.684442140000000e+01
4.265123980000001e-04, 6.802106930000000e+03, 2.507096290000000e+01
4.416200800000000e-04, 6.234173340000000e+03, 2.350634190000000e+01
4.567278080000000e-04, 5.698125490000000e+03, 2.200673290000000e+01
4.718355370000000e-04, 5.283596680000000e+03, 2.075505640000000e+01
4.869432190000000e-04, 4.996122070000000e+03, 1.979463580000000e+01
5.020509470000000e-04, 4.588967290000000e+03, 1.867109300000000e+01
5.171586760000000e-04, 4.194163090000000e+03, 1.754120450000000e+01
5.322663580000001e-04, 3.914849610000000e+03, 1.661576840000000e+01
5.473740860000001e-04, 3.685139400000000e+03, 1.582705500000000e+01
5.624817680000000e-04, 3.462406250000000e+03, 1.506839370000000e+01
5.775894970000000e-04, 3.217855710000000e+03, 1.431419470000000e+01
5.926972260000001e-04, 3.056788090000000e+03, 1.373926640000000e+01
6.078049070000000e-04, 2.875016850000000e+03, 1.309671120000000e+01
6.229126360000000e-04, 2.702259770000000e+03, 1.251811890000000e+01
6.380203180000000e-04, 2.527623290000000e+03, 1.192523960000000e+01
6.531280470000000e-04, 2.403159910000000e+03, 1.148822500000000e+01
6.682357750000000e-04, 2.255854740000000e+03, 1.098651030000000e+01
6.833434570000000e-04, 2.127285640000000e+03, 1.053881840000000e+01
6.984511860000000e-04, 2.000247680000000e+03, 1.008565810000000e+01
7.135589140000000e-04, 1.876171630000000e+03, 9.655338290000000e+00
7.286665960000000e-04, 1.750416750000000e+03, 9.233104709999999e+00
7.437743250000000e-04, 1.642510010000000e+03, 8.842963220000000e+00
7.588820070000001e-04, 1.575457760000000e+03, 8.568778990000000e+00
7.739897350000001e-04, 1.493826900000000e+03, 8.246888159999999e+00
7.890974170000001e-04, 1.411395260000000e+03, 7.939138890000000e+00
8.042051460000000e-04, 1.333018190000000e+03, 7.643856050000000e+00
8.193128740000000e-04, 1.260077760000000e+03, 7.349862100000000e+00
8.344206030000001e-04, 1.185832520000000e+03, 7.051973340000000e+00
8.495283310000001e-04, 1.132839840000000e+03, 6.859045030000000e+00
8.646359669999999e-04, 1.063367190000000e+03, 6.581791400000000e+00
8.797436949999999e-04, 1.011000790000000e+03, 6.356310370000000e+00
8.948514240000000e-04, 9.624498900000000e+02, 6.146862510000000e+00
9.099591520000000e-04, 9.142797849999999e+02, 5.932890420000000e+00
9.250668809999999e-04, 8.680033570000001e+02, 5.743255140000000e+00
9.401745160000001e-04, 8.152156370000000e+02, 5.526369090000000e+00
9.552822450000000e-04, 7.725023800000000e+02, 5.337928770000000e+00
9.703899730000000e-04, 7.290399169999999e+02, 5.136481290000000e+00
9.854977020000001e-04, 7.001373900000000e+02, 5.005356310000000e+00
1.000605430000000e-03, 6.570632320000000e+02, 4.821949480000000e+00
1.015713070000000e-03, 6.274497070000000e+02, 4.674380300000000e+00
1.030820790000000e-03, 6.046771850000000e+02, 4.551178930000000e+00
1.045928520000000e-03, 5.780079960000000e+02, 4.415979390000000e+00
1.061036250000000e-03, 5.497916260000000e+02, 4.276122090000000e+00
1.076143980000000e-03, 5.147308350000000e+02, 4.107561590000000e+00
1.091251710000000e-03, 4.912902220000000e+02, 3.993388180000000e+00
1.106359340000000e-03, 4.723309630000000e+02, 3.898068190000000e+00
