<X>, <Y>
2.571931570000000e-04, -6.935294954641654e-01
2.722349720000000e-04, 4.261214504819175e-01
2.872767630000000e-04, 2.335414685424715e-01
3.023185530000000e-04, -1.652690419600866e-01
3.173603680000000e-04, 3.747488931983202e-01
3.324021590000000e-04, 5.894307375111659e-01
3.474439490000000e-04, 7.800881039865060e-01
3.624857640000000e-04, -8.576551500440244e-01
3.775275550000001e-04, -1.056255136644334e+00
3.925693690000000e-04, -2.380076458848644e-01
4.076111600000000e-04, 3.399808312279617e-02
4.226529510000000e-04, -8.045391795670921e-02
4.376947410000000e-04, 2.342902219268872e-01
4.527365790000000e-04, 6.605466010945009e-01
4.677783700000001e-04, 4.209861533203605e-01
4.828201610000000e-04, -3.109175258972885e-01
4.978619520000000e-04, 1.386704418325005e-01
5.129037420000001e-04, 1.277396926219126e-01
5.279455330000001e-04, -2.029284786518689e-01
5.429873710000000e-04, -3.620312868060623e-01
5.580291620000000e-04, -2.477519890775352e-01
5.730709530000001e-04, -2.712693756502315e-01
5.881127440000001e-04, -3.154454107633970e-01
6.031545340000000e-04, -4.882170115819516e-02
6.181963720000000e-04, -7.629188011365129e-03
6.332381630000001e-04, 1.373973535343332e-01
6.482799540000000e-04, 1.535702729795503e-01
6.633217450000001e-04, 3.920378311580550e-01
6.783635360000000e-04, 2.125141335699136e-01
6.934053260000000e-04, 8.827506136437774e-02
7.084471640000001e-04, 4.582168623877589e-01
7.234889550000001e-04, 1.838645659086210e-01
7.385307460000000e-04, 2.381561259609134e-01
7.535725370000001e-04, -2.917258115850745e-01
7.686143280000000e-04, -3.903073405842481e-01
7.836561650000001e-04, -2.059330940209936e-01
7.986979560000000e-04, 5.292431299099077e-02
8.137397470000000e-04, -1.552186933348484e-02
8.287815380000001e-04, -2.721349092514080e-01
8.438233290000000e-04, -1.353004759199519e-01
8.588651200000001e-04, -3.237325069211593e-02
8.739069100000001e-04, -1.533443664121605e-01
8.889487010000001e-04, -1.933646366443088e-03
9.039905850000001e-04, -9.399951071622906e-02
