# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-1-prerxnmix-try2/plot_files/an-3-17-1-prerxnmix-try2_hs104_210_0001.txt
# SPEC date/time stamp	Wed Mar 02 23:14:14 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646284454.341
# Rayonix Save date/time stamp	03/02 23:14:13.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722757 149045 0 -0.9271 -38.3311 0 0 -0.36 0 109.249 187.255 44.6522 66.002 73.494 121.943 626.89 1527.66 72.3538 71.5713 71.2878 23.5756 1417.5 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/an-3-17-1-prerxnmix-try2/an-3-17-1-prerxnmix-try2_hs104_210_0001.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36137.85000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	745225.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	32.45400
# Y-coordinate location of direct beam (mm)	137.08000
# X-coordinate location of direct beam (pix)	183.15
# Y-coordinate location of direct beam (pix)	773.59
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20210921.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1508.110
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.300
# Number of integrated 2-theta bins	1075
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17730
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597209E-02	 2.4956639E-03	 8.1693560E+01	 2.9571547E+00	 6.2283381E-06	 3.8792196E-11	 3.3738594E-08	 1.2212743E-09	 2.1013537E-13	 7.6065093E-15	 2.4956639E-03	 2.4956639E-02	 2.5176409E+03	 2.5176409E+02	 3.9719724E-04	 3.9719724E-03	 4.0352700E+03	 1.4606926E+02	 1.1167976E-01	 4.0425993E-03	 5.4169497E-03	 1.9608349E-04	 2.6000000E+01
 1.7791628E-02	 2.6752644E-03	 6.5196122E+01	 1.8160815E+00	 7.1570395E-06	 5.1223215E-11	 3.0940132E-08	 8.6185801E-10	 2.2143975E-13	 6.1683518E-15	 2.6752644E-03	 2.6752644E-02	 2.3486222E+03	 2.3486222E+02	 4.2578155E-04	 4.2578155E-03	 3.2203757E+03	 8.9705713E+01	 8.9126819E-02	 2.4826870E-03	 4.3230349E-03	 1.2042102E-04	 3.2000000E+01
 1.8986047E-02	 2.8548649E-03	 5.1574767E+01	 1.4393241E+00	 8.1502536E-06	 6.6426634E-11	 2.7872465E-08	 7.7785153E-10	 2.2716766E-13	 6.3396872E-15	 2.8548649E-03	 2.8548649E-02	 2.2008696E+03	 2.2008696E+02	 4.5436586E-04	 4.5436586E-03	 2.5475461E+03	 7.1095708E+01	 7.0505650E-02	 1.9676382E-03	 3.4198279E-03	 9.5438936E-05	 3.3000000E+01
 2.0180465E-02	 3.0344654E-03	 4.2220711E+01	 1.0503194E+00	 9.2079803E-06	 8.4786902E-11	 2.5778456E-08	 6.4128744E-10	 2.3736752E-13	 5.9049622E-15	 3.0344654E-03	 3.0344654E-02	 2.0706070E+03	 2.0706070E+02	 4.8295017E-04	 4.8295017E-03	 2.0855006E+03	 5.1880738E+01	 5.7718121E-02	 1.4358465E-03	 2.7995777E-03	 6.9644745E-05	 3.6000000E+01
 2.1374884E-02	 3.2140659E-03	 3.4612895E+01	 7.8548074E-01	 1.0330220E-05	 1.0671344E-10	 2.3709067E-08	 5.3803693E-10	 2.4491987E-13	 5.5580397E-15	 3.2140659E-03	 3.2140659E-02	 1.9549024E+03	 1.9549024E+02	 5.1153448E-04	 5.1153448E-03	 1.7097110E+03	 3.8798981E+01	 4.7317802E-02	 1.0737970E-03	 2.2951174E-03	 5.2083783E-05	 3.8000000E+01
 2.2569302E-02	 3.3936664E-03	 2.8713268E+01	 6.8356867E-01	 1.1516972E-05	 1.3264064E-10	 2.1927439E-08	 5.2202035E-10	 2.5253770E-13	 6.0120937E-15	 3.3936664E-03	 3.3936664E-02	 1.8514446E+03	 1.8514446E+02	 5.4011879E-04	 5.4011879E-03	 1.4182977E+03	 3.3765013E+01	 3.9252676E-02	 9.3447738E-04	 1.9039240E-03	 4.5326181E-05	 3.7000000E+01
 2.3763721E-02	 3.5732670E-03	 2.3543424E+01	 4.3250836E-01	 1.2768237E-05	 1.6302787E-10	 1.9932764E-08	 3.6617814E-10	 2.5450625E-13	 4.6754492E-15	 3.5732670E-03	 3.5732670E-02	 1.7583868E+03	 1.7583868E+02	 5.6870310E-04	 5.6870310E-03	 1.1629322E+03	 2.1363839E+01	 3.2185204E-02	 5.9126362E-04	 1.5611211E-03	 2.8678834E-05	 4.4000000E+01
 2.4958140E-02	 3.7528675E-03	 1.9798120E+01	 3.6044617E-01	 1.4084014E-05	 1.9835946E-10	 1.8489169E-08	 3.3661530E-10	 2.6040172E-13	 4.7408947E-15	 3.7528675E-03	 3.7528675E-02	 1.6742359E+03	 1.6742359E+02	 5.9728741E-04	 5.9728741E-03	 9.7793217E+02	 1.7804312E+01	 2.7065160E-02	 4.9275049E-04	 1.3127769E-03	 2.3900523E-05	 4.4000000E+01
 2.6152558E-02	 3.9324680E-03	 1.6523706E+01	 2.7134998E-01	 1.5464304E-05	 2.3914471E-10	 1.6943566E-08	 2.7824487E-10	 2.6202047E-13	 4.3028634E-15	 3.9324680E-03	 3.9324680E-02	 1.5977715E+03	 1.5977715E+02	 6.2587172E-04	 6.2587172E-03	 8.1619182E+02	 1.3403387E+01	 2.2588849E-02	 3.7095091E-04	 1.0956566E-03	 1.7992718E-05	 4.7000000E+01
 2.7346977E-02	 4.1120685E-03	 1.3946145E+01	 2.1083511E-01	 1.6909107E-05	 2.8591791E-10	 1.5636582E-08	 2.3639081E-10	 2.6440064E-13	 3.9971575E-15	 4.1120685E-03	 4.1120685E-02	 1.5279865E+03	 1.5279865E+02	 6.5445603E-04	 6.5445603E-03	 6.8887265E+02	 1.0414243E+01	 1.9065176E-02	 2.8822362E-04	 9.2474320E-04	 1.3980088E-05	 4.7000000E+01
