# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	an-3-17-1-prerxnmix-try2/plot_files/an-3-17-1-prerxnmix-try2_hs104_210_0006.txt
# SPEC date/time stamp	Wed Mar 02 23:14:39 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1646284479.433
# Rayonix Save date/time stamp	03/02 23:14:38.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 722764 149924 0 -0.9271 -38.3311 0 0 -0.36 0 110.108 185.328 43.8528 65.013 73.737 121.942 626.887 1527.65 69.8009 69.2354 68.9887 23.6021 1417.5 13.1668 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/an-3-17-1-prerxnmix-try2/an-3-17-1-prerxnmix-try2_hs104_210_0006.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	36138.20000
# Incident detector dark (pAs)	5.34000
# Transmitted detector intensity (pAs)	749620.00000
# Transmitted detector dark (pAs)	291.00000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	32.45400
# Y-coordinate location of direct beam (mm)	137.08000
# X-coordinate location of direct beam (pix)	183.15
# Y-coordinate location of direct beam (pix)	773.59
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20210921.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1508.110
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.300
# Number of integrated 2-theta bins	1075
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17730
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597209E-02	 2.4956639E-03	 8.1226792E+01	 2.9273949E+00	 6.2283381E-06	 3.8792196E-11	 3.3545824E-08	 1.2089838E-09	 2.0893474E-13	 7.5299597E-15	 2.4956639E-03	 2.4956639E-02	 2.5176409E+03	 2.5176409E+02	 3.9719724E-04	 3.9719724E-03	 4.0358854E+03	 1.4545238E+02	 1.1169571E-01	 4.0254876E-03	 5.3859992E-03	 1.9411017E-04	 2.6000000E+01
 1.7791628E-02	 2.6752644E-03	 6.4232588E+01	 1.7918072E+00	 7.1570395E-06	 5.1223215E-11	 3.0482867E-08	 8.5033816E-10	 2.1816709E-13	 6.0859039E-15	 2.6752644E-03	 2.6752644E-02	 2.3486222E+03	 2.3486222E+02	 4.2578155E-04	 4.2578155E-03	 3.1915007E+03	 8.9028857E+01	 8.8326822E-02	 2.4639305E-03	 4.2591448E-03	 1.1881144E-04	 3.2000000E+01
 1.8986047E-02	 2.8548649E-03	 5.1178346E+01	 1.4192715E+00	 8.1502536E-06	 6.6426634E-11	 2.7658228E-08	 7.6701454E-10	 2.2542157E-13	 6.2513630E-15	 2.8548649E-03	 2.8548649E-02	 2.2008696E+03	 2.2008696E+02	 4.5436586E-04	 4.5436586E-03	 2.5428794E+03	 7.0518816E+01	 7.0375814E-02	 1.9516533E-03	 3.3935420E-03	 9.4109285E-05	 3.3000000E+01
 2.0180465E-02	 3.0344654E-03	 4.1650498E+01	 1.0268682E+00	 9.2079803E-06	 8.4786902E-11	 2.5430305E-08	 6.2696902E-10	 2.3416175E-13	 5.7731184E-15	 3.0344654E-03	 3.0344654E-02	 2.0706070E+03	 2.0706070E+02	 4.8295017E-04	 4.8295017E-03	 2.0694728E+03	 5.1021619E+01	 5.7273983E-02	 1.4120559E-03	 2.7617679E-03	 6.8089743E-05	 3.6000000E+01
 2.1374884E-02	 3.2140659E-03	 3.4684764E+01	 7.9276744E-01	 1.0330220E-05	 1.0671344E-10	 2.3758296E-08	 5.4302815E-10	 2.4542842E-13	 5.6096002E-15	 3.2140659E-03	 3.2140659E-02	 1.9549024E+03	 1.9549024E+02	 5.1153448E-04	 5.1153448E-03	 1.7233690E+03	 3.9389940E+01	 4.7695338E-02	 1.0901418E-03	 2.2998829E-03	 5.2566950E-05	 3.8000000E+01
 2.2569302E-02	 3.3936664E-03	 2.8691724E+01	 7.0095017E-01	 1.1516972E-05	 1.3264064E-10	 2.1910987E-08	 5.3529407E-10	 2.5234822E-13	 6.1649668E-15	 3.3936664E-03	 3.3936664E-02	 1.8514446E+03	 1.8514446E+02	 5.4011879E-04	 5.4011879E-03	 1.4255950E+03	 3.4827850E+01	 3.9454253E-02	 9.6388302E-04	 1.9024955E-03	 4.6478717E-05	 3.7000000E+01
 2.3763721E-02	 3.5732670E-03	 2.3465714E+01	 4.4824439E-01	 1.2768237E-05	 1.6302787E-10	 1.9866972E-08	 3.7950087E-10	 2.5366620E-13	 4.8455569E-15	 3.5732670E-03	 3.5732670E-02	 1.7583868E+03	 1.7583868E+02	 5.6870310E-04	 5.6870310E-03	 1.1659322E+03	 2.2271752E+01	 3.2267919E-02	 6.1638498E-04	 1.5559683E-03	 2.9722261E-05	 4.4000000E+01
 2.4958140E-02	 3.7528675E-03	 1.9632599E+01	 3.7493103E-01	 1.4084014E-05	 1.9835946E-10	 1.8334591E-08	 3.5014250E-10	 2.5822464E-13	 4.9314119E-15	 3.7528675E-03	 3.7528675E-02	 1.6742359E+03	 1.6742359E+02	 5.9728741E-04	 5.9728741E-03	 9.7547763E+02	 1.8629059E+01	 2.6996967E-02	 5.1557111E-04	 1.3018015E-03	 2.4860987E-05	 4.4000000E+01
 2.6152558E-02	 3.9324680E-03	 1.6417370E+01	 2.9188926E-01	 1.5464304E-05	 2.3914471E-10	 1.6834528E-08	 2.9930604E-10	 2.6033427E-13	 4.6285598E-15	 3.9324680E-03	 3.9324680E-02	 1.5977715E+03	 1.5977715E+02	 6.2587172E-04	 6.2587172E-03	 8.1572373E+02	 1.4502993E+01	 2.2575676E-02	 4.0137960E-04	 1.0886056E-03	 1.9354640E-05	 4.7000000E+01
 2.7346977E-02	 4.1120685E-03	 1.4047624E+01	 2.3831989E-01	 1.6909107E-05	 2.8591791E-10	 1.5750361E-08	 2.6720707E-10	 2.6632455E-13	 4.5182331E-15	 4.1120685E-03	 4.1120685E-02	 1.5279865E+03	 1.5279865E+02	 6.5445603E-04	 6.5445603E-03	 6.9797904E+02	 1.1841312E+01	 1.9317016E-02	 3.2771587E-04	 9.3147207E-04	 1.5802554E-05	 4.7000000E+01
