<X>, <Y>, <dY>
1.092504590000000e-04, 3.089970000000000e+05, 2.762229000000000e+03
1.243581760000000e-04, 4.648750000000000e+03, 1.135034300000000e+03
1.394658820000000e-04, -1.269764380000000e+05, 6.079389040000000e+02
1.545735980000000e-04, -1.505950000000000e+04, 3.540208440000000e+02
1.696813040000000e-04, 3.795156250000000e+02, 2.269058990000000e+02
1.847890210000000e-04, 4.613453120000000e+03, 1.620545810000000e+02
1.998967260000000e-04, 6.686625000000000e+03, 1.242536770000000e+02
2.150044310000000e-04, 6.574644530000000e+03, 9.875454710000000e+01
2.301121600000000e-04, 6.443539060000000e+03, 8.125771330000001e+01
2.452198650000000e-04, 6.499412110000000e+03, 6.865454099999999e+01
2.603275700000000e-04, 6.384047850000000e+03, 5.921933360000000e+01
2.754352750000000e-04, 5.953073240000000e+03, 5.154827880000000e+01
2.905429810000000e-04, 5.461680660000000e+03, 4.423627470000000e+01
3.056507090000000e-04, 5.165792480000000e+03, 3.832559590000000e+01
3.207584140000001e-04, 4.949324220000000e+03, 3.374715420000000e+01
3.358661200000000e-04, 4.913152830000000e+03, 3.095890620000000e+01
3.509738250000000e-04, 4.648036130000000e+03, 2.859520910000000e+01
3.660815540000000e-04, 4.367335450000000e+03, 2.637213710000000e+01
3.811892590000000e-04, 4.185339360000000e+03, 2.459810830000000e+01
3.962969870000000e-04, 4.026108640000000e+03, 2.314722440000000e+01
4.114046690000001e-04, 3.814589360000000e+03, 2.172234730000000e+01
4.265123980000001e-04, 3.642384280000000e+03, 2.052619170000000e+01
4.416200800000000e-04, 3.500218260000000e+03, 1.953705020000000e+01
4.567278080000000e-04, 3.324051760000000e+03, 1.850631520000000e+01
4.718355370000000e-04, 3.215357180000000e+03, 1.767841340000000e+01
4.869432190000000e-04, 3.064157470000000e+03, 1.685111050000000e+01
5.020509470000000e-04, 2.889373540000000e+03, 1.603960800000000e+01
5.171586760000000e-04, 2.724492190000000e+03, 1.524445340000000e+01
5.322663580000001e-04, 2.577412600000000e+03, 1.448019600000000e+01
5.473740860000001e-04, 2.498422120000000e+03, 1.392806530000000e+01
5.624817680000000e-04, 2.362419920000000e+03, 1.323702620000000e+01
5.775894970000000e-04, 2.273605470000000e+03, 1.279162410000000e+01
5.926972260000001e-04, 2.143591310000000e+03, 1.220363330000000e+01
6.078049070000000e-04, 2.042114010000000e+03, 1.170117280000000e+01
6.229126360000000e-04, 1.957426150000000e+03, 1.126216980000000e+01
6.380203180000000e-04, 1.853568600000000e+03, 1.075823310000000e+01
6.531280470000000e-04, 1.765868650000000e+03, 1.034816360000000e+01
6.682357750000000e-04, 1.686623540000000e+03, 9.965376850000000e+00
6.833434570000000e-04, 1.610937870000000e+03, 9.601683619999999e+00
6.984511860000000e-04, 1.544665410000000e+03, 9.281661030000000e+00
7.135589140000000e-04, 1.454337650000000e+03, 8.879669190000000e+00
7.286665960000000e-04, 1.392306760000000e+03, 8.595002170000001e+00
7.437743250000000e-04, 1.322113280000000e+03, 8.274853710000000e+00
7.588820070000001e-04, 1.259379760000000e+03, 7.978770260000000e+00
7.739897350000001e-04, 1.183360230000000e+03, 7.642597200000000e+00
7.890974170000001e-04, 1.137627320000000e+03, 7.419904710000000e+00
8.042051460000000e-04, 1.101022830000000e+03, 7.218903060000000e+00
8.193128740000000e-04, 1.052942500000000e+03, 6.978211400000000e+00
8.344206030000001e-04, 9.929801639999999e+02, 6.715530870000000e+00
8.495283310000001e-04, 9.484566040000000e+02, 6.512801170000000e+00
8.646359669999999e-04, 9.098177490000000e+02, 6.315050600000000e+00
8.797436949999999e-04, 8.568738400000000e+02, 6.062828060000000e+00
8.948514240000000e-04, 8.237740480000000e+02, 5.887796400000000e+00
9.099591520000000e-04, 7.893189090000000e+02, 5.717382910000000e+00
9.250668809999999e-04, 7.499589840000000e+02, 5.518748760000000e+00
9.401745160000001e-04, 7.191389770000000e+02, 5.368638040000000e+00
9.552822450000000e-04, 6.797628780000000e+02, 5.175395010000000e+00
9.703899730000000e-04, 6.439585570000000e+02, 4.993959900000000e+00
9.854977020000001e-04, 6.072059940000000e+02, 4.822374820000000e+00
1.000605430000000e-03, 5.835471190000000e+02, 4.699109550000000e+00
1.015713070000000e-03, 5.686815190000000e+02, 4.591663840000000e+00
1.030820790000000e-03, 5.459724730000000e+02, 4.467589860000000e+00
1.045928520000000e-03, 5.093270260000000e+02, 4.289187430000000e+00
1.061036250000000e-03, 4.862290950000000e+02, 4.163805010000000e+00
1.076143980000000e-03, 4.567067570000000e+02, 3.998242860000000e+00
1.091251710000000e-03, 4.400073240000000e+02, 3.905221220000000e+00
1.106359340000000e-03, 4.226023560000000e+02, 3.800219540000000e+00
1.121467070000000e-03, 4.001837770000000e+02, 3.668347120000000e+00
1.136574800000000e-03, 3.833732300000000e+02, 3.575473310000000e+00
1.151682530000000e-03, 3.671553040000000e+02, 3.469562290000000e+00
1.166790260000000e-03, 3.569906310000000e+02, 3.398888350000000e+00
1.181897890000000e-03, 3.364688110000000e+02, 3.286744120000000e+00
1.197005620000000e-03, 3.207644040000000e+02, 3.198553800000000e+00
1.212113350000000e-03, 3.005633240000000e+02, 3.072688820000000e+00
