q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12278_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12278_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	150259.531	261.085541
0.000227109576	128928.234	159.518402
0.00024215136700000002	116015.758	126.961624
0.000257193157	107248.523	108.736275
0.000272234972	99845.6406	96.0410843
0.00028727676300000003	92894.8047	86.2720413
0.000302318553	86336.4297	78.3449554
0.00031736036800000003	80124.3594	71.6367111
0.00033240215900000005	74316.8281	65.5744019
0.000347443949	68761.1172	60.5946274
0.00036248576400000005	63207.2383	55.9751282
0.00037752755500000006	58227.1445	51.7879601
0.000392569369	53553.707	48.0581398
0.00040761116	49219.6875	44.5384827
0.000422652951	45084.7422	41.4822159
0.00043769474100000005	41003.8594	38.551033
0.000452736579	37476.125	35.9570923
0.00046777837000000006	34055.6992	33.5108643
0.000482820161	30780.4688	31.0676079
0.000497861952	27939.5176	28.9953804
0.0005129037420000001	25164.5488	26.9200859
0.0005279455330000001	22638.8633	24.9964142
0.000542987371	20299.1738	23.2381821
0.000558029162	18155.0078	21.550457
0.0005730709530000001	16206.5801	20.044241
0.0005881127440000001	14457.2207	18.6140194
0.000603154534	12822.8857	17.2254257
0.000618196372	11342.4404	15.8559952
0.000633238163	10069.8389	14.3286409
0.000648279954	8930.83691	13.0994329
0.0006633217450000001	7857.89844	12.0675249
0.000678363536	6908.05859	11.1826134
0.000693405326	6047.99121	10.359004
0.0007084471640000001	5261.73926	9.55501175
0.0007234889550000001	4566.646	8.80773067
0.000738530746	3974.32251	8.12669945
0.0007535725370000001	3446.35107	7.49983931
0.000768614328	2965.42773	6.9045167
0.0007836561650000001	2560.75439	6.36141253
0.000798697956	2220.32227	5.88479424
0.000813739747	1916.25684	5.42878199
0.0008287815380000001	1671.91174	5.03988314
0.000843823329	1441.90613	4.65713882
0.0008588651200000001	1266.60547	4.34120941
0.0008739069100000001	1120.59985	4.0612545
0.0008889487010000001	994.584778	3.8007555
0.0009039905850000001	896.69751	3.59010744
0.0009190323760000001	827.95697	3.43293262
0.000934074167	767.014587	3.27769685
0.000949115958	724.523193	3.16812563
0.0009641577490000001	689.234863	3.05941916
0.00097919954	674.50415	3.00115228
0.000994241331	665.68042	2.9534142
0.0010092831199999999	659.881836	2.90925813
0.0010243249100000001	667.077026	2.89702702
0.0010393667000000001	675.581055	2.88290572
0.0010544084900000002	686.594299	2.88151336
0.00106945038	697.832581	2.87598252
0.00108449217	710.700989	2.86842227
0.00109953396	722.730896	2.86689782
0.00111457575	731.098877	2.85798693
0.00112961754	735.681519	2.84394097
0.0011446593300000001	741.414001	2.82938433
0.0011597011200000001	749.658997	2.82001901
0.0011747429100000002	750.916199	2.80074596
0.00118978471	750.76355	2.77850199
0.0012048265000000002	743.990417	2.74686623
0.0012198682900000002	732.433716	2.70550728
0.00123491017	718.280945	2.6609261
0.00124995196	706.157166	2.6237092
0.00126499375	682.886108	2.55960155
0.0012800355400000001	661.18335	2.50493908
0.00129507734	637.740845	2.44465065
0.0013101191300000001	614.483521	2.38726354
0.0013251609200000002	582.871765	2.31140494
0.0013402027100000002	558.052795	2.24919772
