q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12160_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12160_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	157839.234	265.991211
0.000227109576	139587.266	165.17337
0.00024215136700000002	128256.164	132.835861
0.000257193157	121150.234	115.119362
0.000272234972	113885.898	102.079742
0.00028727676300000003	105706.148	91.5304489
0.000302318553	98439.5	83.3155746
0.00031736036800000003	91415.2734	76.1766815
0.00033240215900000005	85106.8203	69.8658142
0.000347443949	79198.2656	64.7860413
0.00036248576400000005	73356.4766	60.0777321
0.00037752755500000006	67923.9922	55.7298622
0.000392569369	62748.3086	51.8182831
0.00040761116	58129.4141	48.2069702
0.000422652951	53424.2773	44.9600143
0.00043769474100000005	48733.418	41.8631325
0.000452736579	44688.8594	39.0892944
0.00046777837000000006	40840.4336	36.5332298
0.000482820161	37277.3945	34.0608788
0.000497861952	33905.8984	31.802412
0.0005129037420000001	30721.3535	29.6190739
0.0005279455330000001	27896.0215	27.6215286
0.000542987371	25207.7246	25.7671833
0.000558029162	22742.1855	24.0030079
0.0005730709530000001	20453.502	22.3993988
0.0005881127440000001	18379.0684	20.8705139
0.000603154534	16492.0879	19.4484482
0.000618196372	14703.0771	17.9526749
0.000633238163	13164.124	16.2849979
0.000648279954	11768.8584	14.9406948
0.0006633217450000001	10483.292	13.8460732
0.000678363536	9296.75684	12.8809834
0.000693405326	8219.22656	11.9833622
0.0007084471640000001	7237.9873	11.1144371
0.0007234889550000001	6339.93457	10.2895565
0.000738530746	5552.95312	9.51976967
0.0007535725370000001	4841.86377	8.80273056
0.000768614328	4205.03467	8.13429737
0.0007836561650000001	3635.76001	7.49289322
0.000798697956	3145.93433	6.92005539
0.000813739747	2719.86987	6.38437366
0.0008287815380000001	2333.729	5.86517859
0.000843823329	2005.70459	5.41433096
0.0008588651200000001	1702.38477	4.95294571
0.0008739069100000001	1456.76086	4.5649538
0.0008889487010000001	1234.90234	4.179317
0.0009039905850000001	1054.91223	3.85089064
0.0009190323760000001	907.893066	3.56987858
0.000934074167	763.997498	3.26520014
0.000949115958	656.998718	3.02697039
0.0009641577490000001	564.106812	2.79923487
0.00097919954	486.55307	2.60043764
0.000994241331	428.384705	2.43857288
0.0010092831199999999	381.818115	2.30189753
0.0010243249100000001	341.620728	2.17535353
0.0010393667000000001	318.127136	2.09191895
0.0010544084900000002	304.729004	2.03302956
0.00106945038	293.364197	1.97987473
0.00108449217	284.681152	1.93437314
0.00109953396	279.040863	1.89947939
0.00111457575	279.227325	1.87928283
0.00112961754	281.660828	1.86756551
0.0011446593300000001	283.586243	1.85665548
0.0011597011200000001	285.112244	1.83813667
0.0011747429100000002	290.989227	1.83797872
0.00118978471	291.42334	1.8177321
0.0012048265000000002	298.183411	1.82445478
0.0012198682900000002	301.367249	1.81589043
0.00123491017	297.820129	1.79341519
0.00124995196	291.523254	1.75815427
0.00126499375	292.692108	1.74732232
0.0012800355400000001	290.055847	1.72359145
0.00129507734	285.552063	1.69687676
0.0013101191300000001	280.450562	1.67314613
0.0013251609200000002	269.365234	1.62971115
0.0013402027100000002	261.227264	1.59612012
0.0013552445	249.429123	1.55612159
0.00137028629	239.318878	1.5158366
0.00138532808	229.178665	1.47528195
0.0014003699600000001	216.413574	1.43049979
0.00141541176	202.73114	1.3802861
0.0014304535500000001	189.687683	1.33193719
0.0014454953400000001	174.770569	1.27538466
0.00146053713	165.836227	1.24402785
0.00147557892	152.238022	1.18929613
0.0014906207100000002	142.312363	1.1482352
0.0015056625000000002	131.120895	1.10424352
0.00152070429	121.442093	1.06389832
0.00153574608	113.371155	1.02937949
0.00155078787	104.116478	0.986693919
0.00156582966	96.7661819	0.951528072
0.00158087146	90.8332367	0.921353579
0.00159591325	86.7893372	0.897745907
0.00161095504	82.4154739	0.876502037
0.0016259968300000001	78.407753	0.855084479
0.0016410386200000002	75.5542908	0.834490776
0.0016560806	74.463501	0.825010896
0.0016711223899999999	74.641098	0.820868433
0.0016861641800000001	73.9289322	0.811875701
0.00170120597	74.9652863	0.812226593
0.0017162477600000002	76.801918	0.814324617
0.0017312895500000002	77.2706299	0.807918847
0.00174633134	78.5116119	0.808000624
0.0017613731300000002	82.2552185	0.817132294
0.00177641492	84.1209641	0.820181906
0.00179145671	85.2805481	0.819306195
0.00180649851	86.3027649	0.817268193
0.0018215403000000003	87.5343475	0.816356838
0.00183658209	89.4419785	0.820077717
0.0018516238800000001	91.0533524	0.821859479
0.00186666567	93.8607941	0.827343166
0.0018817074600000002	96.5818253	0.842653215
0.00189674925	95.6573334	0.845367849
