q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12103_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12103_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	153974.141	262.209686
0.000227109576	139814.781	165.073242
0.00024215136700000002	128729.508	132.729034
0.000257193157	119041.859	113.625153
0.000272234972	111471.883	100.761627
0.00028727676300000003	104798.375	91.0084381
0.000302318553	98048.8203	82.9158783
0.00031736036800000003	91953.4766	76.2234116
0.00033240215900000005	85918.3047	70.0555878
0.000347443949	79526.2344	64.7685242
0.00036248576400000005	73755.0469	60.106266
0.00037752755500000006	68535.9297	55.8417816
0.000392569369	63438.7539	51.9815331
0.00040761116	58658.7227	48.3170052
0.000422652951	54003.8594	45.0830536
0.00043769474100000005	49678.793	42.1597328
0.000452736579	45603.1719	39.3905602
0.00046777837000000006	41709.4609	36.8326302
0.000482820161	38093.2891	34.336998
0.000497861952	34741.4023	32.1056519
0.0005129037420000001	31571.668	29.9401855
0.0005279455330000001	28713.4336	27.9421253
0.000542987371	26031.375	26.1151581
0.000558029162	23623.752	24.4014721
0.0005730709530000001	21335.2012	22.8180733
0.0005881127440000001	19219.0078	21.2903175
0.000603154534	17205.6855	19.7925205
0.000618196372	15469.2461	18.3655777
0.000633238163	13983.4395	16.7449188
0.000648279954	12536.5635	15.3739882
0.0006633217450000001	11177.3311	14.2494612
0.000678363536	9948.87988	13.2858124
0.000693405326	8812.76172	12.3731432
0.0007084471640000001	7804.36035	11.5024137
0.0007234889550000001	6909.41016	10.7055836
0.000738530746	6075.36182	9.91815853
0.0007535725370000001	5343.95898	9.21191216
0.000768614328	4681.00146	8.54295444
0.0007836561650000001	4107.50049	7.93069458
0.000798697956	3570.15234	7.33198404
0.000813739747	3094.66504	6.77300262
0.0008287815380000001	2670.979	6.24110222
0.000843823329	2311.30957	5.77174377
0.0008588651200000001	1989.11096	5.31502199
0.0008739069100000001	1711.56482	4.9080267
0.0008889487010000001	1458.89087	4.50545168
0.0009039905850000001	1245.68542	4.14753532
0.0009190323760000001	1061.66357	3.81585431
0.000934074167	908.453735	3.51811051
0.000949115958	774.980286	3.24435472
0.0009641577490000001	657.075317	2.98145509
0.00097919954	562.05835	2.75835848
0.000994241331	485.250305	2.56269574
0.0010092831199999999	426.942413	2.40580392
0.0010243249100000001	372.956635	2.25066113
0.0010393667000000001	329.488342	2.11625195
0.0010544084900000002	298.424561	2.01243234
0.00106945038	276.796967	1.92979836
0.00108449217	259.847443	1.86144745
0.00109953396	243.732178	1.7966677
0.00111457575	235.494293	1.75092983
0.00112961754	230.957794	1.71902645
0.0011446593300000001	228.645035	1.69731557
0.0011597011200000001	227.540482	1.67537093
0.0011747429100000002	229.390991	1.66399312
0.00118978471	228.822784	1.64403939
0.0012048265000000002	229.060959	1.63362026
0.0012198682900000002	233.082153	1.62785614
0.00123491017	232.947098	1.61142397
0.00124995196	235.762726	1.60732234
0.00126499375	237.040649	1.5947237
0.0012800355400000001	232.716232	1.56621194
0.00129507734	231.650818	1.55208445
0.0013101191300000001	226.823669	1.52307689
0.0013251609200000002	223.054443	1.50438941
0.0013402027100000002	215.59494	1.46906936
0.0013552445	204.984665	1.42778957
0.00137028629	197.638321	1.39491105
0.00138532808	192.351212	1.36801553
0.0014003699600000001	183.895935	1.33150506
0.00141541176	173.832367	1.29381132
0.0014304535500000001	162.946655	1.24880815
0.0014454953400000001	154.815231	1.2132833
0.00146053713	145.682724	1.1766398
0.00147557892	133.75296	1.12597597
0.0014906207100000002	124.775314	1.08771813
0.0015056625000000002	114.071365	1.04230392
0.00152070429	107.862274	1.01442647
0.00153574608	99.4658203	0.973994911
0.00155078787	92.2512894	0.942393839
0.00156582966	85.4426804	0.906830847
0.00158087146	81.5097885	0.885605037
0.00159591325	75.5879974	0.853059649
0.00161095504	70.4578552	0.824875176
