q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12227_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12227_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	149929.656	260.166534
0.000227109576	132206.406	161.211685
0.00024215136700000002	119434.578	128.513947
0.000257193157	111562.297	110.792137
0.000272234972	104141.078	97.9716492
0.00028727676300000003	97449.4844	88.2682419
0.000302318553	89933.2812	79.8131485
0.00031736036800000003	83669.6562	73.1061783
0.00033240215900000005	78149.4297	67.1756516
0.000347443949	72129.2266	61.9967651
0.00036248576400000005	66604.6484	57.3969917
0.00037752755500000006	61936.7734	53.379921
0.000392569369	56965.0977	49.5143051
0.00040761116	52547.8945	45.9804535
0.000422652951	48052.4531	42.7708664
0.00043769474100000005	43699.0781	39.7739754
0.000452736579	39828.0117	37.0191269
0.00046777837000000006	36220.332	34.5142555
0.000482820161	32872.2734	32.0730209
0.000497861952	29858.748	29.9292717
0.0005129037420000001	27000.8633	27.8545513
0.0005279455330000001	24321.0312	25.8718929
0.000542987371	21857.5566	24.0714092
0.000558029162	19721.3301	22.4341049
0.0005730709530000001	17638.8262	20.8814335
0.0005881127440000001	15708.9814	19.3704166
0.000603154534	14009.3604	17.9808884
0.000618196372	12453.5908	16.59058
0.000633238163	11060.2842	14.9916811
0.000648279954	9827.44336	13.7150126
0.0006633217450000001	8632.12402	12.6143475
0.000678363536	7591.18701	11.7044144
0.000693405326	6619.51953	10.814867
0.0007084471640000001	5791.09473	9.99834347
0.0007234889550000001	5034.46875	9.22174168
0.000738530746	4355.61865	8.4840107
0.0007535725370000001	3777.15747	7.8321743
0.000768614328	3253.17041	7.21099138
0.0007836561650000001	2785.71631	6.61440706
0.000798697956	2397.72559	6.1037674
0.000813739747	2031.7876	5.57679653
0.0008287815380000001	1741.44739	5.13181639
0.000843823329	1493.55408	4.73521376
0.0008588651200000001	1271.57166	4.34552336
0.0008739069100000001	1090.8866	4.01273155
0.0008889487010000001	935.468811	3.70020938
0.0009039905850000001	807.773193	3.43026662
0.0009190323760000001	709.356628	3.2037735
0.000934074167	628.772278	3.00576329
0.000949115958	562.641663	2.83642364
0.0009641577490000001	519.091553	2.71107364
0.00097919954	481.575226	2.59560061
0.000994241331	459.637024	2.5170486
0.0010092831199999999	446.606537	2.46166635
0.0010243249100000001	436.315186	2.40917993
0.0010393667000000001	440.255219	2.39738679
0.0010544084900000002	437.331482	2.35921621
0.00106945038	455.426819	2.38516092
0.00108449217	459.70462	2.3642118
0.00109953396	465.672455	2.35598516
0.00111457575	479.116241	2.36384988
0.00112961754	485.103607	2.35345912
0.0011446593300000001	495.594177	2.35478354
0.0011597011200000001	509.539124	2.36411214
0.0011747429100000002	513.643799	2.35450578
0.00118978471	517.355957	2.34294987
0.0012048265000000002	513.922546	2.31657577
0.0012198682900000002	517.457153	2.30674481
0.00123491017	513.390381	2.27956176
0.00124995196	502.717133	2.24085832
0.00126499375	493.496307	2.20311451
0.0012800355400000001	484.074707	2.16954541
0.00129507734	470.563873	2.12499547
0.0013101191300000001	453.470154	2.072155
0.0013251609200000002	433.920563	2.0183866
0.0013402027100000002	418.277039	1.96865261
0.0013552445	398.144867	1.91462111
0.00137028629	375.423737	1.85063708
0.00138532808	351.113892	1.78046811
0.0014003699600000001	329.182861	1.72181928
0.00141541176	309.996216	1.66589701
0.0014304535500000001	287.357635	1.59759867
0.0014454953400000001	267.859192	1.53835785
0.00146053713	247.690903	1.47620726
0.00147557892	228.693176	1.41640007
0.0014906207100000002	209.885895	1.35298359
0.0015056625000000002	191.463623	1.29474831
0.00152070429	177.722809	1.24549913
0.00153574608	164.669525	1.19707406
0.00155078787	151.024582	1.14742827
0.00156582966	139.398834	1.10328782
0.00158087146	127.65696	1.05590403
0.00159591325	119.574097	1.02300334
0.00161095504	111.685318	0.987144828
0.0016259968300000001	106.331856	0.960201204
0.0016410386200000002	102.331497	0.940019965
0.0016560806	98.1215668	0.920814157
0.0016711223899999999	94.721962	0.900817871
0.0016861641800000001	93.2912979	0.888269603
0.00170120597	92.8006439	0.882204115
0.0017162477600000002	92.1427231	0.87474978
0.0017312895500000002	94.1021118	0.875413299
0.00174633134	95.1389313	0.873623788
0.0017613731300000002	96.3228302	0.873176873
0.00177641492	96.3218842	0.867476225
0.00179145671	96.9057541	0.863612473
0.00180649851	98.0370789	0.86267674
0.0018215403000000003	98.7249146	0.859522104
0.00183658209	100.791626	0.862606823
0.0018516238800000001	100.626846	0.856353641
0.00186666567	101.790497	0.858732998
0.0018817074600000002	102.711037	0.864906251
0.00189674925	102.971298	0.873351991
0.0019117910400000002	101.426689	0.870909274
0.00192683283	100.209015	0.866633594
0.00195691641	98.097074	0.496705425
0.00200204197	91.1217092	0.480016956
0.00204716735	82.4381027	0.457233674
0.00209229272	71.6803487	0.416941973
0.0021374180900000004	60.2379226	0.378967159
0.00218254346	50.3277321	0.345968414
0.00222766884	41.0374934	0.314593914
0.00227279421	33.3625208	0.286502632
0.0023179197700000003	27.9621938	0.26442471
0.00236304514	23.3935108	0.244992578
0.00240817051	20.1226559	0.229638197
0.00245329589	18.6236541	0.21948918
0.00249842126	17.4768301	0.211854627
0.0025435466300000003	16.9678968	0.206372444
0.002588672	16.8070564	0.202297969
0.00264883935	16.1221569	0.151435016
0.0027240483100000002	15.1992588	0.145587666
0.00279925726	13.318022	0.140071048
0.00287446622	11.4102165	0.134018692
0.0029496751700000003	10.0218428	0.128471476
0.00302488431	9.37210655	0.125113244
0.00310009327	9.32926063	0.123304234
0.0031753022200000005	9.58700104	0.122947533
0.0032505113600000005	10.0974132	0.122996385
0.00332572013	9.93581982	0.120380005
0.0034009292700000002	9.87440338	0.11449075
0.0034761384100000002	9.43536911	0.10942233
0.0035513471800000004	8.27645788	0.102774504
0.0036265563200000004	7.48148613	0.097971241
0.0037017650899999997	6.54746447	0.0927175909
0.00377697423	6.0382391	0.0892008487
0.00385218337	5.87252998	0.0869087191
0.00394243412	5.60205528	0.0713273947
0.0040477264700000005	5.18063695	0.0683201326
0.00415301919	4.59861422	0.0651005912
0.00425831191	3.92371491	0.0613999711
0.00436360426	3.1610259	0.0576998702
0.00446889699	2.84158008	0.0552596114
0.00457418971	2.43408053	0.0527649293
