q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12394_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12394_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	151216.797	262.701782
0.000227109576	133914.484	163.232056
0.00024215136700000002	121558.906	130.280151
0.000257193157	112224.539	111.502708
0.000272234972	103847.266	98.1700211
0.00028727676300000003	96772.3906	88.2646027
0.000302318553	89403.1016	79.9130249
0.00031736036800000003	82252.3594	72.7299347
0.00033240215900000005	76117.3281	66.5549545
0.000347443949	70270.5156	61.4477272
0.00036248576400000005	64694.1445	56.7886963
0.00037752755500000006	59546.2656	52.5280418
0.000392569369	54604.3516	48.6810951
0.00040761116	50100.8633	45.0711555
0.000422652951	45727.3711	41.8841858
0.00043769474100000005	41808.7812	39.0644264
0.000452736579	38102.8203	36.3564148
0.00046777837000000006	34525.1406	33.842205
0.000482820161	31335.9082	31.4522648
0.000497861952	28372.2969	29.2953815
0.0005129037420000001	25583.3906	27.226862
0.0005279455330000001	23053.793	25.3106327
0.000542987371	20662.8574	23.5282993
0.000558029162	18523.6777	21.8420773
0.0005730709530000001	16556.5605	20.318203
0.0005881127440000001	14682.6719	18.8073368
0.000603154534	13056.5996	17.444788
0.000618196372	11614.8018	16.0993614
0.000633238163	10310.8555	14.5455027
0.000648279954	9122.88477	13.2751703
0.0006633217450000001	8027.94971	12.227066
0.000678363536	7063.19043	11.3336096
0.000693405326	6235.04932	10.5484619
0.0007084471640000001	5465.00781	9.76266289
0.0007234889550000001	4774.2915	9.02422142
0.000738530746	4183.20117	8.35800552
0.0007535725370000001	3649.13696	7.73326921
0.000768614328	3182.14893	7.15970945
0.0007836561650000001	2782.70459	6.63831234
0.000798697956	2443.48291	6.17608595
0.000813739747	2148.23193	5.74555779
0.0008287815380000001	1900.21301	5.36694908
0.000843823329	1676.38745	5.00941896
0.0008588651200000001	1495.39429	4.69650173
0.0008739069100000001	1353.77893	4.43915319
0.0008889487010000001	1231.15564	4.19928932
0.0009039905850000001	1143.72107	4.02391052
0.0009190323760000001	1061.40283	3.84757733
0.000934074167	994.775085	3.69199848
0.000949115958	954.465637	3.58725548
0.0009641577490000001	928.329407	3.50564647
0.00097919954	901.698608	3.42328811
0.000994241331	881.473022	3.35290694
0.0010092831199999999	881.916748	3.33181667
0.0010243249100000001	865.922363	3.26738453
0.0010393667000000001	873.041138	3.25099397
0.0010544084900000002	877.519714	3.22801661
0.00106945038	882.6922	3.20899439
0.00108449217	880.532166	3.17631769
0.00109953396	878.34259	3.1483717
0.00111457575	877.781372	3.11712766
0.00112961754	880.893188	3.09952927
0.0011446593300000001	874.051514	3.06251979
0.0011597011200000001	865.562378	3.02292919
0.0011747429100000002	856.85675	2.98986816
0.00118978471	843.60968	2.94277906
0.0012048265000000002	824.524109	2.8898809
0.0012198682900000002	806.056152	2.83992815
0.00123491017	784.184692	2.78426194
0.00124995196	760.986267	2.72551036
0.00126499375	731.651367	2.65133834
0.0012800355400000001	700.311951	2.58298135
0.00129507734	664.002747	2.49921012
0.0013101191300000001	630.206543	2.42156363
0.0013251609200000002	595.744934	2.34543276
0.0013402027100000002	561.352661	2.26369548
0.0013552445	525.016174	2.18101859
0.00137028629	489.990814	2.09730148
0.00138532808	452.949768	2.00716805
0.0014003699600000001	415.059906	1.9176867
0.00141541176	380.03894	1.82907557
0.0014304535500000001	353.636017	1.76053464
0.0014454953400000001	320.265381	1.67037535
0.00146053713	286.837769	1.58007884
0.00147557892	259.919342	1.50431621
0.0014906207100000002	233.764038	1.42355728
0.0015056625000000002	209.818497	1.35080492
0.00152070429	189.222626	1.28420913
0.00153574608	169.412125	1.21655107
0.00155078787	149.893112	1.14793146
0.00156582966	134.251709	1.09031951
0.00158087146	122.166847	1.04264951
0.00159591325	110.44635	0.991574407
0.00161095504	100.020477	0.948630214
0.0016259968300000001	92.0998154	0.914727986
0.0016410386200000002	84.2137299	0.874192417
0.0016560806	78.309021	0.846235812
0.0016711223899999999	74.0633621	0.821821809
0.0016861641800000001	71.3420486	0.806118786
0.00170120597	68.8665237	0.790985823
0.0017162477600000002	66.8081741	0.777519345
