q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12564_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12564_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	130073.125	246.66008
0.000227109576	127161.844	160.229645
0.00024215136700000002	120441.648	130.39917
0.000257193157	113563.156	112.737923
0.000272234972	106887.008	100.083473
0.00028727676300000003	100269.211	90.2955093
0.000302318553	92906.0703	81.8465729
0.00031736036800000003	86293.7266	74.9323654
0.00033240215900000005	79280.7578	68.2268829
0.000347443949	73307.5469	63.0806503
0.00036248576400000005	67782.5547	58.469368
0.00037752755500000006	62171.3125	53.9449234
0.000392569369	57198.7969	50.1103134
0.00040761116	52486.918	46.3858948
0.000422652951	48048.418	43.1679993
0.00043769474100000005	43855.8086	40.2166328
0.000452736579	39830.8281	37.3658295
0.00046777837000000006	36042.1797	34.7513504
0.000482820161	32666.7402	32.2854652
0.000497861952	29519.7773	30.053133
0.0005129037420000001	26514.5273	27.872179
0.0005279455330000001	23871.7051	25.8882046
0.000542987371	21442.2852	24.0854912
0.000558029162	19205.9531	22.3525677
0.0005730709530000001	17117.2637	20.771452
0.0005881127440000001	15162.7139	19.2200527
0.000603154534	13445.873	17.796196
0.000618196372	11891.6201	16.3760033
0.000633238163	10542.4268	14.7923069
0.000648279954	9319.04492	13.4899626
0.0006633217450000001	8211.80176	12.4410992
0.000678363536	7204.66357	11.5156069
0.000693405326	6297.74561	10.6560249
0.0007084471640000001	5489.57324	9.83857059
0.0007234889550000001	4781.57764	9.09268475
0.000738530746	4142.69189	8.36564445
0.0007535725370000001	3615.56738	7.74830961
0.000768614328	3140.86719	7.15691805
0.0007836561650000001	2735.47852	6.62167883
0.000798697956	2384.89502	6.13979006
0.000813739747	2091.7251	5.70847225
0.0008287815380000001	1841.51392	5.31874466
0.000843823329	1630.84363	4.97525883
0.0008588651200000001	1456.22046	4.66323996
0.0008739069100000001	1318.12439	4.4112258
0.0008889487010000001	1197.29688	4.17269945
0.0009039905850000001	1104.93591	3.98177481
0.0009190323760000001	1037.10718	3.83101344
0.000934074167	978.328064	3.68578076
0.000949115958	939.434265	3.58228183
0.0009641577490000001	917.064758	3.50856733
0.00097919954	900.631592	3.44715023
0.000994241331	888.818787	3.38935113
0.0010092831199999999	884.74292	3.3506341
0.0010243249100000001	882.062683	3.31906462
0.0010393667000000001	885.798584	3.29263282
0.0010544084900000002	893.901611	3.27736235
0.00106945038	888.848022	3.23623061
0.00108449217	894.007874	3.21783972
0.00109953396	900.697815	3.2037611
0.00111457575	896.713989	3.16670251
0.00112961754	898.326904	3.1499095
0.0011446593300000001	889.306091	3.10649562
0.0011597011200000001	878.959595	3.06366134
0.0011747429100000002	865.161865	3.02149296
0.00118978471	845.941895	2.96068192
0.0012048265000000002	834.630249	2.92696142
0.0012198682900000002	803.709473	2.8508904
0.00123491017	777.53772	2.78696966
0.00124995196	750.999878	2.72281647
0.00126499375	717.008606	2.64404321
0.0012800355400000001	682.96759	2.56580544
0.00129507734	650.141296	2.48703361
0.0013101191300000001	614.469727	2.40751219
0.0013251609200000002	573.608948	2.31645131
0.0013402027100000002	537.035645	2.22878408
0.0013552445	499.093445	2.14380026
0.00137028629	461.786285	2.05323219
0.00138532808	425.967438	1.96459138
0.0014003699600000001	389.47168	1.87418413
0.00141541176	353.532471	1.78082275
0.0014304535500000001	322.425598	1.69693208
0.0014454953400000001	293.166901	1.61567485
0.00146053713	261.772125	1.52795029
0.00147557892	234.684021	1.44591105
0.0014906207100000002	212.137863	1.3752743
0.0015056625000000002	186.861603	1.29315376
0.00152070429	167.007034	1.22291958
0.00153574608	149.123062	1.15933824
0.00155078787	132.91893	1.10000396
0.00156582966	118.615898	1.04280424
0.00158087146	107.111702	0.995592117
0.00159591325	97.0994568	0.949315965
0.00161095504	89.9349289	0.916303158
0.0016259968300000001	85.0810699	0.892117321
0.0016410386200000002	81.0943298	0.868130505
0.0016560806	75.9224701	0.841715276
0.0016711223899999999	72.7300568	0.821692526
0.0016861641800000001	71.8400879	0.813650072
0.00170120597	69.9968109	0.799101651
0.0017162477600000002	69.1405334	0.790982306
0.0017312895500000002	70.151825	0.789644957
0.00174633134	69.8819046	0.783801913
0.0017613731300000002	69.7471313	0.776965082
0.00177641492	71.7894897	0.780911744
0.00179145671	71.5377274	0.773346961
0.00180649851	72.6727448	0.774755239
0.0018215403000000003	72.2751312	0.765875399
0.00183658209	73.5790863	0.768932045
0.0018516238800000001	72.8815765	0.760887742
0.00186666567	72.6911087	0.757152557
0.0018817074600000002	71.0921097	0.751125395
0.00189674925	69.9491577	0.754273653
0.0019117910400000002	68.0721207	0.750209928
0.00192683283	65.3986435	0.73742491
0.00195691641	61.7675769	0.416510828
0.00200204197	55.7488492	0.398137562
0.00204716735	48.3007774	0.374250813
0.00209229272	41.6497332	0.34158621
0.0021374180900000004	36.2780431	0.316806026
0.00218254346	31.8756587	0.29621582
0.00222766884	29.7364375	0.28403752
0.00227279421	29.3991502	0.276801964
0.0023179197700000003	30.4878642	0.275469881
0.00236304514	31.7695968	0.274294056
0.00240817051	33.8032468	0.275830285
0.00245329589	34.6406135	0.273579321
0.00249842126	35.2412618	0.271000125
0.0025435466300000003	35.1804975	0.267225383
0.002588672	34.0350812	0.260194244
0.00264883935	31.2567635	0.191839831
0.0027240483100000002	26.7991516	0.177468466
0.00279925726	21.8598511	0.165958764
0.00287446622	18.2935776	0.156561927
0.0029496751700000003	14.6861433	0.144911348
0.00302488431	13.5064203	0.140279899
0.00310009327	12.2066099	0.13431702
0.0031753022200000005	11.2680823	0.130009432
0.0032505113600000005	10.4780964	0.125592275
0.00332572013	9.06521339	0.118788804
0.0034009292700000002	7.98857556	0.109059297
0.0034761384100000002	6.54494429	0.100389137
0.0035513471800000004	5.67849341	0.0947849863
0.0036265563200000004	5.37891903	0.0912763104
0.0037017650899999997	5.16328039	0.088730365
0.00377697423	5.34932508	0.0876074732
0.00385218337	5.39418249	0.0862595696
0.00394243412	5.32585035	0.0713516288
0.0040477264700000005	4.9899433	0.0685629184
0.00415301919	4.7496889	0.0663796356
0.00425831191	4.53374951	0.0642292811
0.00436360426	4.23223836	0.0620227092
0.00446889699	4.02895464	0.0599662198
0.00457418971	3.60845893	0.057494604
0.00467948206	3.10194513	0.0545744548
0.004784774780000001	2.67193859	0.0520541744
