q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_11953_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_11953_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	64117.625	188.469757
0.000227109576	67253.2656	121.537224
0.00024215136700000002	66250.7031	99.3016663
0.000257193157	63693.0312	86.0986252
0.000272234972	60877.3047	76.7553329
0.00028727676300000003	57277.7812	69.1817856
0.000302318553	53727.8359	63.0343704
0.00031736036800000003	50812.2852	58.1281128
0.00033240215900000005	47619.7305	53.4599991
0.000347443949	44289.5234	49.5181389
0.00036248576400000005	41405.4766	46.1179733
0.00037752755500000006	38818.2383	43.0091782
0.000392569369	36186.168	40.1603699
0.00040761116	33840.9336	37.5467415
0.000422652951	31309.3184	35.0956841
0.00043769474100000005	29090.6836	32.9975777
0.000452736579	27087.5664	31.0468674
0.00046777837000000006	24981.2031	29.1264477
0.000482820161	23070.1348	27.3012943
0.000497861952	21356.25	25.718523
0.0005129037420000001	19720.8125	24.1804714
0.0005279455330000001	18147.4062	22.6905842
0.000542987371	16713.459	21.3885632
0.000558029162	15325.8115	20.0684719
0.0005730709530000001	14030.4082	18.8923187
0.0005881127440000001	12914.8076	17.8309364
0.000603154534	11826.7334	16.7615013
0.000618196372	10802.9297	15.6671095
0.000633238163	9911.4082	14.383913
0.000648279954	9087.16895	13.3589849
0.0006633217450000001	8282.8418	12.5215549
0.000678363536	7514.40479	11.7791729
0.000693405326	6822.51221	11.1073198
0.0007084471640000001	6173.37598	10.434865
0.0007234889550000001	5601.60449	9.8325243
0.000738530746	5094.61475	9.26434231
0.0007535725370000001	4604.73242	8.71240902
0.000768614328	4135.12109	8.17372513
0.0007836561650000001	3735.22607	7.70176792
0.000798697956	3348.08203	7.2276082
0.000813739747	3020.61841	6.80083942
0.0008287815380000001	2728.16821	6.40916109
0.000843823329	2446.03589	6.02368021
0.0008588651200000001	2194.30957	5.65885735
0.0008739069100000001	1952.00415	5.30036259
0.0008889487010000001	1740.823	4.97198296
0.0009039905850000001	1564.16077	4.68227243
0.0009190323760000001	1390.99133	4.39110994
0.000934074167	1223.38721	4.09256077
0.000949115958	1088.25513	3.84059906
0.0009641577490000001	962.287903	3.59337592
0.00097919954	847.010132	3.36013269
0.000994241331	748.236877	3.14647627
0.0010092831199999999	662.350586	2.95231485
0.0010243249100000001	584.708923	2.76803899
0.0010393667000000001	512.150269	2.58646655
0.0010544084900000002	445.793915	2.40935063
0.00106945038	398.932587	2.27817369
0.00108449217	354.815216	2.14792299
0.00109953396	309.827667	2.00891018
0.00111457575	273.733276	1.88923824
0.00112961754	243.797913	1.78791547
0.0011446593300000001	218.304947	1.69567096
0.0011597011200000001	194.563126	1.60115957
0.0011747429100000002	175.576202	1.52842414
0.00118978471	159.099945	1.45515549
0.0012048265000000002	145.580811	1.39714956
0.0012198682900000002	131.894333	1.33101618
0.00123491017	125.421127	1.29542875
0.00124995196	119.898949	1.2619698
0.00126499375	112.183975	1.21865523
0.0012800355400000001	107.078278	1.18742836
0.00129507734	101.463875	1.14914536
0.0013101191300000001	100.767166	1.13822341
0.0013251609200000002	96.5669022	1.10961282
0.0013402027100000002	96.8972626	1.09935915
0.0013552445	91.4677124	1.06816959
0.00137028629	90.3444672	1.05520582
0.00138532808	88.6286469	1.03427029
0.0014003699600000001	86.2298203	1.01491523
0.00141541176	85.1437836	1.00333798
0.0014304535500000001	84.1023102	0.988873184
0.0014454953400000001	80.0915909	0.960736632
0.00146053713	77.0865555	0.942244172
0.00147557892	76.8863373	0.934758842
0.0014906207100000002	73.3391647	0.907104075
0.0015056625000000002	70.9025421	0.892849028
0.00152070429	68.249527	0.87343055
0.00153574608	63.9093819	0.843835235
0.00155078787	61.9932709	0.83034724
0.00156582966	59.0285645	0.811947882
0.00158087146	54.0510941	0.778445005
0.00159591325	53.2921486	0.770330846
0.00161095504	49.1899185	0.742428303
