q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12495_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12495_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	128154.797	244.332596
0.000227109576	125899.172	158.950165
0.00024215136700000002	118186.18	128.654099
0.000257193157	111994.609	111.732124
0.000272234972	104389.711	98.5255203
0.00028727676300000003	97516.9062	88.6757126
0.000302318553	90947.2344	80.7315216
0.00031736036800000003	84983.1484	74.1052704
0.00033240215900000005	79025.0703	67.9588242
0.000347443949	72443.7578	62.4927292
0.00036248576400000005	66241.0703	57.5659752
0.00037752755500000006	60895.8594	53.2075043
0.000392569369	56038.5664	49.4158173
0.00040761116	51626.4688	45.8604469
0.000422652951	47129.5625	42.6174431
0.00043769474100000005	42828.8672	39.6082001
0.000452736579	39034.8672	36.8742256
0.00046777837000000006	35453.6953	34.3417702
0.000482820161	32061.2109	31.8575687
0.000497861952	28976.8086	29.6681271
0.0005129037420000001	26188.0273	27.6151314
0.0005279455330000001	23392.8984	25.5256596
0.000542987371	20930.5234	23.7135372
0.000558029162	18768.875	22.021204
0.0005730709530000001	16762.8535	20.4961281
0.0005881127440000001	14906.5596	18.9976959
0.000603154534	13309.6191	17.6523724
0.000618196372	11740.3525	16.207428
0.000633238163	10463.4766	14.6896296
0.000648279954	9213.04883	13.3657722
0.0006633217450000001	8124.60791	12.3310394
0.000678363536	7153.71973	11.4361868
0.000693405326	6276.56104	10.6043386
0.0007084471640000001	5479.08691	9.79516602
0.0007234889550000001	4768.09863	9.04699421
0.000738530746	4147.19824	8.33850193
0.0007535725370000001	3624.49756	7.72602654
0.000768614328	3153.62744	7.14507771
0.0007836561650000001	2748.45215	6.61430407
0.000798697956	2394.08276	6.12875605
0.000813739747	2104.27734	5.70191669
0.0008287815380000001	1853.81519	5.31104422
0.000843823329	1645.9574	4.97735786
0.0008588651200000001	1475.16821	4.67808008
0.0008739069100000001	1316.77954	4.39067698
0.0008889487010000001	1203.33093	4.16670799
0.0009039905850000001	1111.33105	3.97459698
0.0009190323760000001	1040.25098	3.82008076
0.000934074167	984.718445	3.68472743
0.000949115958	934.683044	3.56171966
0.0009641577490000001	907.147522	3.47776389
0.00097919954	886.984619	3.40503311
0.000994241331	885.11615	3.37642503
0.0010092831199999999	874.487793	3.32308626
0.0010243249100000001	872.150452	3.28975439
0.0010393667000000001	873.668823	3.25862479
0.0010544084900000002	873.395508	3.22767663
0.00106945038	883.180969	3.21952534
0.00108449217	885.805298	3.18824673
0.00109953396	894.17218	3.18061376
0.00111457575	886.370728	3.13912487
0.00112961754	881.307556	3.10537314
0.0011446593300000001	876.833923	3.06987643
0.0011597011200000001	875.305115	3.04719234
0.0011747429100000002	857.575195	2.99430966
0.00118978471	844.224304	2.95111775
0.0012048265000000002	817.490662	2.88600564
0.0012198682900000002	796.561157	2.82941699
0.00123491017	777.539246	2.77778649
0.00124995196	750.995422	2.71439552
0.00126499375	716.093994	2.63096738
0.0012800355400000001	685.364197	2.56228685
0.00129507734	650.848938	2.4817667
0.0013101191300000001	612.413879	2.39322615
0.0013251609200000002	579.830627	2.32280231
0.0013402027100000002	541.948059	2.23150301
0.0013552445	503.628113	2.14298844
0.00137028629	472.061737	2.06833458
0.00138532808	431.997101	1.96738672
0.0014003699600000001	397.448975	1.88626218
0.00141541176	361.64209	1.79458869
0.0014304535500000001	327.04364	1.702232
0.0014454953400000001	297.719788	1.62162995
0.00146053713	267.801971	1.53544915
0.00147557892	240.333344	1.4565984
0.0014906207100000002	213.087585	1.3705194
0.0015056625000000002	192.229202	1.30522466
0.00152070429	174.058167	1.2430892
0.00153574608	154.296249	1.1730268
0.00155078787	137.625885	1.11250329
0.00156582966	121.324806	1.04832387
0.00158087146	110.048698	1.00346529
0.00159591325	101.240906	0.961864352
0.00161095504	92.6616364	0.921983302
0.0016259968300000001	85.2174377	0.888259351
0.0016410386200000002	79.4345398	0.858598709
0.0016560806	74.5941696	0.831653535
0.0016711223899999999	73.8965759	0.825710297
0.0016861641800000001	71.9761581	0.810251951
0.00170120597	70.296257	0.798034787
0.0017162477600000002	67.9702072	0.782607973
0.0017312895500000002	68.3360138	0.777821124
0.00174633134	68.4162598	0.773562253
0.0017613731300000002	67.948349	0.76550591
0.00177641492	68.9127502	0.767109692
0.00179145671	69.0496445	0.75986439
0.00180649851	70.8316803	0.764256239
0.0018215403000000003	69.8888702	0.75315851
0.00183658209	70.1862869	0.751366019
0.0018516238800000001	68.9255524	0.742080271
0.00186666567	69.1418457	0.739559352
0.0018817074600000002	68.8566895	0.740565658
0.00189674925	67.9833679	0.743493855
0.0019117910400000002	67.2255783	0.74173528
0.00192683283	65.5790558	0.735208631
0.00195691641	61.3514112	0.413827385
0.00200204197	55.2717476	0.395157196
0.00204716735	48.2923266	0.373018686
0.00209229272	41.7734515	0.340711471
0.0021374180900000004	35.9400622	0.314338437
0.00218254346	31.7450943	0.29435754
0.00222766884	29.6159541	0.282662492
0.00227279421	29.0709947	0.274627581
0.0023179197700000003	29.7212118	0.271605066
0.00236304514	30.9695384	0.270716174
0.00240817051	33.210968	0.273015751
0.00245329589	33.6859856	0.269794447
0.00249842126	35.1611379	0.270177422
0.0025435466300000003	34.304025	0.263887877
0.002588672	34.2884242	0.259863664
0.00264883935	31.5499885	0.191676932
0.0027240483100000002	27.296452	0.177777775
0.00279925726	22.4647407	0.166837202
0.00287446622	18.4943356	0.156431924
0.0029496751700000003	15.1201162	0.145702829
0.00302488431	12.9318861	0.137867923
0.00310009327	12.4411837	0.134517199
0.0031753022200000005	11.3754202	0.129725254
0.0032505113600000005	10.6669827	0.125917036
0.00332572013	9.24353237	0.118665544
0.0034009292700000002	7.98395367	0.108910386
0.0034761384100000002	6.86008863	0.100945873
0.0035513471800000004	5.85310183	0.0950231695
0.0036265563200000004	5.26911259	0.0905062142
0.0037017650899999997	5.11179151	0.0882316821
0.00377697423	5.09648991	0.086299567
0.00385218337	5.43491869	0.0858998045
0.00394243412	5.25706407	0.0707451859
0.0040477264700000005	5.1178249	0.0686921245
0.00415301919	4.75769847	0.0660773387
0.00425831191	4.4928766	0.0637345573
0.00436360426	4.23048421	0.0616712573
0.00446889699	4.05815891	0.0597566174
0.00457418971	3.72974225	0.0575710087
0.00467948206	3.19641229	0.0546504527
0.004784774780000001	2.74083877	0.0520451504
0.0048900675	2.3244474	0.0496958838
0.0049953598500000005	2.05112389	0.0484667256
0.00510065258	1.80526292	0.0481373199
0.0052059453000000006	1.64859967	0.0474957312
0.00532627963	1.56757483	0.0414247757
0.00546165593	1.44970543	0.0405880743
0.005597031860000001	1.38782491	0.0393828881
0.005732408170000001	1.33384458	0.0376780361
0.005867784470000001	1.24129113	0.0364343704
0.006003160400000001	1.23704648	0.0357938277
0.00613853671	1.1022027	0.0347744608
0.0062739126400000005	1.03835159	0.0339308693
0.0064092889400000005	0.994965614	0.033160816
0.00655970722	0.981667421	0.0294352795
0.006725166740000001	0.978009181	0.0288573551
0.006890627000000001	1.00686694	0.028428249
0.00705608651	0.989587263	0.0279258277
0.0072215460200000005	0.964022886	0.0273940954
0.00738700628	0.956314472	0.0269828784
0.0075524658	0.901809963	0.0264153704
0.00771792531	0.856872418	0.0259332565
0.007898427550000002	0.781700001	0.0233417946
0.008093971010000001	0.710988554	0.0228275306
0.00828951374	0.649561689	0.0223808049
0.0084850572	0.600186848	0.0219166666
0.00868060067	0.537823118	0.0214324359
0.00887614414	0.541253901	0.0211349245
0.00907168761	0.495706815	0.0207442495
0.009282273050000001	0.458733127	0.0189618558
0.00950789973	0.411121797	0.0185931509
0.00973352715	0.391372367	0.0182960855
0.009959153830000001	0.384436631	0.0180398837
0.0101847805	0.346315694	0.0177453321
0.010410407900000002	0.310191452	0.0174649055
0.010651076600000002	0.292843589	0.0161438176
0.0109067872	0.284305245	0.0158826449
0.0111624978	0.257331708	0.0158868816
0.0114182085	0.248130965	0.0160455788
0.011673919100000001	0.225234775	0.0158749201
0.011944671	0.224615565	0.0145654255
0.0122304656	0.206378747	0.0142631805
0.012516260100000003	0.208135807	0.0140429625
0.012802054	0.216927875	0.0138480061
0.0131028906	0.184566723	0.0129079303
0.013418768300000002	0.169991254	0.0129221605
0.013734646100000001	0.157797065	0.013186097
0.0140505239	0.161803518	0.0135788548
0.014381443	0.159234429	0.0131840409
0.0147274047	0.158954967	0.0133181178
0.015073365	0.160689154	0.0134232191
0.0154193267	0.164434658	0.0135422904
0.0157803297	0.167323139	0.0130882001
0.016156375400000002	0.160766271	0.0131562537
0.0165324196	0.156379487	0.0132231052
0.0169084653	0.15415952	0.0132800325
0.017299552300000003	0.129178258	0.0127851239
0.017705680400000003	0.124887714	0.0131041958
0.0181118086	0.120989027	0.0136625031
0.0185329795	0.116478492	0.0136059896
0.0189691916	0.110251373	0.0140129952
0.019405403700000004	0.105128753	0.0146174288
0.0198566571	0.104305514	0.0157598606
0.0203229532	0.0860799135	0.0172092949
