q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_11949_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_11949_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	57881.7109	182.79277
0.000227109576	58636.6602	114.986382
0.00024215136700000002	57067.3125	92.9692383
0.000257193157	54029.4844	79.8471832
0.000272234972	51142.125	70.7863998
0.00028727676300000003	48473.3164	64.0556335
0.000302318553	45415.6914	58.2895012
0.00031736036800000003	42317.6602	53.2901306
0.00033240215900000005	39828.332	49.1266289
0.000347443949	37417.5312	45.704277
0.00036248576400000005	34972.4844	42.536438
0.00037752755500000006	32843.2578	39.7007408
0.000392569369	30762.3301	37.1715889
0.00040761116	28546.9004	34.573616
0.000422652951	26580.041	32.4532852
0.00043769474100000005	24633.25	30.4614735
0.000452736579	22862.1777	28.6186638
0.00046777837000000006	21133.9609	26.8758278
0.000482820161	19587.9375	25.2236137
0.000497861952	18148.5684	23.7782898
0.0005129037420000001	16739.3125	22.3535824
0.0005279455330000001	15382.625	20.9477425
0.000542987371	14245.1602	19.8040085
0.000558029162	13095.6377	18.6057758
0.0005730709530000001	12041.3945	17.5620193
0.0005881127440000001	10993.7178	16.4813194
0.000603154534	10124.748	15.5556231
0.000618196372	9317.3418	14.6003599
0.000633238163	8526.27734	13.37887
0.000648279954	7809.9082	12.4237766
0.0006633217450000001	7132.36035	11.655139
0.000678363536	6531.20801	11.0092163
0.000693405326	5954.27393	10.4036636
0.0007084471640000001	5388.94678	9.78116608
0.0007234889550000001	4898.49512	9.22225285
0.000738530746	4455.66943	8.6909771
0.0007535725370000001	4033.04541	8.18103504
0.000768614328	3646.32544	7.70911884
0.0007836561650000001	3295.94604	7.26009369
0.000798697956	2968.44922	6.83095884
0.000813739747	2667.5127	6.41519499
0.0008287815380000001	2407.9231	6.04485846
0.000843823329	2169.83618	5.69754076
0.0008588651200000001	1953.57947	5.36369705
0.0008739069100000001	1751.14087	5.04083538
0.0008889487010000001	1578.69861	4.75453281
0.0009039905850000001	1408.1355	4.4595089
0.0009190323760000001	1254.93579	4.18728447
0.000934074167	1122.47046	3.93835211
0.000949115958	994.950867	3.68742418
0.0009641577490000001	887.806885	3.46835494
0.00097919954	785.755493	3.25001884
0.000994241331	698.252869	3.05249262
0.0010092831199999999	624.53479	2.88138127
0.0010243249100000001	547.166687	2.69016337
0.0010393667000000001	487.194611	2.5330193
0.0010544084900000002	428.421448	2.37223959
0.00106945038	374.371765	2.21847129
0.00108449217	335.328857	2.09856319
0.00109953396	298.026459	1.98045921
0.00111457575	263.713837	1.86669314
0.00112961754	233.367279	1.75881588
0.0011446593300000001	209.831284	1.67140675
0.0011597011200000001	185.441788	1.57485271
0.0011747429100000002	169.021561	1.50797999
0.00118978471	154.343048	1.43973815
0.0012048265000000002	140.295593	1.37679625
0.0012198682900000002	130.888367	1.32978964
0.00123491017	118.561951	1.27246559
0.00124995196	111.306221	1.23195255
0.00126499375	107.024689	1.20010102
0.0012800355400000001	101.305496	1.16305292
0.00129507734	97.0373611	1.13514483
0.0013101191300000001	91.9630737	1.10152781
0.0013251609200000002	90.446785	1.08957136
0.0013402027100000002	86.7163696	1.05488288
0.0013552445	86.5027008	1.05032659
0.00137028629	84.0284576	1.0278697
0.00138532808	81.5770111	1.00627613
0.0014003699600000001	79.3916473	0.987246871
0.00141541176	79.197113	0.978872061
0.0014304535500000001	76.8050537	0.958968997
0.0014454953400000001	74.4266815	0.939290166
0.00146053713	73.2084656	0.925946534
0.00147557892	71.6640778	0.913236141
0.0014906207100000002	68.7885513	0.888906002
0.0015056625000000002	66.0847473	0.871242225
0.00152070429	62.7901917	0.84896636
0.00153574608	61.7670631	0.839469492
0.00155078787	57.5892715	0.812094569
0.00156582966	53.7036362	0.785477757
0.00158087146	52.3258209	0.773091555
0.00159591325	49.3823967	0.751355827
0.00161095504	44.7646713	0.719980776
0.0016259968300000001	43.116539	0.710904002
0.0016410386200000002	41.2884178	0.692462087
0.0016560806	39.4500694	0.677361846
0.0016711223899999999	35.9780197	0.653840065
0.0016861641800000001	34.9173889	0.645180225
0.00170120597	32.4875946	0.625266194
0.0017162477600000002	29.182127	0.602446556
0.0017312895500000002	27.2659492	0.584691823
0.00174633134	26.0335808	0.572837412
0.0017613731300000002	24.9942245	0.563180804
0.00177641492	23.1497345	0.548105478
0.00179145671	21.5345478	0.532129467
0.00180649851	20.3389511	0.518531978
0.0018215403000000003	19.8386536	0.509970427
0.00183658209	18.9249096	0.502223432
0.0018516238800000001	17.6757088	0.491615713
0.00186666567	17.3046741	0.483558565
0.0018817074600000002	17.7582932	0.488494188
0.00189674925	16.9304085	0.486505806
0.0019117910400000002	16.2206078	0.480169892
0.00192683283	17.0043488	0.485568643
0.00195691641	16.8008868	0.27782602
0.00200204197	17.0965907	0.275099947
0.00204716735	18.3030561	0.275994282
0.00209229272	18.2824694	0.264679732
0.0021374180900000004	18.8036779	0.259644976
0.00218254346	18.9898974	0.253022342
0.00222766884	18.7589391	0.246622713
0.00227279421	18.0683454	0.238746943
0.0023179197700000003	16.8291365	0.229419223
0.00236304514	15.7655449	0.220443955
0.00240817051	14.1160192	0.209771088
0.00245329589	13.587182	0.203634237
0.00249842126	12.2075078	0.194602675
0.0025435466300000003	11.3258845	0.18774209
0.002588672	10.5425011	0.180441553
0.00264883935	9.75982494	0.13418957
0.0027240483100000002	9.28571987	0.128990385
0.00279925726	9.11000557	0.128657079
0.00287446622	9.44315128	0.12951984
0.0029496751700000003	9.27287331	0.127796107
0.00302488431	9.11678963	0.125949981
0.00310009327	8.68097267	0.122610593
0.0031753022200000005	8.04352055	0.118946221
0.0032505113600000005	7.19773836	0.114376852
0.00332572013	6.15016861	0.108124775
0.0034009292700000002	5.64348736	0.100690979
0.0034761384100000002	5.12166214	0.0952543009
0.0035513471800000004	4.47630978	0.0903918102
0.0036265563200000004	4.27261343	0.0874371346
0.0037017650899999997	4.00069904	0.0845932856
0.00377697423	3.75770693	0.0818694089
0.00385218337	3.52530484	0.0790999052
0.00394243412	3.24045815	0.0646861413
0.0040477264700000005	2.85196539	0.0617450409
0.00415301919	2.31594426	0.058354726
0.00425831191	2.01692763	0.0558813207
0.00436360426	1.62653846	0.0531889056
0.00446889699	1.4793458	0.0513071642
0.00457418971	1.22981649	0.0492548159
0.00467948206	1.05536192	0.0474393598
0.004784774780000001	0.962261098	0.0460139241
0.0048900675	0.938282387	0.0451378016
0.0049953598500000005	0.787332177	0.0442081344
0.00510065258	0.676102706	0.0441897091
0.0052059453000000006	0.68477061	0.0442045229
0.00532627963	0.696141958	0.0388170535
0.00546165593	0.653592507	0.0381374103
0.005597031860000001	0.612149358	0.0370354193
0.005732408170000001	0.574342595	0.0354945704
0.005867784470000001	0.541146729	0.0344907307
0.006003160400000001	0.555167834	0.0338830172
0.00613853671	0.486629552	0.0330680418
0.0062739126400000005	0.53163142	0.0325825081
0.0064092889400000005	0.506311079	0.031915078
0.00655970722	0.524579969	0.0283992587
0.006725166740000001	0.502831833	0.02776993
0.006890627000000001	0.536536471	0.027386797
0.00705608651	0.52726689	0.0269132967
0.0072215460200000005	0.521455388	0.0264732891
0.00738700628	0.504918163	0.0260096528
0.0075524658	0.490569185	0.0255668996
0.00771792531	0.422911639	0.0250153581
0.007898427550000002	0.400634195	0.0226392623
0.008093971010000001	0.370603766	0.0222257122
0.00828951374	0.33072987	0.0218279489
0.0084850572	0.311510577	0.021435252
0.00868060067	0.287303292	0.021060714
0.00887614414	0.273949307	0.0207050363
0.00907168761	0.267254646	0.0204190799
0.009282273050000001	0.24195765	0.0187018653
0.00950789973	0.233585261	0.0184070024
0.00973352715	0.211445459	0.018108826
0.009959153830000001	0.201569105	0.0178417883
0.0101847805	0.175696525	0.0175765131
0.010410407900000002	0.174552465	0.0173708826
0.010651076600000002	0.15762334	0.0160576197
0.0109067872	0.149712874	0.0158011482
0.0111624978	0.134482242	0.0158249837
0.0114182085	0.131834792	0.0159997709
0.011673919100000001	0.125132213	0.0158599085
0.011944671	0.119858103	0.0145425389
0.0122304656	0.114319579	0.0142590152
0.012516260100000003	0.110634977	0.0140313878
0.012802054	0.115454946	0.0138271626
0.0131028906	0.106593406	0.012927146
0.013418768300000002	0.090807252	0.0129422392
0.013734646100000001	0.0849107199	0.0132183465
0.0140505239	0.0888414138	0.0136089813
0.014381443	0.0907986106	0.0132226794
0.0147274047	0.0856154349	0.0133474695
0.015073365	0.0901615545	0.0134562722
0.0154193267	0.0869065555	0.013563653
0.0157803297	0.0964428499	0.0131211285
0.016156375400000002	0.0964519605	0.0132015207
0.0165324196	0.084107545	0.0132535051
0.0169084653	0.0826403725	0.0133117273
0.017299552300000003	0.0745567232	0.0128425886
0.017705680400000003	0.0788848719	0.0131781423
0.0181118086	0.0687171566	0.0137296271
0.0185329795	0.0644673592	0.0136743713
0.0189691916	0.0700173767	0.0141024675
0.019405403700000004	0.0687552309	0.0147191358
0.0198566571	0.0603069025	0.0158552682
0.0203229532	0.0496542767	0.0173289802
0.020789249200000002	0.0470446318	0.0188940375
0.021270586600000002	0.038039392	0.0198956189
0.021766966600000003	0.0449783089	0.0222553712
0.0222633451	0.0350413261	0.024986277
