q[nm-1]	I(q)[sr-1]_rebin(no_smoothing,TAPBacetic38ACNphcn90C_eiger2_12031_sub.dat_00001_[sub(TAPBacetic38ACNphcn90C_eiger2_12031_ave.h5_00001_[AN_3_30_29_RXN_90C]-TAPBacetic38ACNphcn90C_eiger2_11907_av_ave.h5_00001_[AN_3_30_29_PRM_90C])],1,0.0050)	error
0.000212067761	131080.5	244.444046
0.000227109576	125531.797	157.021408
0.00024215136700000002	118281.859	127.348839
0.000257193157	111390.492	110.036873
0.000272234972	105015.039	97.7931061
0.00028727676300000003	98681.0469	88.2416687
0.000302318553	92760.6328	80.641243
0.00031736036800000003	86932.5938	74.0959625
0.00033240215900000005	81123.7266	68.0179443
0.000347443949	75869.4062	63.2422791
0.00036248576400000005	70701.8203	58.8114662
0.00037752755500000006	65567.5	54.5765877
0.000392569369	60912.582	50.9229851
0.00040761116	56595.2773	47.4299126
0.000422652951	52306.5859	44.343914
0.00043769474100000005	48290.6094	41.5478745
0.000452736579	44614.7773	38.9435692
0.00046777837000000006	40967.9609	36.4616127
0.000482820161	37636.25	34.0943146
0.000497861952	34597.6484	32.0117378
0.0005129037420000001	31734.2344	30.0031166
0.0005279455330000001	28911.1777	28.0104008
0.000542987371	26261.2461	26.2035694
0.000558029162	23916.4141	24.5211754
0.0005730709530000001	21721.8711	22.9948845
0.0005881127440000001	19729.8691	21.5535183
0.000603154534	17874.1113	20.1623287
0.000618196372	16164.5312	18.7473869
0.000633238163	14657.4043	17.1163406
0.000648279954	13255.3926	15.7833967
0.0006633217450000001	11945.1318	14.704361
0.000678363536	10706.3105	13.7534084
0.000693405326	9594.46875	12.8850727
0.0007084471640000001	8557.08887	12.018919
0.0007234889550000001	7624.56738	11.2211494
0.000738530746	6781.99414	10.4565334
0.0007535725370000001	6021.29639	9.7482748
0.000768614328	5350.06934	9.10193443
0.0007836561650000001	4746.28174	8.49448586
0.000798697956	4170.85498	7.89544725
0.000813739747	3668.03296	7.34181023
0.0008287815380000001	3222.07349	6.82064342
0.000843823329	2816.22827	6.33494186
0.0008588651200000001	2449.17432	5.85939837
0.0008739069100000001	2138.95386	5.44033718
0.0008889487010000001	1872.87842	5.05916214
0.0009039905850000001	1621.93713	4.68063307
0.0009190323760000001	1407.19238	4.33919764
0.000934074167	1215.85608	4.01088715
0.000949115958	1041.52917	3.69968414
0.0009641577490000001	895.337341	3.42231917
0.00097919954	763.178955	3.15170288
0.000994241331	658.690247	2.92323923
0.0010092831199999999	564.221191	2.70408559
0.0010243249100000001	483.823608	2.50667906
0.0010393667000000001	418.757477	2.33273363
0.0010544084900000002	363.929657	2.179286
0.00106945038	316.476044	2.03483796
0.00108449217	280.120178	1.91681814
0.00109953396	251.292053	1.81731868
0.00111457575	231.355835	1.74144244
0.00112961754	210.809204	1.66078043
0.0011446593300000001	198.57756	1.6049186
0.0011597011200000001	191.543732	1.56815302
0.0011747429100000002	184.152344	1.52989709
0.00118978471	180.627518	1.49708819
