<X>, <Y>
2.722349720000000e-04, 2.857611826673350e+04
2.872767630000000e-04, 2.704417509648604e+04
3.023185530000000e-04, 2.554807442104542e+04
3.173603680000000e-04, 2.409383423211251e+04
3.324021590000000e-04, 2.268645022297712e+04
3.474439490000000e-04, 2.132990948630223e+04
3.624857640000000e-04, 2.002724246300004e+04
3.775275550000001e-04, 1.878058901236648e+04
3.925693690000000e-04, 1.759125562808386e+04
4.076111600000000e-04, 1.645981225197124e+04
4.226529510000000e-04, 1.538616667786485e+04
4.376947410000000e-04, 1.436966275676397e+04
4.527365790000000e-04, 1.340916664042428e+04
4.677783700000001e-04, 1.250316823922442e+04
4.828201610000000e-04, 1.164984786397526e+04
4.978619520000000e-04, 1.084716722154225e+04
5.129037420000001e-04, 1.009293753062347e+04
5.279455330000001e-04, 9.384881888963700e+03
5.429873710000000e-04, 8.720686972783385e+03
5.580291620000000e-04, 8.098055084568065e+03
5.730709530000001e-04, 7.514726729428206e+03
5.881127440000001e-04, 6.968515394283382e+03
6.031545340000000e-04, 6.457323922977562e+03
6.181963720000000e-04, 5.979154493372218e+03
6.332381630000001e-04, 5.532120369869312e+03
6.482799540000000e-04, 5.114437711745511e+03
6.633217450000001e-04, 4.724428909773353e+03
6.783635360000000e-04, 4.360515645507568e+03
6.934053260000000e-04, 4.021211846799407e+03
7.084471640000001e-04, 3.705114741596123e+03
7.234889550000001e-04, 3.410900816524977e+03
7.385307460000000e-04, 3.137312138522206e+03
7.535725370000001e-04, 2.883153502451890e+03
7.686143280000000e-04, 2.647285527871155e+03
7.836561650000001e-04, 2.428619261618978e+03
7.986979560000000e-04, 2.226115174080140e+03
8.137397470000000e-04, 2.038776569601421e+03
8.287815380000001e-04, 1.865650623095880e+03
8.438233290000000e-04, 1.705826705210551e+03
8.588651200000001e-04, 1.558435902207023e+03
8.739069100000001e-04, 1.422650839365022e+03
8.889487010000001e-04, 1.297685566592211e+03
9.039905850000001e-04, 1.182794798710658e+03
9.190323760000001e-04, 1.077276345662350e+03
9.340741670000000e-04, 9.804662919233831e+02
9.491159580000000e-04, 8.917410124935261e+02
9.641577490000001e-04, 8.105152335881480e+02
9.791995400000001e-04, 7.362405411401776e+02
9.942413310000001e-04, 6.684036441409587e+02
1.009283120000000e-03, 6.065244652540633e+02
1.024324910000000e-03, 5.501540879872664e+02
1.039366700000000e-03, 4.988727383292656e+02
1.054408490000000e-03, 4.522877451731881e+02
1.069450380000000e-03, 4.100313577226227e+02
1.084492170000000e-03, 3.717600656773550e+02
1.099533960000000e-03, 3.371513189679525e+02
1.114575750000000e-03, 3.059032708519928e+02
1.129617540000000e-03, 2.777332680842936e+02
1.144659330000000e-03, 2.523768148577895e+02
1.159701120000000e-03, 2.295866925251166e+02
1.174742910000000e-03, 2.091322050858256e+02
1.189784710000000e-03, 1.907985053612030e+02
1.204826500000000e-03, 1.743860384141629e+02
1.219868290000000e-03, 1.597098918436241e+02
1.234910170000000e-03, 1.465991956603323e+02
1.249951960000000e-03, 1.348968184208829e+02
1.264993750000000e-03, 1.244582706625759e+02
1.280035540000000e-03, 1.151513622210837e+02
1.295077340000000e-03, 1.068554134599440e+02
